,HH_ID,F2,Fuel_roster_name,F3,F3_oth,F_4,F_4oth,F_5,F_6,F_7,F_8,F_9,F_10,F_4_text,F_11,F_12,F_13_1,F_13oth,F_14__1,F_14__2,F_14__3,F_14__4,F_14__5,F_14__6,F_14__7,F_14__8,F_14__111
17591,12009512740404.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17592,12009512740404.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17593,12009512740404.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17594,12009512740404.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17595,12009512740405.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17596,12009512740405.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17597,12009512740405.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17598,12009512740405.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17599,12009512740405.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17600,12009512740407.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17601,12009512740407.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17602,12009512740407.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17603,12009512740407.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17604,12009512740407.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17605,12009512740409.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17606,12009512740409.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17607,12009512740409.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17608,12009512740409.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17609,12009512740409.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17610,12009512740502.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17611,12009512740502.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17612,12009512740502.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17613,12009512740502.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17614,12009512740502.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17615,12009512740602.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17616,12009512740602.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17617,12009512740602.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17618,12009512740602.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17619,12009512740602.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17620,12009512741105.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17621,12009512741105.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17622,12009512741105.0,Hurricane lamp with glass cover,Hurricance lamp with glass cover,Yes,,Kerosene/paraffin,,1.0,750.0,12.0,30.0,12.0,,Kerosene/paraffin,1.0,250.0,Fuel too expensive,,0.0,No,0.0,No,No,0.0,No,No,Yes
17623,12009512741105.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17624,12009512741105.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17625,12009512741404.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17626,12009512741404.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17627,12009512741404.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17628,12009512741404.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17629,12009512741404.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17630,12009512741503.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17631,12009512741503.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17632,12009512741503.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17633,12009512741503.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17634,12009512741503.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17635,12009512741604.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17636,12009512741604.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17637,12009512741604.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17638,12009512741604.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17639,12009512741604.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17640,12009512741605.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17641,12009512741605.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17642,12009512741605.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17643,12009512741605.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17644,12009512741605.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17645,12012507760601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17646,12012507760601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17647,12012507760601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17648,12012507760601.0,Pressurized mantle lamp,,,,,,,,,,,,,,,,,,,,,,,,,
17649,12012507760601.0,"Other, specify",,,,,,,,,,,,,,,,,,,,,,,,,
17650,12012507760602.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17651,12012507760602.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17652,12012507760602.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17653,12012507760602.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17654,12012507760602.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17655,12012507760902.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17656,12012507760902.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17657,12012507760902.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17658,12012507760902.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17659,12012507760902.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17660,12012507761603.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17661,12012507761603.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17662,12012507761603.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17663,12012507761603.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17664,12012507761603.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17665,12012507761607.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17666,12012507761607.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17667,12012507761607.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17668,12012507761607.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17669,12012507761607.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17670,12012507761701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17671,12012507761701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17672,12012507761701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17673,12012507761701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17674,12012507761701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17675,12012507761702.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17676,12012507761702.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17677,12012507761702.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17678,12012507761702.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17679,12012507761702.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17680,12012507761804.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17681,12012507761804.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17682,12012507761804.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17683,12012507761804.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17684,12012507761804.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17685,12012507761806.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17686,12012507761806.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17687,12012507761806.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17688,12012507761806.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17689,12012507761806.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17690,12012507761901.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17691,12012507761901.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17692,12012507761901.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17693,12012507761901.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17694,12012507761901.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17695,12012507761903.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17696,12012507761903.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17697,12012507761903.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17698,12012507761903.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17699,12012507761903.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17700,12012507762007.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17701,12012507762007.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17702,12012507762007.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17703,12012507762007.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17704,12012507762007.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17705,12012507762111.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17706,12012507762111.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17707,12012507762111.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17708,12012507762111.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17709,12012507762111.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17710,12012507762123.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17711,12012507762123.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17712,12012507762123.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17713,12012507762123.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17714,12012507762123.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17715,12013503860101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17716,12013503860101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17717,12013503860101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17718,12013503860101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17719,12013503860101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17720,12013503860102.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17721,12013503860102.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17722,12013503860102.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17723,12013503860102.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17724,12013503860102.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17725,12013503860106.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17726,12013503860106.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17727,12013503860106.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17728,12013503860106.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17729,12013503860106.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17730,12013503860111.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17731,12013503860111.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17732,12013503860111.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17733,12013503860111.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17734,12013503860111.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17735,12013503860114.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17736,12013503860114.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17737,12013503860114.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17738,12013503860114.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17739,12013503860114.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17740,12013503860501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17741,12013503860501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17742,12013503860501.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17743,12013503860501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17744,12013503860501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17745,12013503860801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17746,12013503860801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17747,12013503860801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17748,12013503860801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17749,12013503860801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17750,12013503862301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17751,12013503862301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17752,12013503862301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17753,12013503862301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17754,12013503862301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17755,12013503862307.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17756,12013503862307.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17757,12013503862307.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17758,12013503862307.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17759,12013503862307.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17760,12013503862308.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17761,12013503862308.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17762,12013503862308.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17763,12013503862308.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17764,12013503862308.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17765,12013503862309.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17766,12013503862309.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17767,12013503862309.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17768,12013503862309.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17769,12013503862309.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17770,12013503862313.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17771,12013503862313.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17772,12013503862313.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17773,12013503862313.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17774,12013503862313.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17775,12013503862315.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17776,12013503862315.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17777,12013503862315.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17778,12013503862315.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17779,12013503862315.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17780,12013503862503.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17781,12013503862503.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17782,12013503862503.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17783,12013503862503.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17784,12013503862503.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17785,12013508040302.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17786,12013508040302.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17787,12013508040302.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17788,12013508040302.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17789,12013508040302.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17790,12013508040401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17791,12013508040401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17792,12013508040401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17793,12013508040401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17794,12013508040401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17795,12013508040501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17796,12013508040501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17797,12013508040501.0,Hurricane lamp with glass cover,Hurricance lamp with glass cover,Yes,,Kerosene/paraffin,,2.0,550.0,12.0,7.0,8.0,,Kerosene/paraffin,2.0,300.0,Fuel too expensive,,0.0,No,0.0,No,No,0.0,No,No,Yes
17798,12013508040501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17799,12013508040501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17800,12013508040601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17801,12013508040601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17802,12013508040601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17803,12013508040601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17804,12013508040601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17805,12013508040701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17806,12013508040701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17807,12013508040701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17808,12013508040701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17809,12013508040701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17810,12013508040802.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17811,12013508040802.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17812,12013508040802.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17813,12013508040802.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17814,12013508040802.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17815,12013508040805.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17816,12013508040805.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17817,12013508040805.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17818,12013508040805.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17819,12013508040805.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17820,12013508041002.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17821,12013508041002.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17822,12013508041002.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17823,12013508041002.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17824,12013508041002.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17825,12013508041103.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17826,12013508041103.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17827,12013508041103.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17828,12013508041103.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17829,12013508041103.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17830,12013508041204.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17831,12013508041204.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17832,12013508041204.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17833,12013508041204.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17834,12013508041204.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17835,12013508041207.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17836,12013508041207.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17837,12013508041207.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17838,12013508041207.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17839,12013508041207.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17840,12013508041302.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17841,12013508041302.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17842,12013508041302.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17843,12013508041302.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17844,12013508041302.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17845,12013508041403.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17846,12013508041403.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17847,12013508041403.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17848,12013508041403.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17849,12013508041403.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17850,12013508041601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17851,12013508041601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17852,12013508041601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17853,12013508041601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17854,12013508041601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17855,12014501640402.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17856,12014501640402.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17857,12014501640402.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17858,12014501640402.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17859,12014501640402.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17860,12014501640501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17861,12014501640501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17862,12014501640501.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17863,12014501640501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17864,12014501640501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17865,12014501640701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17866,12014501640701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17867,12014501640701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17868,12014501640701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17869,12014501640701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17870,12014501641401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17871,12014501641401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17872,12014501641401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17873,12014501641401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17874,12014501641401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17875,12014501641501.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17876,12014501641501.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17877,12014501641501.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17878,12014501641501.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17879,12014501641501.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17880,12014501641601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17881,12014501641601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17882,12014501641601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
17883,12014501641601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17884,12014501641601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
17885,12014501642801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
17886,12014501642801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
17887,12014501642801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
