HHID,Id,C141,C41_Recode,C142,C142_B,C143,C144,C145,C146,C148,C149,C150,C151,C152,C153,C153_SO,C154_FULL,C154_PARTIAL,C155,C156,C157,C158,C159,C160,C160_SO,C160_SO_RECODE
310646311,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646312,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,4.0,20.0,888.0,No,3.0,0.0,"Bought, fully paid",, ,16000.0,,,,No,No,4.0,Cannot power large appliances, , 
310646313,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646314,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646315,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646401,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,10.0,888.0,No,1.0,0.0,Received for free,"Other, specify",From Company,,,,,,No,2.0,Cannot power large appliances, , 
310646402,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646403,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646404,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646405,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,5.0,888.0,,No,2.0,2.0,"Bought, fully paid",, ,13000.0,,,,No,No,7.0,No problems, , 
310646406,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646407,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646408,Solar lantern,888,888,No,No,No,Solar Lantern,,,,No,5.0,0.0,"Bought, fully paid",, ,1450.0,,,,No,No,1.0,Cannot power large appliances, , 
310646409,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646410,Solar lighting system,Andromeda,ANDROMEDA,Yes,Yes,No,Solar lighting system,5.0,20.0,888.0,No,1.0,1.0,"Bought, fully paid",, ,30000.0,,,,No,No,3.0,Cannot power large appliances, , 
310646411,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,4.0,888.0,,No,2.0,2.0,"Bought, fully paid",, ,16585.0,,,,No,No,10.0,No problems, , 
310646412,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646413,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646414,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646415,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646501,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646502,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646503,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,20.0,6.0,No,4.0,0.0,"Bought, fully paid",, ,10000.0,,,,No,No,1.0,Cannot power large appliances, , 
310646504,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646505,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646506,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646507,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646508,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646509,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646510,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646511,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646512,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646513,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646514,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646515,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646601,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646602,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646603,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646604,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646605,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646606,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646607,Solar lighting system,888,888,No,No,Yes,Solar lighting system,5.0,888.0,,No,5.0,0.0,"Bought, fully paid",, ,12500.0,,,,No,No,888.0,No problems, , 
310646608,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,888.0,,No,5.0,0.0,"Bought, fully paid",, ,14000.0,,,,No,No,3.0,Cannot power large appliances, , 
310646609,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646610,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646611,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646612,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646613,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646614,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646615,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646701,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646702,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646703,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646704,Solar lantern,888,888,No,No,Yes,Solar Lantern,,,,No,3.0,0.0,"Bought, fully paid",, ,1100.0,,,,No,No,2.0,Quality of light, , 
310646705,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,5.0,30.0,888.0,No,5.0,0.0,"Bought, fully paid",, ,20000.0,,,,No,No,3.0,Cannot power large appliances, , 
310646706,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646707,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646708,Solar lighting system,888,888,Yes,No,Yes,Solar lighting system,5.0,888.0,,No,4.0,1.0,Received for free,Relative/Friend, ,,,,,,No,5.0,No problems, , 
310646709,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646710,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646711,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,888.0,,No,2.0,0.0,"Bought, fully paid",, ,14000.0,,,,No,No,1.0,Cannot power large appliances, , 
310646712,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646713,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646714,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646715,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646801,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646802,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,5.0,20.0,12.0,No,2.0,0.0,"Bought, fully paid",, ,11000.0,,,,No,No,9.0,Too expensive, , 
310646803,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646804,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646805,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646806,Solar lighting system,SUNMAX,SUNMAX,Yes,Yes,No,Solar lighting system,5.0,60.0,12.0,No,9.0,0.0,"Bought, fully paid",, ,80000.0,,,,No,No,5.0,Too expensive, , 
310646807,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,8.0,40.0,60.0,No,1.0,0.0,"Bought, fully paid",, ,15000.0,,,,No,No,7.0,No problems, , 
310646808,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646809,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646810,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646811,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646812,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646813,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,6.0,888.0,,No,3.0,4.0,"Bought, fully paid",, ,10000.0,,,,No,No,888.0,No problems, , 
310646814,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646815,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646901,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646902,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,6.0,888.0,,No,4.0,3.0,"Bought, fully paid",, ,11000.0,,,,No,No,5.0,No problems, , 
310646903,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646904,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646905,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646906,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,30.0,12.0,No,1.0,0.0,"Bought, fully paid",, ,10000.0,,,,No,No,10.0,Too expensive, , 
310646907,Solar lighting system,888,888,No,No,Yes,Solar lighting system,3.0,8.0,20.0,No,3.0,0.0,"Bought, fully paid",, ,7500.0,,,,No,No,4.0,Battery problems, , 
310646908,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646909,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,4.0,35.0,60.0,No,2.0,1.0,"Bought, under installment",, ,,1500.0,,250.0,No,No,888.0,No problems, , 
310646910,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646911,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646912,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646913,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310646914,Solar lighting system,888,888,Yes,Yes,No,Solar lighting system,4.0,20.0,23.0,No,1.0,0.0,"Bought, fully paid",, ,10500.0,,,,No,No,2.0,Cannot power large appliances, , 
310646915,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647001,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647002,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647003,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647004,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647005,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647006,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647007,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,5.0,30.0,12.0,No,4.0,6.0,"Bought, fully paid",, ,10000.0,,,,No,No,3.0,Too expensive, , 
310647008,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647009,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647010,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647011,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647012,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647013,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,4.0,888.0,,No,2.0,0.0,"Bought, fully paid",, ,10000.0,,,,No,No,888.0,No problems, , 
310647014,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647015,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647101,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647102,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647103,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647104,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647105,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647106,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647107,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647108,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647109,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647110,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647111,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647112,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647113,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647114,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647115,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647201,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647202,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647203,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647204,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647205,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647206,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647207,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647208,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647209,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647210,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647211,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647212,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647213,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647214,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
310647215,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,4.0,888.0,,No,2.0,0.0,"Bought, fully paid",, ,8500.0,,,,No,No,5.0,No problems, , 
321541501,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541502,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541503,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541504,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541505,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541506,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541507,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541508,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541509,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541510,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541511,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541512,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541513,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541514,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541515,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541601,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541602,Solar lighting system,SURYA URJA,SURYA URJA,No,No,No,Solar lighting system,4.0,888.0,,Yes,3.0,0.0,"Bought, fully paid",, ,11500.0,,,,No,No,3.0,Battery problems, , 
321541603,Solar lighting system,SURYA URJA,SURYA URJA,No,No,No,Solar lighting system,4.0,35.0,5.0,No,3.0,0.0,"Bought, fully paid",, ,6000.0,,,,No,No,2.0,Cannot power large appliances, , 
321541604,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541605,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541606,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541607,Solar lighting system,SURYA URJA,SURYA URJA,No,No,Yes,Solar lighting system,4.0,35.0,888.0,No,3.0,1.0,"Bought, fully paid",, ,7000.0,,,,No,No,2.0,Cannot power large appliances, , 
321541608,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541609,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541610,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541611,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541612,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541613,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541614,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541615,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541701,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541702,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541703,Solar lantern,888,888,No,No,No,Solar Lantern,,,,No,1.0,2.0,"Bought, fully paid",, ,1800.0,,,,No,No,5.0,Maintenance and availability of spare parts, , 
321541704,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541705,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541706,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541707,Solar lighting system,888,888,No,No,Yes,Solar lighting system,3.0,888.0,,No,2.0,0.0,"Bought, fully paid",, ,12000.0,,,,No,No,5.0,Cannot power large appliances, , 
321541708,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541709,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541710,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541711,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541712,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541713,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541714,Solar lighting system,888,888,No,No,Yes,Solar lighting system,4.0,50.0,40.0,No,1.0,0.0,"Bought, fully paid",, ,22000.0,,,,No,No,2.0,No problems, , 
321541715,Solar lighting system,888,888,No,No,Yes,Solar lighting system,4.0,888.0,,No,2.0,0.0,"Bought, fully paid",, ,25000.0,,,,No,Yes,2.0,No problems, , 
321541801,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541802,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541803,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541804,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541805,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541806,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541807,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541808,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541809,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541810,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541811,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541812,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541813,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541814,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541815,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541901,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541902,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541903,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541904,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541905,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541906,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541907,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541908,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541909,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541910,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541911,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541912,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541913,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541914,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321541915,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644601,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644602,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644603,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644604,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644605,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644606,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644607,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644608,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644609,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644610,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644611,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644612,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644613,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644614,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644615,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644701,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644702,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644703,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644704,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644705,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644706,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644707,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644708,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644709,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644710,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644711,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644712,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644713,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644714,Solar lighting system,888,888,Yes,Yes,Yes,Solar lighting system,4.0,888.0,,No,2.0,0.0,"Bought, fully paid",, ,10000.0,,,,Yes,No,2.0,No problems, , 
321644715,Solar lighting system,888,888,No,No,No,Solar lighting system,4.0,888.0,,No,3.0,0.0,"Bought, fully paid",, ,20000.0,,,,Yes,No,8.0,No problems, , 
321644801,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644802,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644803,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644804,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644805,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644806,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644807,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644808,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644809,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644810,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644811,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644812,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644813,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644814,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644815,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644901,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644902,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644903,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644904,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644905,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644906,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644907,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644908,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644909,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644910,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644911,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644912,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644913,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644914,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321644915,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645001,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645002,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645003,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645004,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645005,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645006,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645007,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645008,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645009,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645010,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645011,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645012,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645013,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645014,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645015,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645101,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645102,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645103,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645104,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645105,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645106,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645107,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645108,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645109,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645110,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645111,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645112,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645113,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645114,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321645115,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722301,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722302,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722303,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722304,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722305,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722306,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722307,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722308,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722309,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722310,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722311,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722312,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722313,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722314,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722315,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722401,Solar lantern,YASUDA,YASUDA,No,No,Yes,Solar Lantern,,,,No,2.0,1.0,"Bought, fully paid",, ,1000.0,,,,No,Yes,2.0,Breaks too often, , 
321722402,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722403,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722404,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722405,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722406,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722407,Solar lantern,star,STAR,No,No,Yes,Solar Lantern,,,,No,3.0,1.0,"Bought, fully paid",, ,1000.0,,,,No,Yes,2.0,Breaks too often, , 
321722408,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722409,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722410,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722411,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722412,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722413,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722414,Solar lantern,888,888,No,No,Yes,Solar Lantern,,,,No,1.0,0.0,"Bought, fully paid",, ,3500.0,,,,No,No,2.0,Breaks too often, , 
321722415,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722501,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722502,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722503,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722504,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722505,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722506,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722507,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
321722508,None, , ,,,,,,,,,,,,, ,,,,,,,,, , 
