,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KH_a,KH_b,KH_86,KH_87,KH_88
3340,07530302901,7,53,3,29,1,2,2,1,1,2.0,,,
3341,07530302901,7,53,3,29,1,2,2,2,1,1.0,,,
3342,07530302901,7,53,3,29,1,2,2,3,2,,1.0,1.0,
3343,07530302901,7,53,3,29,1,2,2,4,2,,1.0,1.0,
3344,07530302901,7,53,3,29,1,2,2,5,2,,2.0,6.0,
3345,07530302901,7,53,3,29,1,2,2,6,2,,2.0,6.0,
3346,07530302901,7,53,3,29,1,2,2,7,1,2.0,,,
3347,07530302901,7,53,3,29,1,2,2,8,2,,2.0,555.0,1.0
3348,07530302901,7,53,3,29,1,2,2,9,2,,2.0,555.0,1.0
3349,07530302901,7,53,3,29,1,2,2,10,1,1.0,,,
3350,07530302901,7,53,3,29,1,2,2,11,1,3.0,,,1.0
3351,07530302901,7,53,3,29,1,2,2,12,1,1.0,,,1.0
3352,07530302901,7,53,3,29,1,2,2,13,1,4.0,,,1.0
3353,07530302901,7,53,3,29,1,2,2,14,1,1.0,,,1.0
3354,07530302901,7,53,3,29,1,2,2,15,1,2.0,,,1.0
3355,07530302901,7,53,3,29,1,2,2,16,2,,1.0,2.0,
3356,07530302901,7,53,3,29,1,2,2,17,1,1.0,,,1.0
3357,07530302901,7,53,3,29,1,2,2,18,1,1.0,,,1.0
3358,07530302901,7,53,3,29,1,2,2,19,1,1.0,,,1.0
3359,07530302901,7,53,3,29,1,2,2,20,1,1.0,,,1.0
3360,07530400605,7,53,4,6,5,1,1,1,1,2.0,,,
3361,07530400605,7,53,4,6,5,1,1,2,1,3.0,,,
3362,07530400605,7,53,4,6,5,1,1,3,1,2.0,,,
3363,07530400605,7,53,4,6,5,1,1,4,2,,2.0,1.0,
3364,07530400605,7,53,4,6,5,1,1,5,2,,2.0,1.0,
3365,07530400605,7,53,4,6,5,1,1,6,2,,2.0,,
3366,07530400605,7,53,4,6,5,1,1,7,2,,2.0,1.0,
3367,07530400605,7,53,4,6,5,1,1,8,2,,2.0,1.0,
3368,07530400605,7,53,4,6,5,1,1,9,1,2.0,,,
3369,07530400605,7,53,4,6,5,1,1,10,2,,2.0,,
3370,07530400605,7,53,4,6,5,1,1,11,2,,2.0,1.0,
3371,07530400605,7,53,4,6,5,1,1,12,1,2.0,,,1.0
3372,07530400605,7,53,4,6,5,1,1,13,1,1.0,,,1.0
3373,07530400605,7,53,4,6,5,1,1,14,2,,2.0,,
3374,07530400605,7,53,4,6,5,1,1,15,1,1.0,,,1.0
3375,07530400605,7,53,4,6,5,1,1,16,1,2.0,,,1.0
3376,07530400605,7,53,4,6,5,1,1,17,2,,2.0,1.0,
3377,07530400605,7,53,4,6,5,1,1,18,2,,2.0,,
3378,07530400605,7,53,4,6,5,1,1,19,1,1.0,,,1.0
3379,07530400605,7,53,4,6,5,1,1,20,1,1.0,,,1.0
3380,07540401003,7,54,4,10,3,2,4,1,2,,1.0,3.0,
3381,07540401003,7,54,4,10,3,2,4,2,2,,1.0,1.0,
3382,07540401003,7,54,4,10,3,2,4,3,2,,2.0,3.0,
3383,07540401003,7,54,4,10,3,2,4,4,2,,1.0,1.0,
3384,07540401003,7,54,4,10,3,2,4,5,2,,2.0,6.0,
3385,07540401003,7,54,4,10,3,2,4,6,2,,2.0,6.0,
3386,07540401003,7,54,4,10,3,2,4,7,2,,2.0,1.0,
3387,07540401003,7,54,4,10,3,2,4,8,2,,1.0,1.0,
3388,07540401003,7,54,4,10,3,2,4,9,2,,1.0,1.0,
3389,07540401003,7,54,4,10,3,2,4,10,2,,1.0,1.0,
3390,07540401003,7,54,4,10,3,2,4,11,2,,2.0,1.0,
3391,07540401003,7,54,4,10,3,2,4,12,2,,2.0,1.0,
3392,07540401003,7,54,4,10,3,2,4,13,2,,2.0,1.0,
3393,07540401003,7,54,4,10,3,2,4,14,2,,2.0,1.0,
3394,07540401003,7,54,4,10,3,2,4,15,2,,2.0,1.0,
3395,07540401003,7,54,4,10,3,2,4,16,2,,2.0,1.0,
3396,07540401003,7,54,4,10,3,2,4,17,2,,2.0,1.0,
3397,07540401003,7,54,4,10,3,2,4,18,2,,2.0,1.0,
3398,07540401003,7,54,4,10,3,2,4,19,2,,2.0,1.0,
3399,07540401003,7,54,4,10,3,2,4,20,2,,2.0,1.0,
3400,07540401303,7,54,4,13,3,2,3,1,2,,1.0,1.0,
3401,07540401303,7,54,4,13,3,2,3,2,2,,1.0,3.0,
3402,07540401303,7,54,4,13,3,2,3,3,2,,1.0,3.0,
3403,07540401303,7,54,4,13,3,2,3,4,2,,1.0,3.0,
3404,07540401303,7,54,4,13,3,2,3,5,2,,2.0,6.0,
3405,07540401303,7,54,4,13,3,2,3,6,2,,2.0,6.0,
3406,07540401303,7,54,4,13,3,2,3,7,2,,2.0,3.0,
3407,07540401303,7,54,4,13,3,2,3,8,2,,1.0,1.0,
3408,07540401303,7,54,4,13,3,2,3,9,2,,2.0,3.0,
3409,07540401303,7,54,4,13,3,2,3,10,2,,1.0,1.0,
3410,07540401303,7,54,4,13,3,2,3,11,2,,2.0,6.0,
3411,07540401303,7,54,4,13,3,2,3,12,2,,2.0,1.0,
3412,07540401303,7,54,4,13,3,2,3,13,2,,1.0,1.0,
3413,07540401303,7,54,4,13,3,2,3,14,2,,2.0,,
3414,07540401303,7,54,4,13,3,2,3,15,2,,2.0,,
3415,07540401303,7,54,4,13,3,2,3,16,2,,2.0,,
3416,07540401303,7,54,4,13,3,2,3,17,2,,2.0,,
3417,07540401303,7,54,4,13,3,2,3,18,2,,2.0,,
3418,07540401303,7,54,4,13,3,2,3,19,2,,2.0,,
3419,07540401303,7,54,4,13,3,2,3,20,2,,2.0,,
3420,07540700103,7,54,7,1,3,1,1,1,1,2.0,,,
3421,07540700103,7,54,7,1,3,1,1,2,1,2.0,,,
3422,07540700103,7,54,7,1,3,1,1,3,1,2.0,,,
3423,07540700103,7,54,7,1,3,1,1,4,1,2.0,,,
3424,07540700103,7,54,7,1,3,1,1,5,2,,2.0,1.0,
3425,07540700103,7,54,7,1,3,1,1,6,2,,1.0,1.0,
3426,07540700103,7,54,7,1,3,1,1,7,2,,1.0,1.0,
3427,07540700103,7,54,7,1,3,1,1,8,2,,1.0,1.0,
3428,07540700103,7,54,7,1,3,1,1,9,2,,1.0,1.0,
3429,07540700103,7,54,7,1,3,1,1,10,2,,1.0,1.0,
3430,07540700103,7,54,7,1,3,1,1,11,2,,1.0,1.0,
3431,07540700103,7,54,7,1,3,1,1,12,2,,2.0,1.0,
3432,07540700103,7,54,7,1,3,1,1,13,2,,2.0,,
3433,07540700103,7,54,7,1,3,1,1,14,2,,2.0,,
3434,07540700103,7,54,7,1,3,1,1,15,2,,2.0,,
3435,07540700103,7,54,7,1,3,1,1,16,2,,2.0,1.0,
3436,07540700103,7,54,7,1,3,1,1,17,2,,2.0,,
3437,07540700103,7,54,7,1,3,1,1,18,2,,2.0,,
3438,07540700103,7,54,7,1,3,1,1,19,2,,2.0,,
3439,07540700103,7,54,7,1,3,1,1,20,2,,2.0,,
3440,07540700315,7,54,7,3,15,1,3,1,1,1.0,,,
3441,07540700315,7,54,7,3,15,1,3,2,2,,1.0,2.0,
3442,07540700315,7,54,7,3,15,1,3,3,1,1.0,,,
3443,07540700315,7,54,7,3,15,1,3,4,2,,2.0,,
3444,07540700315,7,54,7,3,15,1,3,5,2,,2.0,2.0,
3445,07540700315,7,54,7,3,15,1,3,6,2,,2.0,2.0,
3446,07540700315,7,54,7,3,15,1,3,7,2,,2.0,2.0,
3447,07540700315,7,54,7,3,15,1,3,8,2,,2.0,2.0,
3448,07540700315,7,54,7,3,15,1,3,9,2,,2.0,2.0,
3449,07540700315,7,54,7,3,15,1,3,10,2,,2.0,2.0,
3450,07540700315,7,54,7,3,15,1,3,11,2,,1.0,2.0,
3451,07540700315,7,54,7,3,15,1,3,12,1,2.0,,,2.0
3452,07540700315,7,54,7,3,15,1,3,13,1,3.0,,,2.0
3453,07540700315,7,54,7,3,15,1,3,14,2,,1.0,,
3454,07540700315,7,54,7,3,15,1,3,15,1,5.0,,,2.0
3455,07540700315,7,54,7,3,15,1,3,16,1,1.0,,,2.0
3456,07540700315,7,54,7,3,15,1,3,17,2,,2.0,,
3457,07540700315,7,54,7,3,15,1,3,18,2,,2.0,,
3458,07540700315,7,54,7,3,15,1,3,19,2,,2.0,2.0,
3459,07540700315,7,54,7,3,15,1,3,20,2,,2.0,2.0,
3460,07550200101,7,55,2,1,1,2,16,1,1,1.0,,,
3461,07550200101,7,55,2,1,1,2,16,2,1,1.0,,,
3462,07550200101,7,55,2,1,1,2,16,3,1,3.0,,,
3463,07550200101,7,55,2,1,1,2,16,4,2,,1.0,1.0,
3464,07550200101,7,55,2,1,1,2,16,5,2,,2.0,1.0,
3465,07550200101,7,55,2,1,1,2,16,6,2,,1.0,1.0,
3466,07550200101,7,55,2,1,1,2,16,7,2,,2.0,1.0,
3467,07550200101,7,55,2,1,1,2,16,8,2,,2.0,1.0,
3468,07550200101,7,55,2,1,1,2,16,9,2,,1.0,1.0,
3469,07550200101,7,55,2,1,1,2,16,10,2,,2.0,1.0,
3470,07550200101,7,55,2,1,1,2,16,11,2,,1.0,1.0,
3471,07550200101,7,55,2,1,1,2,16,12,2,,2.0,1.0,
3472,07550200101,7,55,2,1,1,2,16,13,1,1.0,,,1.0
3473,07550200101,7,55,2,1,1,2,16,14,1,1.0,,,1.0
3474,07550200101,7,55,2,1,1,2,16,15,1,3.0,,,1.0
3475,07550200101,7,55,2,1,1,2,16,16,2,,1.0,1.0,
3476,07550200101,7,55,2,1,1,2,16,17,2,,1.0,1.0,
3477,07550200101,7,55,2,1,1,2,16,18,2,,2.0,1.0,
3478,07550200101,7,55,2,1,1,2,16,19,2,,1.0,1.0,
3479,07550200101,7,55,2,1,1,2,16,20,1,2.0,,,1.0
3480,07550200109,7,55,2,1,9,1,1,1,1,1.0,,,
3481,07550200109,7,55,2,1,9,1,1,2,2,,2.0,1.0,
3482,07550200109,7,55,2,1,9,1,1,3,2,,2.0,2.0,
3483,07550200109,7,55,2,1,9,1,1,4,2,,2.0,1.0,
3484,07550200109,7,55,2,1,9,1,1,5,2,,2.0,1.0,
3485,07550200109,7,55,2,1,9,1,1,6,2,,2.0,2.0,
3486,07550200109,7,55,2,1,9,1,1,7,2,,2.0,2.0,
3487,07550200109,7,55,2,1,9,1,1,8,2,,2.0,1.0,
3488,07550200109,7,55,2,1,9,1,1,9,2,,2.0,1.0,
3489,07550200109,7,55,2,1,9,1,1,10,2,,2.0,2.0,
3490,07550200109,7,55,2,1,9,1,1,11,1,1.0,,,1.0
3491,07550200109,7,55,2,1,9,1,1,12,2,,2.0,2.0,
3492,07550200109,7,55,2,1,9,1,1,13,1,1.0,,,1.0
3493,07550200109,7,55,2,1,9,1,1,14,2,,2.0,1.0,
3494,07550200109,7,55,2,1,9,1,1,15,1,1.0,,,1.0
3495,07550200109,7,55,2,1,9,1,1,16,2,,2.0,1.0,
3496,07550200109,7,55,2,1,9,1,1,17,1,1.0,,,1.0
3497,07550200109,7,55,2,1,9,1,1,18,2,,2.0,2.0,
3498,07550200109,7,55,2,1,9,1,1,19,1,1.0,,,1.0
3499,07550200109,7,55,2,1,9,1,1,20,2,,2.0,2.0,
3500,07551300102,7,55,13,1,2,1,1,1,1,2.0,,,
3501,07551300102,7,55,13,1,2,1,1,2,2,,2.0,1.0,
3502,07551300102,7,55,13,1,2,1,1,3,2,,2.0,1.0,
3503,07551300102,7,55,13,1,2,1,1,4,2,,1.0,1.0,
3504,07551300102,7,55,13,1,2,1,1,5,2,,2.0,1.0,
3505,07551300102,7,55,13,1,2,1,1,6,2,,2.0,1.0,
3506,07551300102,7,55,13,1,2,1,1,7,2,,1.0,1.0,
3507,07551300102,7,55,13,1,2,1,1,8,2,,1.0,1.0,
3508,07551300102,7,55,13,1,2,1,1,9,2,,1.0,1.0,
3509,07551300102,7,55,13,1,2,1,1,10,2,,2.0,1.0,
3510,07551300102,7,55,13,1,2,1,1,11,2,,2.0,1.0,
3511,07551300102,7,55,13,1,2,1,1,12,2,,2.0,1.0,
3512,07551300102,7,55,13,1,2,1,1,13,2,,2.0,,
3513,07551300102,7,55,13,1,2,1,1,14,2,,2.0,1.0,
3514,07551300102,7,55,13,1,2,1,1,15,2,,2.0,1.0,
3515,07551300102,7,55,13,1,2,1,1,16,2,,2.0,1.0,
3516,07551300102,7,55,13,1,2,1,1,17,2,,2.0,1.0,
3517,07551300102,7,55,13,1,2,1,1,18,2,,2.0,1.0,
3518,07551300102,7,55,13,1,2,1,1,19,2,,2.0,1.0,
3519,07551300102,7,55,13,1,2,1,1,20,2,,2.0,1.0,
3520,07551300206,7,55,13,2,6,1,1,1,1,2.0,,,
3521,07551300206,7,55,13,2,6,1,1,2,2,,2.0,1.0,
3522,07551300206,7,55,13,2,6,1,1,3,2,,1.0,1.0,
3523,07551300206,7,55,13,2,6,1,1,4,2,,1.0,1.0,
3524,07551300206,7,55,13,2,6,1,1,5,2,,1.0,1.0,
3525,07551300206,7,55,13,2,6,1,1,6,2,,1.0,1.0,
3526,07551300206,7,55,13,2,6,1,1,7,1,2.0,,,
3527,07551300206,7,55,13,2,6,1,1,8,2,,1.0,1.0,
3528,07551300206,7,55,13,2,6,1,1,9,2,,1.0,1.0,
3529,07551300206,7,55,13,2,6,1,1,10,2,,2.0,,
3530,07551300206,7,55,13,2,6,1,1,11,2,,2.0,1.0,
3531,07551300206,7,55,13,2,6,1,1,12,2,,2.0,1.0,
3532,07551300206,7,55,13,2,6,1,1,13,2,,2.0,,
3533,07551300206,7,55,13,2,6,1,1,14,2,,2.0,,
3534,07551300206,7,55,13,2,6,1,1,15,2,,2.0,,
3535,07551300206,7,55,13,2,6,1,1,16,2,,2.0,,
3536,07551300206,7,55,13,2,6,1,1,17,2,,2.0,,
3537,07551300206,7,55,13,2,6,1,1,18,2,,2.0,1.0,
3538,07551300206,7,55,13,2,6,1,1,19,2,,2.0,1.0,
3539,07551300206,7,55,13,2,6,1,1,20,2,,2.0,1.0,
3540,07551300314,7,55,13,3,14,1,1,1,1,2.0,,,
3541,07551300314,7,55,13,3,14,1,1,2,1,1.0,,,
3542,07551300314,7,55,13,3,14,1,1,3,1,2.0,,,
3543,07551300314,7,55,13,3,14,1,1,4,2,,1.0,1.0,
3544,07551300314,7,55,13,3,14,1,1,5,2,,2.0,1.0,
3545,07551300314,7,55,13,3,14,1,1,6,2,,1.0,1.0,
3546,07551300314,7,55,13,3,14,1,1,7,2,,1.0,2.0,
3547,07551300314,7,55,13,3,14,1,1,8,2,,1.0,1.0,
3548,07551300314,7,55,13,3,14,1,1,9,2,,2.0,1.0,
3549,07551300314,7,55,13,3,14,1,1,10,2,,2.0,,
3550,07551300314,7,55,13,3,14,1,1,11,2,,2.0,1.0,
3551,07551300314,7,55,13,3,14,1,1,12,2,,2.0,,
3552,07551300314,7,55,13,3,14,1,1,13,2,,2.0,1.0,
3553,07551300314,7,55,13,3,14,1,1,14,2,,2.0,1.0,
3554,07551300314,7,55,13,3,14,1,1,15,2,,2.0,1.0,
3555,07551300314,7,55,13,3,14,1,1,16,2,,2.0,,
3556,07551300314,7,55,13,3,14,1,1,17,2,,2.0,,
3557,07551300314,7,55,13,3,14,1,1,18,2,,2.0,,
3558,07551300314,7,55,13,3,14,1,1,19,2,,2.0,,
3559,07551300314,7,55,13,3,14,1,1,20,2,,2.0,,
3560,07560201903,7,56,2,19,3,2,9,1,1,,,,
3561,07560201903,7,56,2,19,3,2,9,2,2,,2.0,1.0,
3562,07560201903,7,56,2,19,3,2,9,3,2,,1.0,1.0,
3563,07560201903,7,56,2,19,3,2,9,4,2,,2.0,1.0,
3564,07560201903,7,56,2,19,3,2,9,5,2,,2.0,1.0,
3565,07560201903,7,56,2,19,3,2,9,6,2,,1.0,1.0,
3566,07560201903,7,56,2,19,3,2,9,7,2,,1.0,1.0,
3567,07560201903,7,56,2,19,3,2,9,8,2,,1.0,1.0,
3568,07560201903,7,56,2,19,3,2,9,9,2,,1.0,1.0,
3569,07560201903,7,56,2,19,3,2,9,10,2,,2.0,1.0,
3570,07560201903,7,56,2,19,3,2,9,11,2,,2.0,1.0,
3571,07560201903,7,56,2,19,3,2,9,12,2,,2.0,1.0,
3572,07560201903,7,56,2,19,3,2,9,13,2,,2.0,1.0,
3573,07560201903,7,56,2,19,3,2,9,14,2,,2.0,1.0,
3574,07560201903,7,56,2,19,3,2,9,15,2,,2.0,1.0,
3575,07560201903,7,56,2,19,3,2,9,16,2,,2.0,1.0,
3576,07560201903,7,56,2,19,3,2,9,17,2,,2.0,1.0,
3577,07560201903,7,56,2,19,3,2,9,18,2,,2.0,1.0,
3578,07560201903,7,56,2,19,3,2,9,19,2,,2.0,1.0,
3579,07560201903,7,56,2,19,3,2,9,20,2,,2.0,1.0,
3580,07560202402,7,56,2,24,2,2,8,1,2,,1.0,1.0,
3581,07560202402,7,56,2,24,2,2,8,2,2,,1.0,1.0,
3582,07560202402,7,56,2,24,2,2,8,3,2,,1.0,1.0,
3583,07560202402,7,56,2,24,2,2,8,4,2,,1.0,1.0,
3584,07560202402,7,56,2,24,2,2,8,5,2,,2.0,1.0,
3585,07560202402,7,56,2,24,2,2,8,6,2,,2.0,1.0,
3586,07560202402,7,56,2,24,2,2,8,7,2,,2.0,1.0,
3587,07560202402,7,56,2,24,2,2,8,8,2,,1.0,1.0,
3588,07560202402,7,56,2,24,2,2,8,9,2,,1.0,1.0,
3589,07560202402,7,56,2,24,2,2,8,10,1,2.0,,,
3590,07560202402,7,56,2,24,2,2,8,11,2,,2.0,1.0,
3591,07560202402,7,56,2,24,2,2,8,12,2,,2.0,1.0,
3592,07560202402,7,56,2,24,2,2,8,13,2,,2.0,1.0,
3593,07560202402,7,56,2,24,2,2,8,14,2,,2.0,1.0,
3594,07560202402,7,56,2,24,2,2,8,15,2,,2.0,1.0,
3595,07560202402,7,56,2,24,2,2,8,16,2,,2.0,1.0,
3596,07560202402,7,56,2,24,2,2,8,17,2,,2.0,1.0,
3597,07560202402,7,56,2,24,2,2,8,18,2,,2.0,1.0,
3598,07560202402,7,56,2,24,2,2,8,19,2,,2.0,1.0,
3599,07560202402,7,56,2,24,2,2,8,20,2,,2.0,1.0,
3600,07570900601,7,57,9,6,1,2,1,1,2,,2.0,1.0,
3601,07570900601,7,57,9,6,1,2,1,2,2,,2.0,1.0,
3602,07570900601,7,57,9,6,1,2,1,3,2,,2.0,1.0,
3603,07570900601,7,57,9,6,1,2,1,4,2,,2.0,1.0,
3604,07570900601,7,57,9,6,1,2,1,5,2,,2.0,1.0,
3605,07570900601,7,57,9,6,1,2,1,6,2,,2.0,1.0,
3606,07570900601,7,57,9,6,1,2,1,7,2,,2.0,1.0,
3607,07570900601,7,57,9,6,1,2,1,8,2,,2.0,1.0,
3608,07570900601,7,57,9,6,1,2,1,9,2,,2.0,1.0,
3609,07570900601,7,57,9,6,1,2,1,10,2,,2.0,1.0,
3610,07570900601,7,57,9,6,1,2,1,11,2,,2.0,1.0,
3611,07570900601,7,57,9,6,1,2,1,12,2,,2.0,1.0,
3612,07570900601,7,57,9,6,1,2,1,13,2,,2.0,1.0,
3613,07570900601,7,57,9,6,1,2,1,14,2,,2.0,1.0,
3614,07570900601,7,57,9,6,1,2,1,15,2,,2.0,1.0,
3615,07570900601,7,57,9,6,1,2,1,16,2,,2.0,1.0,
3616,07570900601,7,57,9,6,1,2,1,17,2,,2.0,1.0,
3617,07570900601,7,57,9,6,1,2,1,18,2,,2.0,1.0,
3618,07570900601,7,57,9,6,1,2,1,19,2,,2.0,1.0,
3619,07570900601,7,57,9,6,1,2,1,20,2,,2.0,1.0,
3620,07570901802,7,57,9,18,2,2,1,1,2,,2.0,1.0,
3621,07570901802,7,57,9,18,2,2,1,2,2,,2.0,1.0,
3622,07570901802,7,57,9,18,2,2,1,3,2,,2.0,1.0,
3623,07570901802,7,57,9,18,2,2,1,4,2,,2.0,1.0,
3624,07570901802,7,57,9,18,2,2,1,5,2,,2.0,1.0,
3625,07570901802,7,57,9,18,2,2,1,6,2,,2.0,1.0,
3626,07570901802,7,57,9,18,2,2,1,7,2,,2.0,1.0,
3627,07570901802,7,57,9,18,2,2,1,8,2,,2.0,1.0,
3628,07570901802,7,57,9,18,2,2,1,9,2,,2.0,1.0,
3629,07570901802,7,57,9,18,2,2,1,10,2,,2.0,1.0,
3630,07570901802,7,57,9,18,2,2,1,11,2,,2.0,1.0,
3631,07570901802,7,57,9,18,2,2,1,12,2,,2.0,1.0,
3632,07570901802,7,57,9,18,2,2,1,13,2,,2.0,1.0,
3633,07570901802,7,57,9,18,2,2,1,14,2,,2.0,1.0,
3634,07570901802,7,57,9,18,2,2,1,15,2,,2.0,1.0,
3635,07570901802,7,57,9,18,2,2,1,16,2,,2.0,1.0,
3636,07570901802,7,57,9,18,2,2,1,17,2,,2.0,1.0,
3637,07570901802,7,57,9,18,2,2,1,18,2,,2.0,1.0,
3638,07570901802,7,57,9,18,2,2,1,19,2,,2.0,1.0,
3639,07570901802,7,57,9,18,2,2,1,20,2,,2.0,1.0,
3640,07580600101,7,58,6,1,1,2,12,1,2,,1.0,1.0,
3641,07580600101,7,58,6,1,1,2,12,2,2,,2.0,1.0,
3642,07580600101,7,58,6,1,1,2,12,3,2,,1.0,1.0,
3643,07580600101,7,58,6,1,1,2,12,4,2,,1.0,1.0,
3644,07580600101,7,58,6,1,1,2,12,5,2,,2.0,1.0,
3645,07580600101,7,58,6,1,1,2,12,6,2,,2.0,1.0,
3646,07580600101,7,58,6,1,1,2,12,7,2,,2.0,1.0,
3647,07580600101,7,58,6,1,1,2,12,8,2,,2.0,1.0,
3648,07580600101,7,58,6,1,1,2,12,9,2,,2.0,1.0,
3649,07580600101,7,58,6,1,1,2,12,10,2,,1.0,1.0,
3650,07580600101,7,58,6,1,1,2,12,11,2,,2.0,1.0,
3651,07580600101,7,58,6,1,1,2,12,12,2,,2.0,1.0,
3652,07580600101,7,58,6,1,1,2,12,13,2,,2.0,1.0,
3653,07580600101,7,58,6,1,1,2,12,14,2,,2.0,1.0,
3654,07580600101,7,58,6,1,1,2,12,15,2,,2.0,1.0,
3655,07580600101,7,58,6,1,1,2,12,16,2,,2.0,1.0,
3656,07580600101,7,58,6,1,1,2,12,17,2,,2.0,1.0,
3657,07580600101,7,58,6,1,1,2,12,18,2,,2.0,1.0,
3658,07580600101,7,58,6,1,1,2,12,19,2,,2.0,1.0,
3659,07580600101,7,58,6,1,1,2,12,20,2,,2.0,1.0,
3660,07580601309,7,58,6,13,9,2,13,1,2,,1.0,1.0,
3661,07580601309,7,58,6,13,9,2,13,2,1,2.0,,,
3662,07580601309,7,58,6,13,9,2,13,3,1,2.0,,,
3663,07580601309,7,58,6,13,9,2,13,4,2,,1.0,1.0,
3664,07580601309,7,58,6,13,9,2,13,5,2,,2.0,1.0,
3665,07580601309,7,58,6,13,9,2,13,6,2,,1.0,1.0,
3666,07580601309,7,58,6,13,9,2,13,7,2,,2.0,1.0,
3667,07580601309,7,58,6,13,9,2,13,8,2,,1.0,1.0,
3668,07580601309,7,58,6,13,9,2,13,9,2,,2.0,1.0,
3669,07580601309,7,58,6,13,9,2,13,10,2,,1.0,1.0,
3670,07580601309,7,58,6,13,9,2,13,11,1,1.0,,,1.0
3671,07580601309,7,58,6,13,9,2,13,12,2,,1.0,1.0,
3672,07580601309,7,58,6,13,9,2,13,13,1,1.0,,,1.0
3673,07580601309,7,58,6,13,9,2,13,14,1,1.0,,,1.0
3674,07580601309,7,58,6,13,9,2,13,15,1,3.0,,,1.0
3675,07580601309,7,58,6,13,9,2,13,16,2,,1.0,1.0,
3676,07580601309,7,58,6,13,9,2,13,17,2,,1.0,1.0,
3677,07580601309,7,58,6,13,9,2,13,18,2,,1.0,1.0,
3678,07580601309,7,58,6,13,9,2,13,19,2,,2.0,1.0,
3679,07580601309,7,58,6,13,9,2,13,20,2,,1.0,1.0,
3680,07590401603,7,59,4,16,3,2,1,1,2,,2.0,1.0,
3681,07590401603,7,59,4,16,3,2,1,2,2,,2.0,1.0,
3682,07590401603,7,59,4,16,3,2,1,3,2,,2.0,1.0,
3683,07590401603,7,59,4,16,3,2,1,4,2,,2.0,1.0,
3684,07590401603,7,59,4,16,3,2,1,5,2,,2.0,1.0,
3685,07590401603,7,59,4,16,3,2,1,6,2,,2.0,1.0,
3686,07590401603,7,59,4,16,3,2,1,7,2,,2.0,1.0,
3687,07590401603,7,59,4,16,3,2,1,8,2,,2.0,1.0,
3688,07590401603,7,59,4,16,3,2,1,9,2,,2.0,1.0,
3689,07590401603,7,59,4,16,3,2,1,10,2,,2.0,1.0,
3690,07590401603,7,59,4,16,3,2,1,11,2,,2.0,1.0,
3691,07590401603,7,59,4,16,3,2,1,12,2,,2.0,1.0,
3692,07590401603,7,59,4,16,3,2,1,13,2,,2.0,1.0,
3693,07590401603,7,59,4,16,3,2,1,14,2,,2.0,1.0,
3694,07590401603,7,59,4,16,3,2,1,15,2,,2.0,1.0,
3695,07590401603,7,59,4,16,3,2,1,16,2,,2.0,1.0,
3696,07590401603,7,59,4,16,3,2,1,17,2,,2.0,1.0,
3697,07590401603,7,59,4,16,3,2,1,18,2,,2.0,1.0,
3698,07590401603,7,59,4,16,3,2,1,19,2,,2.0,1.0,
3699,07590401603,7,59,4,16,3,2,1,20,2,,2.0,1.0,
3700,07590800501,7,59,8,5,1,2,1,1,2,,2.0,1.0,
3701,07590800501,7,59,8,5,1,2,1,2,2,,2.0,1.0,
3702,07590800501,7,59,8,5,1,2,1,3,2,,2.0,1.0,
3703,07590800501,7,59,8,5,1,2,1,4,2,,2.0,1.0,
3704,07590800501,7,59,8,5,1,2,1,5,2,,2.0,1.0,
3705,07590800501,7,59,8,5,1,2,1,6,2,,2.0,1.0,
3706,07590800501,7,59,8,5,1,2,1,7,2,,2.0,1.0,
3707,07590800501,7,59,8,5,1,2,1,8,2,,2.0,1.0,
3708,07590800501,7,59,8,5,1,2,1,9,2,,2.0,1.0,
3709,07590800501,7,59,8,5,1,2,1,10,2,,2.0,1.0,
3710,07590800501,7,59,8,5,1,2,1,11,2,,2.0,1.0,
3711,07590800501,7,59,8,5,1,2,1,12,2,,2.0,1.0,
3712,07590800501,7,59,8,5,1,2,1,13,2,,2.0,1.0,
3713,07590800501,7,59,8,5,1,2,1,14,2,,2.0,1.0,
3714,07590800501,7,59,8,5,1,2,1,15,2,,2.0,1.0,
3715,07590800501,7,59,8,5,1,2,1,16,2,,2.0,1.0,
3716,07590800501,7,59,8,5,1,2,1,17,2,,2.0,1.0,
3717,07590800501,7,59,8,5,1,2,1,18,2,,2.0,1.0,
3718,07590800501,7,59,8,5,1,2,1,19,2,,2.0,1.0,
3719,07590800501,7,59,8,5,1,2,1,20,2,,2.0,1.0,
3720,07610101505,7,61,1,15,5,2,11,1,2,,2.0,1.0,
3721,07610101505,7,61,1,15,5,2,11,2,2,,2.0,1.0,
3722,07610101505,7,61,1,15,5,2,11,3,2,,2.0,1.0,
3723,07610101505,7,61,1,15,5,2,11,4,2,,2.0,1.0,
3724,07610101505,7,61,1,15,5,2,11,5,2,,2.0,2.0,
3725,07610101505,7,61,1,15,5,2,11,6,2,,2.0,1.0,
3726,07610101505,7,61,1,15,5,2,11,7,2,,2.0,1.0,
3727,07610101505,7,61,1,15,5,2,11,8,2,,2.0,1.0,
3728,07610101505,7,61,1,15,5,2,11,9,2,,2.0,1.0,
3729,07610101505,7,61,1,15,5,2,11,10,2,,2.0,1.0,
3730,07610101505,7,61,1,15,5,2,11,11,2,,2.0,1.0,
3731,07610101505,7,61,1,15,5,2,11,12,2,,2.0,1.0,
