,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,a8,G1,G2,G2_1,G3,G3_other,G4,G5,G6,G7
1042,04301301004,4,30,13,10,4,2,4,3,Wood/Twigs,1,3.0,,68.0,1.0,,
1043,04301301004,4,30,13,10,4,2,4,4,Charcoal	,1,5.0,,15.0,2.0,12.0,25.0
1044,04301301004,4,30,13,10,4,2,4,5,Kerosene,1,7.0,,12.0,2.0,10.0,25.0
1045,04301301004,4,30,13,10,4,2,4,6,Diesel,2,,,,,,
1046,04301301004,4,30,13,10,4,2,4,7,Coal/Lignite,2,,,,,,
1047,04301301004,4,30,13,10,4,2,4,8,Ethanol/Biogas,2,,,,,,
1048,04301301004,4,30,13,10,4,2,4,9,Animal waste/dung,1,5.0,,25.0,2.0,15.0,35.0
1049,04301301004,4,30,13,10,4,2,4,10,Briquette/pellet,2,,,,,,
1050,04311103311,4,31,11,33,11,2,10,1,LPG/cooking gas,2,,,,,,
1051,04311103311,4,31,11,33,11,2,10,2,Electricity,1,15.0,,20.0,1.0,,
1052,04311103311,4,31,11,33,11,2,10,3,Wood/Twigs,1,12.0,,25.0,1.0,,
1053,04311103311,4,31,11,33,11,2,10,4,Charcoal	,1,2.0,,50.0,2.0,,
1054,04311103311,4,31,11,33,11,2,10,5,Kerosene,1,7.0,,12.0,2.0,,
1055,04311103311,4,31,11,33,11,2,10,6,Diesel,2,,,,,,
1056,04311103311,4,31,11,33,11,2,10,7,Coal/Lignite,1,10.0,,1.0,1.0,,
1057,04311103311,4,31,11,33,11,2,10,8,Ethanol/Biogas,2,,,,,,
1058,04311103311,4,31,11,33,11,2,10,9,Animal waste/dung,2,,,,,,
1059,04311103311,4,31,11,33,11,2,10,10,Briquette/pellet,2,,,,,,
1060,04311200105,4,31,12,1,5,1,10,1,LPG/cooking gas,2,,,,,,
1061,04311200105,4,31,12,1,5,1,10,2,Electricity,1,15.0,,0.27,1.0,,
1062,04311200105,4,31,12,1,5,1,10,3,Wood/Twigs,1,12.0,,50.0,2.0,30.0,70.0
1063,04311200105,4,31,12,1,5,1,10,4,Charcoal	,1,4.0,,15.0,2.0,12.0,20.0
1064,04311200105,4,31,12,1,5,1,10,5,Kerosene,2,,,,,,
1065,04311200105,4,31,12,1,5,1,10,6,Diesel,1,7.0,,18.0,2.0,15.0,20.0
1066,04311200105,4,31,12,1,5,1,10,7,Coal/Lignite,2,,,,,,
1067,04311200105,4,31,12,1,5,1,10,8,Ethanol/Biogas,2,,,,,,
1068,04311200105,4,31,12,1,5,1,10,9,Animal waste/dung,2,,,,,,
1069,04311200105,4,31,12,1,5,1,10,10,Briquette/pellet,2,,,,,,
1070,04320400608,4,32,4,6,8,2,3,1,LPG/cooking gas,2,,,,,,
1071,04320400608,4,32,4,6,8,2,3,2,Electricity,2,,,,,,
1072,04320400608,4,32,4,6,8,2,3,3,Wood/Twigs,1,3.0,,12.0,2.0,,
1073,04320400608,4,32,4,6,8,2,3,4,Charcoal	,2,,,,,,
1074,04320400608,4,32,4,6,8,2,3,5,Kerosene,2,,,,,,
1075,04320400608,4,32,4,6,8,2,3,6,Diesel,2,,,,,,
1076,04320400608,4,32,4,6,8,2,3,7,Coal/Lignite,2,,,,,,
1077,04320400608,4,32,4,6,8,2,3,8,Ethanol/Biogas,2,,,,,,
1078,04320400608,4,32,4,6,8,2,3,9,Animal waste/dung,2,,,,,,
1079,04320400608,4,32,4,6,8,2,3,10,Briquette/pellet,2,,,,,,
1080,04320400608,4,32,4,6,8,2,8,1,LPG/cooking gas,2,,,,,,
1081,04320400608,4,32,4,6,8,2,8,2,Electricity,2,,,,,,
1082,04320400608,4,32,4,6,8,2,8,3,Wood/Twigs,1,3.0,,50.0,2.0,25.0,50.0
1083,04320400608,4,32,4,6,8,2,8,4,Charcoal	,1,5.0,,25.0,2.0,20.0,50.0
1084,04320400608,4,32,4,6,8,2,8,5,Kerosene,2,,,,,,
1085,04320400608,4,32,4,6,8,2,8,6,Diesel,2,,,,,,
1086,04320400608,4,32,4,6,8,2,8,7,Coal/Lignite,2,,,,,,
1087,04320400608,4,32,4,6,8,2,8,8,Ethanol/Biogas,2,,,,,,
1088,04320400608,4,32,4,6,8,2,8,9,Animal waste/dung,2,,,,,,
1089,04320400608,4,32,4,6,8,2,8,10,Briquette/pellet,2,,,,,,
1090,04320501610,4,32,5,16,10,2,10,1,LPG/cooking gas,2,,,,,,
1091,04320501610,4,32,5,16,10,2,10,2,Electricity,2,,,,,,
1092,04320501610,4,32,5,16,10,2,10,3,Wood/Twigs,2,,,,,,
1093,04320501610,4,32,5,16,10,2,10,4,Charcoal	,2,,,,,,
1094,04320501610,4,32,5,16,10,2,10,5,Kerosene,2,,,,,,
1095,04320501610,4,32,5,16,10,2,10,6,Diesel,2,,,,,,
1096,04320501610,4,32,5,16,10,2,10,7,Coal/Lignite,2,,,,,,
1097,04320501610,4,32,5,16,10,2,10,8,Ethanol/Biogas,2,,,,,,
1098,04320501610,4,32,5,16,10,2,10,9,Animal waste/dung,2,,,,,,
1099,04320501610,4,32,5,16,10,2,10,10,Briquette/pellet,2,,,,,,
1100,04320501610,4,32,5,16,10,2,11,1,LPG/cooking gas,2,,,,,,
1101,04320501610,4,32,5,16,10,2,11,2,Electricity,2,,,,,,
1102,04320501610,4,32,5,16,10,2,11,3,Wood/Twigs,1,2.0,,12.0,2.0,10.0,15.0
1103,04320501610,4,32,5,16,10,2,11,4,Charcoal	,2,,,,,,
1104,04320501610,4,32,5,16,10,2,11,5,Kerosene,2,,,,,,
1105,04320501610,4,32,5,16,10,2,11,6,Diesel,2,,,,,,
1106,04320501610,4,32,5,16,10,2,11,7,Coal/Lignite,2,,,,,,
1107,04320501610,4,32,5,16,10,2,11,8,Ethanol/Biogas,2,,,,,,
1108,04320501610,4,32,5,16,10,2,11,9,Animal waste/dung,2,,,,,,
1109,04320501610,4,32,5,16,10,2,11,10,Briquette/pellet,2,,,,,,
1110,04320600302,4,32,6,3,2,2,2,1,LPG/cooking gas,2,,,,,,
1111,04320600302,4,32,6,3,2,2,2,2,Electricity,2,,,,,,
1112,04320600302,4,32,6,3,2,2,2,3,Wood/Twigs,2,,,,,,
1113,04320600302,4,32,6,3,2,2,2,4,Charcoal	,2,,,,,,
1114,04320600302,4,32,6,3,2,2,2,5,Kerosene,2,,,,,,
1115,04320600302,4,32,6,3,2,2,2,6,Diesel,2,,,,,,
1116,04320600302,4,32,6,3,2,2,2,7,Coal/Lignite,2,,,,,,
1117,04320600302,4,32,6,3,2,2,2,8,Ethanol/Biogas,2,,,,,,
1118,04320600302,4,32,6,3,2,2,2,9,Animal waste/dung,2,,,,,,
1119,04320600302,4,32,6,3,2,2,2,10,Briquette/pellet,2,,,,,,
1120,04321200208,4,32,12,2,8,1,2,1,LPG/cooking gas,2,,,,,,
1121,04321200208,4,32,12,2,8,1,2,2,Electricity,2,,,,,,
1122,04321200208,4,32,12,2,8,1,2,3,Wood/Twigs,1,3.0,,50.0,1.0,,
1123,04321200208,4,32,12,2,8,1,2,4,Charcoal	,1,4.0,,10.0,1.0,,
1124,04321200208,4,32,12,2,8,1,2,5,Kerosene,2,,,,,,
1125,04321200208,4,32,12,2,8,1,2,6,Diesel,2,,,,,,
1126,04321200208,4,32,12,2,8,1,2,7,Coal/Lignite,2,,,,,,
1127,04321200208,4,32,12,2,8,1,2,8,Ethanol/Biogas,2,,,,,,
1128,04321200208,4,32,12,2,8,1,2,9,Animal waste/dung,2,,,,,,
1129,04321200208,4,32,12,2,8,1,2,10,Briquette/pellet,2,,,,,,
1130,04321600405,4,32,16,4,5,2,5,1,LPG/cooking gas,2,,,,,,
1131,04321600405,4,32,16,4,5,2,5,2,Electricity,2,,,,,,
1132,04321600405,4,32,16,4,5,2,5,3,Wood/Twigs,2,,,,,,
1133,04321600405,4,32,16,4,5,2,5,4,Charcoal	,2,,,,,,
1134,04321600405,4,32,16,4,5,2,5,5,Kerosene,2,,,,,,
1135,04321600405,4,32,16,4,5,2,5,6,Diesel,2,,,,,,
1136,04321600405,4,32,16,4,5,2,5,7,Coal/Lignite,2,,,,,,
1137,04321600405,4,32,16,4,5,2,5,8,Ethanol/Biogas,2,,,,,,
1138,04321600405,4,32,16,4,5,2,5,9,Animal waste/dung,2,,,,,,
1139,04321600405,4,32,16,4,5,2,5,10,Briquette/pellet,2,,,,,,
1140,04321801602,4,32,18,16,2,2,3,1,LPG/cooking gas,2,,,,,,
1141,04321801602,4,32,18,16,2,2,3,2,Electricity,2,,,,,,
1142,04321801602,4,32,18,16,2,2,3,3,Wood/Twigs,1,2.0,,50.0,2.0,10.0,20.0
1143,04321801602,4,32,18,16,2,2,3,4,Charcoal	,1,3.0,,21.0,2.0,20.0,50.0
1144,04321801602,4,32,18,16,2,2,3,5,Kerosene,2,,,,,,
1145,04321801602,4,32,18,16,2,2,3,6,Diesel,2,,,,,,
1146,04321801602,4,32,18,16,2,2,3,7,Coal/Lignite,2,,,,,,
1147,04321801602,4,32,18,16,2,2,3,8,Ethanol/Biogas,2,,,,,,
1148,04321801602,4,32,18,16,2,2,3,9,Animal waste/dung,2,,,,,,
1149,04321801602,4,32,18,16,2,2,3,10,Briquette/pellet,2,,,,,,
1150,04330600803,4,33,6,8,3,2,6,1,LPG/cooking gas,2,,,,,,
1151,04330600803,4,33,6,8,3,2,6,2,Electricity,2,,,,,,
1152,04330600803,4,33,6,8,3,2,6,3,Wood/Twigs,1,11.0,,20.0,2.0,18.0,21.0
1153,04330600803,4,33,6,8,3,2,6,4,Charcoal	,1,4.0,,75.0,1.0,,
1154,04330600803,4,33,6,8,3,2,6,5,Kerosene,1,7.0,,23.0,2.0,22.0,25.0
1155,04330600803,4,33,6,8,3,2,6,6,Diesel,2,,,,,,
1156,04330600803,4,33,6,8,3,2,6,7,Coal/Lignite,2,,,,,,
1157,04330600803,4,33,6,8,3,2,6,8,Ethanol/Biogas,2,,,,,,
1158,04330600803,4,33,6,8,3,2,6,9,Animal waste/dung,2,,,,,,
1159,04330600803,4,33,6,8,3,2,6,10,Briquette/pellet,2,,,,,,
1160,04330801809,4,33,8,18,9,2,7,1,LPG/cooking gas,2,,,,,,
1161,04330801809,4,33,8,18,9,2,7,2,Electricity,2,,,,,,
1162,04330801809,4,33,8,18,9,2,7,3,Wood/Twigs,2,,,,,,
1163,04330801809,4,33,8,18,9,2,7,4,Charcoal	,2,,,,,,
1164,04330801809,4,33,8,18,9,2,7,5,Kerosene,2,,,,,,
1165,04330801809,4,33,8,18,9,2,7,6,Diesel,2,,,,,,
1166,04330801809,4,33,8,18,9,2,7,7,Coal/Lignite,2,,,,,,
1167,04330801809,4,33,8,18,9,2,7,8,Ethanol/Biogas,2,,,,,,
1168,04330801809,4,33,8,18,9,2,7,9,Animal waste/dung,2,,,,,,
1169,04330801809,4,33,8,18,9,2,7,10,Briquette/pellet,2,,,,,,
1170,04331100203,4,33,11,2,3,2,3,1,LPG/cooking gas,2,,,,,,
1171,04331100203,4,33,11,2,3,2,3,2,Electricity,2,,,,,,
1172,04331100203,4,33,11,2,3,2,3,3,Wood/Twigs,1,3.0,,25.0,2.0,12.0,90.0
1173,04331100203,4,33,11,2,3,2,3,4,Charcoal	,1,1.0,,20.0,2.0,10.0,20.0
1174,04331100203,4,33,11,2,3,2,3,5,Kerosene,2,,,,,,
1175,04331100203,4,33,11,2,3,2,3,6,Diesel,1,7.0,,15.0,2.0,,
1176,04331100203,4,33,11,2,3,2,3,7,Coal/Lignite,2,,,,,,
1177,04331100203,4,33,11,2,3,2,3,8,Ethanol/Biogas,2,,,,,,
1178,04331100203,4,33,11,2,3,2,3,9,Animal waste/dung,2,,,,,,
1179,04331100203,4,33,11,2,3,2,3,10,Briquette/pellet,2,,,,,,
1180,04331301403,4,33,13,14,3,2,5,1,LPG/cooking gas,2,,,,,,
1181,04331301403,4,33,13,14,3,2,5,2,Electricity,2,,,,,,
1182,04331301403,4,33,13,14,3,2,5,3,Wood/Twigs,2,,,,,,
1183,04331301403,4,33,13,14,3,2,5,4,Charcoal	,2,,,,,,
1184,04331301403,4,33,13,14,3,2,5,5,Kerosene,1,7.0,,27.0,2.0,24.0,27.0
1185,04331301403,4,33,13,14,3,2,5,6,Diesel,2,,,,,,
1186,04331301403,4,33,13,14,3,2,5,7,Coal/Lignite,2,,,,,,
1187,04331301403,4,33,13,14,3,2,5,8,Ethanol/Biogas,2,,,,,,
1188,04331301403,4,33,13,14,3,2,5,9,Animal waste/dung,2,,,,,,
1189,04331301403,4,33,13,14,3,2,5,10,Briquette/pellet,2,,,,,,
1190,04340300103,4,34,3,1,3,1,1,1,LPG/cooking gas,2,,,,,,
1191,04340300103,4,34,3,1,3,1,1,2,Electricity,1,15.0,,0.27,1.0,,
1192,04340300103,4,34,3,1,3,1,1,3,Wood/Twigs,1,3.0,,40.0,1.0,,
1193,04340300103,4,34,3,1,3,1,1,4,Charcoal	,1,4.0,,10.0,1.0,,
1194,04340300103,4,34,3,1,3,1,1,5,Kerosene,1,7.0,,14.0,1.0,,
1195,04340300103,4,34,3,1,3,1,1,6,Diesel,2,,,,,,
1196,04340300103,4,34,3,1,3,1,1,7,Coal/Lignite,2,,,,,,
1197,04340300103,4,34,3,1,3,1,1,8,Ethanol/Biogas,2,,,,,,
1198,04340300103,4,34,3,1,3,1,1,9,Animal waste/dung,1,4.0,,25.0,1.0,,
1199,04340300103,4,34,3,1,3,1,1,10,Briquette/pellet,2,,,,,,
1200,04340900114,4,34,9,1,14,1,2,1,LPG/cooking gas,2,,,,,,
1201,04340900114,4,34,9,1,14,1,2,2,Electricity,1,15.0,,0.27,1.0,,
1202,04340900114,4,34,9,1,14,1,2,3,Wood/Twigs,1,3.0,,80.0,2.0,60.0,80.0
1203,04340900114,4,34,9,1,14,1,2,4,Charcoal	,1,4.0,,24.0,1.0,,
1204,04340900114,4,34,9,1,14,1,2,5,Kerosene,1,7.0,,14.0,1.0,,
1205,04340900114,4,34,9,1,14,1,2,6,Diesel,2,,,,,,
1206,04340900114,4,34,9,1,14,1,2,7,Coal/Lignite,2,,,,,,
1207,04340900114,4,34,9,1,14,1,2,8,Ethanol/Biogas,2,,,,,,
1208,04340900114,4,34,9,1,14,1,2,9,Animal waste/dung,1,4.0,,25.0,1.0,,
1209,04340900114,4,34,9,1,14,1,2,10,Briquette/pellet,2,,,,,,
1210,04350204302,4,35,2,43,2,2,4,1,LPG/cooking gas,2,,,,,,
1211,04350204302,4,35,2,43,2,2,4,2,Electricity,2,,,,,,
1212,04350204302,4,35,2,43,2,2,4,3,Wood/Twigs,2,,,,,,
1213,04350204302,4,35,2,43,2,2,4,4,Charcoal	,1,3.0,,10.0,1.0,,
1214,04350204302,4,35,2,43,2,2,4,5,Kerosene,1,7.0,,12.0,2.0,,
1215,04350204302,4,35,2,43,2,2,4,6,Diesel,2,,,,,,
1216,04350204302,4,35,2,43,2,2,4,7,Coal/Lignite,2,,,,,,
1217,04350204302,4,35,2,43,2,2,4,8,Ethanol/Biogas,2,,,,,,
1218,04350204302,4,35,2,43,2,2,4,9,Animal waste/dung,1,2.0,,1.0,2.0,,
1219,04350204302,4,35,2,43,2,2,4,10,Briquette/pellet,1,1.0,,,2.0,,
1220,04360100202,4,36,1,2,2,1,2,1,LPG/cooking gas,2,,,,,,
1221,04360100202,4,36,1,2,2,1,2,2,Electricity,1,15.0,,0.27,1.0,,
1222,04360100202,4,36,1,2,2,1,2,3,Wood/Twigs,1,11.0,,10.0,1.0,,
1223,04360100202,4,36,1,2,2,1,2,4,Charcoal	,1,5.0,,20.0,1.0,,
1224,04360100202,4,36,1,2,2,1,2,5,Kerosene,1,7.0,,14.0,1.0,,
1225,04360100202,4,36,1,2,2,1,2,6,Diesel,2,,,,,,
1226,04360100202,4,36,1,2,2,1,2,7,Coal/Lignite,2,,,,,,
1227,04360100202,4,36,1,2,2,1,2,8,Ethanol/Biogas,2,,,,,,
1228,04360100202,4,36,1,2,2,1,2,9,Animal waste/dung,1,10.0,number,,1.0,,
1229,04360100202,4,36,1,2,2,1,2,10,Briquette/pellet,2,,,,,,
1230,04360100202,4,36,1,2,2,1,8,1,LPG/cooking gas,1,7.0,,20.0,1.0,,
1231,04360100202,4,36,1,2,2,1,8,2,Electricity,1,15.0,,0.27,1.0,,
1232,04360100202,4,36,1,2,2,1,8,3,Wood/Twigs,1,3.0,,70.0,2.0,50.0,70.0
1233,04360100202,4,36,1,2,2,1,8,4,Charcoal	,1,5.0,,15.0,1.0,,
1234,04360100202,4,36,1,2,2,1,8,5,Kerosene,1,7.0,,14.0,1.0,,
1235,04360100202,4,36,1,2,2,1,8,6,Diesel,2,,,,,,
1236,04360100202,4,36,1,2,2,1,8,7,Coal/Lignite,2,,,,,,
1237,04360100202,4,36,1,2,2,1,8,8,Ethanol/Biogas,2,,,,,,
1238,04360100202,4,36,1,2,2,1,8,9,Animal waste/dung,1,4.0,,40.0,1.0,,
1239,04360100202,4,36,1,2,2,1,8,10,Briquette/pellet,2,,,,,,
1240,04360100513,4,36,1,5,13,1,5,1,LPG/cooking gas,1,7.0,,20.0,1.0,,
1241,04360100513,4,36,1,5,13,1,5,2,Electricity,1,15.0,,0.27,1.0,,
1242,04360100513,4,36,1,5,13,1,5,3,Wood/Twigs,1,11.0,,12.0,1.0,,
1243,04360100513,4,36,1,5,13,1,5,4,Charcoal	,1,4.0,,30.0,1.0,,
1244,04360100513,4,36,1,5,13,1,5,5,Kerosene,1,7.0,,14.0,1.0,,
1245,04360100513,4,36,1,5,13,1,5,6,Diesel,2,,,,,,
1246,04360100513,4,36,1,5,13,1,5,7,Coal/Lignite,2,,,,,,
1247,04360100513,4,36,1,5,13,1,5,8,Ethanol/Biogas,2,,,,,,
1248,04360100513,4,36,1,5,13,1,5,9,Animal waste/dung,2,,,,,,
1249,04360100513,4,36,1,5,13,1,5,10,Briquette/pellet,2,,,,,,
1250,04360101005,4,36,1,10,5,1,5,1,LPG/cooking gas,1,7.0,,20.0,1.0,,
1251,04360101005,4,36,1,10,5,1,5,2,Electricity,1,15.0,,0.27,1.0,,
1252,04360101005,4,36,1,10,5,1,5,3,Wood/Twigs,1,11.0,,15.0,1.0,,
1253,04360101005,4,36,1,10,5,1,5,4,Charcoal	,1,4.0,,30.0,1.0,,
1254,04360101005,4,36,1,10,5,1,5,5,Kerosene,1,7.0,,14.0,1.0,,
1255,04360101005,4,36,1,10,5,1,5,6,Diesel,2,,,,,,
1256,04360101005,4,36,1,10,5,1,5,7,Coal/Lignite,2,,,,,,
1257,04360101005,4,36,1,10,5,1,5,8,Ethanol/Biogas,2,,,,,,
1258,04360101005,4,36,1,10,5,1,5,9,Animal waste/dung,2,,,,,,
1259,04360101005,4,36,1,10,5,1,5,10,Briquette/pellet,2,,,,,,
1260,04360101005,4,36,1,10,5,1,10,1,LPG/cooking gas,2,,,,,,
1261,04360101005,4,36,1,10,5,1,10,2,Electricity,1,15.0,,0.27,1.0,,
1262,04360101005,4,36,1,10,5,1,10,3,Wood/Twigs,1,11.0,,10.0,1.0,,
1263,04360101005,4,36,1,10,5,1,10,4,Charcoal	,1,4.0,,30.0,1.0,,
1264,04360101005,4,36,1,10,5,1,10,5,Kerosene,2,,,,,,
1265,04360101005,4,36,1,10,5,1,10,6,Diesel,2,,,,,,
1266,04360101005,4,36,1,10,5,1,10,7,Coal/Lignite,2,,,,,,
1267,04360101005,4,36,1,10,5,1,10,8,Ethanol/Biogas,2,,,,,,
1268,04360101005,4,36,1,10,5,1,10,9,Animal waste/dung,2,,,,,,
1269,04360101005,4,36,1,10,5,1,10,10,Briquette/pellet,2,,,,,,
1270,04360101402,4,36,1,14,2,1,4,1,LPG/cooking gas,1,7.0,,20.0,1.0,,
1271,04360101402,4,36,1,14,2,1,4,2,Electricity,1,15.0,,0.27,1.0,,
1272,04360101402,4,36,1,14,2,1,4,3,Wood/Twigs,1,11.0,,15.0,1.0,,
1273,04360101402,4,36,1,14,2,1,4,4,Charcoal	,1,4.0,,20.0,1.0,,
1274,04360101402,4,36,1,14,2,1,4,5,Kerosene,1,7.0,,14.0,1.0,,
1275,04360101402,4,36,1,14,2,1,4,6,Diesel,2,,,,,,
1276,04360101402,4,36,1,14,2,1,4,7,Coal/Lignite,2,,,,,,
1277,04360101402,4,36,1,14,2,1,4,8,Ethanol/Biogas,2,,,,,,
1278,04360101402,4,36,1,14,2,1,4,9,Animal waste/dung,2,,,,,,
1279,04360101402,4,36,1,14,2,1,4,10,Briquette/pellet,2,,,,,,
1280,04381000108,4,38,10,1,8,1,1,1,LPG/cooking gas,1,7.0,,20.0,1.0,,
1281,04381000108,4,38,10,1,8,1,1,2,Electricity,1,15.0,,27.0,1.0,,
1282,04381000108,4,38,10,1,8,1,1,3,Wood/Twigs,1,3.0,,70.0,1.0,,
1283,04381000108,4,38,10,1,8,1,1,4,Charcoal	,1,4.0,,12.0,1.0,,
1284,04381000108,4,38,10,1,8,1,1,5,Kerosene,1,7.0,,14.0,1.0,,
1285,04381000108,4,38,10,1,8,1,1,6,Diesel,2,,,,,,
1286,04381000108,4,38,10,1,8,1,1,7,Coal/Lignite,2,,,,,,
1287,04381000108,4,38,10,1,8,1,1,8,Ethanol/Biogas,2,,,,,,
1288,04381000108,4,38,10,1,8,1,1,9,Animal waste/dung,2,,,,,,
1289,04381000108,4,38,10,1,8,1,1,10,Briquette/pellet,2,,,,,,
1290,04381001704,4,38,10,17,4,2,4,1,LPG/cooking gas,2,,,,,,
1291,04381001704,4,38,10,17,4,2,4,2,Electricity,2,,,,,,
1292,04381001704,4,38,10,17,4,2,4,3,Wood/Twigs,1,3.0,,20.0,1.0,,
1293,04381001704,4,38,10,17,4,2,4,4,Charcoal	,1,2.0,,50.0,2.0,75.0,80.0
1294,04381001704,4,38,10,17,4,2,4,5,Kerosene,1,7.0,,15.0,1.0,,
1295,04381001704,4,38,10,17,4,2,4,6,Diesel,2,,,,,,
1296,04381001704,4,38,10,17,4,2,4,7,Coal/Lignite,2,,,,,,
1297,04381001704,4,38,10,17,4,2,4,8,Ethanol/Biogas,2,,,,,,
1298,04381001704,4,38,10,17,4,2,4,9,Animal waste/dung,2,,,,,,
1299,04381001704,4,38,10,17,4,2,4,10,Briquette/pellet,2,,,,,,
1300,04381100101,4,38,11,1,1,1,1,1,LPG/cooking gas,1,7.0,,50.0,1.0,,
1301,04381100101,4,38,11,1,1,1,1,2,Electricity,1,15.0,,0.27,1.0,,
1302,04381100101,4,38,11,1,1,1,1,3,Wood/Twigs,1,3.0,,20.0,1.0,,
1303,04381100101,4,38,11,1,1,1,1,4,Charcoal	,1,4.0,,25.0,1.0,,
1304,04381100101,4,38,11,1,1,1,1,5,Kerosene,1,7.0,,14.0,1.0,,
1305,04381100101,4,38,11,1,1,1,1,6,Diesel,1,7.0,,20.0,1.0,,
1306,04381100101,4,38,11,1,1,1,1,7,Coal/Lignite,2,,,,,,
1307,04381100101,4,38,11,1,1,1,1,8,Ethanol/Biogas,2,,,,,,
1308,04381100101,4,38,11,1,1,1,1,9,Animal waste/dung,2,,,,,,
1309,04381100101,4,38,11,1,1,1,1,10,Briquette/pellet,2,,,,,,
1310,04381100116,4,38,11,1,16,1,11,1,LPG/cooking gas,2,,,,,,
1311,04381100116,4,38,11,1,16,1,11,2,Electricity,1,15.0,,0.27,1.0,,
1312,04381100116,4,38,11,1,16,1,11,3,Wood/Twigs,1,3.0,,70.0,1.0,,
1313,04381100116,4,38,11,1,16,1,11,4,Charcoal	,1,4.0,,35.0,1.0,,
1314,04381100116,4,38,11,1,16,1,11,5,Kerosene,1,7.0,,14.0,1.0,,
1315,04381100116,4,38,11,1,16,1,11,6,Diesel,2,,,,,,
1316,04381100116,4,38,11,1,16,1,11,7,Coal/Lignite,2,,,,,,
1317,04381100116,4,38,11,1,16,1,11,8,Ethanol/Biogas,2,,,,,,
1318,04381100116,4,38,11,1,16,1,11,9,Animal waste/dung,2,,,,,,
1319,04381100116,4,38,11,1,16,1,11,10,Briquette/pellet,1,10.0,number,5.0,1.0,,
1320,04381100116,4,38,11,1,16,1,111,1,LPG/cooking gas,1,7.0,,20.0,1.0,,
1321,04381100116,4,38,11,1,16,1,111,2,Electricity,1,15.0,,0.27,1.0,,
1322,04381100116,4,38,11,1,16,1,111,3,Wood/Twigs,1,3.0,,70.0,1.0,,
1323,04381100116,4,38,11,1,16,1,111,4,Charcoal	,1,4.0,,20.0,1.0,,
1324,04381100116,4,38,11,1,16,1,111,5,Kerosene,2,,,,,,
1325,04381100116,4,38,11,1,16,1,111,6,Diesel,2,,,,,,
1326,04381100116,4,38,11,1,16,1,111,7,Coal/Lignite,2,,,,,,
1327,04381100116,4,38,11,1,16,1,111,8,Ethanol/Biogas,2,,,,,,
1328,04381100116,4,38,11,1,16,1,111,9,Animal waste/dung,2,,,,,,
1329,04381100116,4,38,11,1,16,1,111,10,Briquette/pellet,2,,,,,,
1330,04381100516,4,38,11,5,16,1,16,1,LPG/cooking gas,2,,,,,,
1331,04381100516,4,38,11,5,16,1,16,2,Electricity,1,15.0,Kwh,0.27,1.0,,
1332,04381100516,4,38,11,5,16,1,16,3,Wood/Twigs,1,3.0,,50.0,2.0,50.0,80.0
1333,04381100516,4,38,11,5,16,1,16,4,Charcoal	,1,4.0,,25.0,2.0,25.0,35.0
1334,04381100516,4,38,11,5,16,1,16,5,Kerosene,1,7.0,,14.0,1.0,,
1335,04381100516,4,38,11,5,16,1,16,6,Diesel,1,7.0,,20.0,1.0,,
1336,04381100516,4,38,11,5,16,1,16,7,Coal/Lignite,2,,,,,,
1337,04381100516,4,38,11,5,16,1,16,8,Ethanol/Biogas,2,,,,,,
1338,04381100516,4,38,11,5,16,1,16,9,Animal waste/dung,2,,,,,,
1339,04381100516,4,38,11,5,16,1,16,10,Briquette/pellet,2,,,,,,
1340,04381100606,4,38,11,6,6,1,6,1,LPG/cooking gas,2,,,,,,
1341,04381100606,4,38,11,6,6,1,6,2,Electricity,1,15.0,,0.27,1.0,,
1342,04381100606,4,38,11,6,6,1,6,3,Wood/Twigs,1,3.0,,50.0,1.0,,
1343,04381100606,4,38,11,6,6,1,6,4,Charcoal	,1,4.0,,20.0,1.0,,
1344,04381100606,4,38,11,6,6,1,6,5,Kerosene,1,7.0,,14.0,1.0,,
1345,04381100606,4,38,11,6,6,1,6,6,Diesel,1,7.0,,20.0,1.0,,
1346,04381100606,4,38,11,6,6,1,6,7,Coal/Lignite,2,,,,,,
1347,04381100606,4,38,11,6,6,1,6,8,Ethanol/Biogas,2,,,,,,
1348,04381100606,4,38,11,6,6,1,6,9,Animal waste/dung,2,,,,,,
1349,04381100606,4,38,11,6,6,1,6,10,Briquette/pellet,2,,,,,,
1350,04390300402,4,39,3,4,2,2,1,1,LPG/cooking gas,2,,,,,,
1351,04390300402,4,39,3,4,2,2,1,2,Electricity,2,,,,,,
1352,04390300402,4,39,3,4,2,2,1,3,Wood/Twigs,1,12.0,,,1.0,,
1353,04390300402,4,39,3,4,2,2,1,4,Charcoal	,2,,,,,,
1354,04390300402,4,39,3,4,2,2,1,5,Kerosene,2,,,,,,
1355,04390300402,4,39,3,4,2,2,1,6,Diesel,1,7.0,,30.0,2.0,24.0,30.0
1356,04390300402,4,39,3,4,2,2,1,7,Coal/Lignite,2,,,,,,
1357,04390300402,4,39,3,4,2,2,1,8,Ethanol/Biogas,2,,,,,,
1358,04390300402,4,39,3,4,2,2,1,9,Animal waste/dung,1,5.0,,,1.0,,
1359,04390300402,4,39,3,4,2,2,1,10,Briquette/pellet,2,,,,,,
1360,04390300601,4,39,3,6,1,2,1,1,LPG/cooking gas,2,,,,,,
1361,04390300601,4,39,3,6,1,2,1,2,Electricity,2,,,,,,
