,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KW_a,KW_b,KW_73,KW_74,KW_75
1183,04360101005,4,36,1,10,5,1,5,2,1,1.0,,,1.0
1184,04360101005,4,36,1,10,5,1,5,3,1,1.0,,,1.0
1185,04360101005,4,36,1,10,5,1,5,3,1,1.0,,,1.0
1186,04360101005,4,36,1,10,5,1,5,4,2,,2.0,1.0,
1187,04360101005,4,36,1,10,5,1,5,4,2,,2.0,1.0,
1188,04360101005,4,36,1,10,5,1,5,5,2,,2.0,1.0,
1189,04360101005,4,36,1,10,5,1,5,5,1,3.0,,,1.0
1190,04360101005,4,36,1,10,5,1,5,6,2,,2.0,1.0,
1191,04360101005,4,36,1,10,5,1,5,6,2,,2.0,1.0,
1192,04360101005,4,36,1,10,5,1,5,7,2,,2.0,1.0,
1193,04360101005,4,36,1,10,5,1,5,7,1,1.0,,,1.0
1194,04360101005,4,36,1,10,5,1,5,8,2,,2.0,1.0,
1195,04360101005,4,36,1,10,5,1,5,8,2,,2.0,1.0,
1196,04360101005,4,36,1,10,5,1,5,9,2,,2.0,1.0,
1197,04360101005,4,36,1,10,5,1,5,9,2,,2.0,1.0,
1198,04360101005,4,36,1,10,5,1,5,10,2,,1.0,1.0,
1199,04360101005,4,36,1,10,5,1,5,10,2,,2.0,1.0,
1200,04360101402,4,36,1,14,2,1,4,1,1,160.0,,,1.0
1201,04360101402,4,36,1,14,2,1,4,2,2,,2.0,1.0,
1202,04360101402,4,36,1,14,2,1,4,3,2,,2.0,1.0,
1203,04360101402,4,36,1,14,2,1,4,4,2,,2.0,1.0,
1204,04360101402,4,36,1,14,2,1,4,5,2,,2.0,1.0,
1205,04360101402,4,36,1,14,2,1,4,6,2,,2.0,1.0,
1206,04360101402,4,36,1,14,2,1,4,7,2,,2.0,1.0,
1207,04360101402,4,36,1,14,2,1,4,8,2,,2.0,1.0,
1208,04360101402,4,36,1,14,2,1,4,9,2,,2.0,1.0,
1209,04360101402,4,36,1,14,2,1,4,10,2,,2.0,1.0,
1210,04380100110,4,38,1,1,10,1,16,1,1,5.0,,,1.0
1211,04380100110,4,38,1,1,10,1,16,2,2,,2.0,1.0,
1212,04380100110,4,38,1,1,10,1,16,3,1,1.0,,,1.0
1213,04380100110,4,38,1,1,10,1,16,4,2,,2.0,1.0,
1214,04380100110,4,38,1,1,10,1,16,5,2,,2.0,1.0,
1215,04380100110,4,38,1,1,10,1,16,6,2,,2.0,1.0,
1216,04380100110,4,38,1,1,10,1,16,7,2,,2.0,1.0,
1217,04380100110,4,38,1,1,10,1,16,8,2,,2.0,1.0,
1218,04380100110,4,38,1,1,10,1,16,9,2,,2.0,1.0,
1219,04380100110,4,38,1,1,10,1,16,10,2,,2.0,1.0,
1220,04380100203,4,38,1,2,3,1,3,1,1,35.0,,,1.0
1221,04380100203,4,38,1,2,3,1,3,2,2,,2.0,1.0,
1222,04380100203,4,38,1,2,3,1,3,3,1,1.0,,,1.0
1223,04380100203,4,38,1,2,3,1,3,4,2,,2.0,1.0,
1224,04380100203,4,38,1,2,3,1,3,5,2,,2.0,1.0,
1225,04380100203,4,38,1,2,3,1,3,6,2,,2.0,1.0,
1226,04380100203,4,38,1,2,3,1,3,7,1,1.0,,,1.0
1227,04380100203,4,38,1,2,3,1,3,8,2,,2.0,1.0,
1228,04380100203,4,38,1,2,3,1,3,9,2,,2.0,1.0,
1229,04380100203,4,38,1,2,3,1,3,10,2,,2.0,1.0,
1230,04381000108,4,38,10,1,8,1,1,1,1,40.0,,,1.0
1231,04381000108,4,38,10,1,8,1,1,2,2,,2.0,1.0,
1232,04381000108,4,38,10,1,8,1,1,3,2,,2.0,1.0,
1233,04381000108,4,38,10,1,8,1,1,4,2,,2.0,1.0,
1234,04381000108,4,38,10,1,8,1,1,5,2,,2.0,1.0,
1235,04381000108,4,38,10,1,8,1,1,6,2,,2.0,1.0,
1236,04381000108,4,38,10,1,8,1,1,7,2,,2.0,1.0,
1237,04381000108,4,38,10,1,8,1,1,8,2,,2.0,1.0,
1238,04381000108,4,38,10,1,8,1,1,9,2,,2.0,1.0,
1239,04381000108,4,38,10,1,8,1,1,10,2,,2.0,1.0,
1240,04381001704,4,38,10,17,4,2,4,1,2,,2.0,1.0,
1241,04381001704,4,38,10,17,4,2,4,2,2,,2.0,1.0,
1242,04381001704,4,38,10,17,4,2,4,3,1,1.0,,,1.0
1243,04381001704,4,38,10,17,4,2,4,4,2,,2.0,1.0,
1244,04381001704,4,38,10,17,4,2,4,5,2,,2.0,1.0,
1245,04381001704,4,38,10,17,4,2,4,6,2,,2.0,1.0,
1246,04381001704,4,38,10,17,4,2,4,7,2,,2.0,1.0,
1247,04381001704,4,38,10,17,4,2,4,8,2,,2.0,1.0,
1248,04381001704,4,38,10,17,4,2,4,9,2,,2.0,1.0,
1249,04381001704,4,38,10,17,4,2,4,10,2,,2.0,1.0,
1250,04381100116,4,38,11,1,16,1,1,1,2,,1.0,1.0,
1251,04381100116,4,38,11,1,16,1,1,2,2,,1.0,1.0,
1252,04381100116,4,38,11,1,16,1,1,3,2,,1.0,1.0,
1253,04381100116,4,38,11,1,16,1,1,4,2,,1.0,1.0,
1254,04381100116,4,38,11,1,16,1,1,5,2,,2.0,1.0,
1255,04381100116,4,38,11,1,16,1,1,6,2,,2.0,1.0,
1256,04381100116,4,38,11,1,16,1,1,7,2,,2.0,1.0,
1257,04381100116,4,38,11,1,16,1,1,8,2,,2.0,1.0,
1258,04381100116,4,38,11,1,16,1,1,9,2,,2.0,1.0,
1259,04381100116,4,38,11,1,16,1,1,10,2,,2.0,1.0,
1260,04381100516,4,38,11,5,16,1,16,1,1,4.0,,,1.0
1261,04381100516,4,38,11,5,16,1,16,2,2,,1.0,1.0,
1262,04381100516,4,38,11,5,16,1,16,3,2,,1.0,1.0,
1263,04381100516,4,38,11,5,16,1,16,4,2,,1.0,1.0,
1264,04381100516,4,38,11,5,16,1,16,5,2,,1.0,1.0,
1265,04381100516,4,38,11,5,16,1,16,6,2,,1.0,1.0,
1266,04381100516,4,38,11,5,16,1,16,7,2,,1.0,1.0,
1267,04381100516,4,38,11,5,16,1,16,8,2,,1.0,1.0,
1268,04381100516,4,38,11,5,16,1,16,9,2,,1.0,1.0,
1269,04381100516,4,38,11,5,16,1,16,10,2,,1.0,1.0,
1270,04381100606,4,38,11,6,6,1,6,1,1,4.0,,,1.0
1271,04381100606,4,38,11,6,6,1,6,2,2,,1.0,1.0,
1272,04381100606,4,38,11,6,6,1,6,3,2,,1.0,1.0,
1273,04381100606,4,38,11,6,6,1,6,4,2,,2.0,1.0,
1274,04381100606,4,38,11,6,6,1,6,5,2,,2.0,1.0,
1275,04381100606,4,38,11,6,6,1,6,6,2,,2.0,1.0,
1276,04381100606,4,38,11,6,6,1,6,7,2,,2.0,1.0,
1277,04381100606,4,38,11,6,6,1,6,8,2,,2.0,1.0,
1278,04381100606,4,38,11,6,6,1,6,9,2,,2.0,1.0,
1279,04381100606,4,38,11,6,6,1,6,10,2,,2.0,1.0,
1280,04390300402,4,39,3,4,2,2,1,1,2,,2.0,1.0,
1281,04390300402,4,39,3,4,2,2,1,2,2,,2.0,1.0,
1282,04390300402,4,39,3,4,2,2,1,3,2,,2.0,1.0,
1283,04390300402,4,39,3,4,2,2,1,4,2,,2.0,1.0,
1284,04390300402,4,39,3,4,2,2,1,5,2,,2.0,1.0,
1285,04390300402,4,39,3,4,2,2,1,6,2,,2.0,1.0,
1286,04390300402,4,39,3,4,2,2,1,7,2,,2.0,1.0,
1287,04390300402,4,39,3,4,2,2,1,8,2,,2.0,1.0,
1288,04390300402,4,39,3,4,2,2,1,9,2,,2.0,1.0,
1289,04390300402,4,39,3,4,2,2,1,10,2,,2.0,1.0,
1290,04390300601,4,39,3,6,1,2,1,1,2,,2.0,1.0,
1291,04390300601,4,39,3,6,1,2,1,2,2,,2.0,1.0,
1292,04390300601,4,39,3,6,1,2,1,3,2,,2.0,1.0,
1293,04390300601,4,39,3,6,1,2,1,4,2,,2.0,1.0,
1294,04390300601,4,39,3,6,1,2,1,5,2,,2.0,1.0,
1295,04390300601,4,39,3,6,1,2,1,6,2,,2.0,1.0,
1296,04390300601,4,39,3,6,1,2,1,7,2,,2.0,1.0,
1297,04390300601,4,39,3,6,1,2,1,8,2,,2.0,1.0,
1298,04390300601,4,39,3,6,1,2,1,9,2,,2.0,1.0,
1299,04390300601,4,39,3,6,1,2,1,10,2,,2.0,1.0,
1300,04390302201,4,39,3,22,1,2,1,1,2,,2.0,1.0,
1301,04390302201,4,39,3,22,1,2,1,2,2,,2.0,1.0,
1302,04390302201,4,39,3,22,1,2,1,3,2,,2.0,1.0,
1303,04390302201,4,39,3,22,1,2,1,4,2,,2.0,1.0,
1304,04390302201,4,39,3,22,1,2,1,5,2,,2.0,1.0,
1305,04390302201,4,39,3,22,1,2,1,6,2,,2.0,1.0,
1306,04390302201,4,39,3,22,1,2,1,7,2,,2.0,1.0,
1307,04390302201,4,39,3,22,1,2,1,8,2,,2.0,1.0,
1308,04390302201,4,39,3,22,1,2,1,9,2,,2.0,1.0,
1309,04390302201,4,39,3,22,1,2,1,10,2,,2.0,1.0,
1310,04391000302,4,39,10,3,2,2,1,1,2,,2.0,1.0,
1311,04391000302,4,39,10,3,2,2,1,2,2,,2.0,1.0,
1312,04391000302,4,39,10,3,2,2,1,3,2,,2.0,1.0,
1313,04391000302,4,39,10,3,2,2,1,4,2,,2.0,1.0,
1314,04391000302,4,39,10,3,2,2,1,5,2,,2.0,1.0,
1315,04391000302,4,39,10,3,2,2,1,6,2,,2.0,1.0,
1316,04391000302,4,39,10,3,2,2,1,7,2,,2.0,1.0,
1317,04391000302,4,39,10,3,2,2,1,8,2,,2.0,1.0,
1318,04391000302,4,39,10,3,2,2,1,9,2,,2.0,1.0,
1319,04391000302,4,39,10,3,2,2,1,10,2,,2.0,1.0,
1320,05400100401,5,40,1,4,1,2,6,1,1,2.0,,,1.0
1321,05400100401,5,40,1,4,1,2,6,2,2,,2.0,1.0,
1322,05400100401,5,40,1,4,1,2,6,3,2,,2.0,1.0,
1323,05400100401,5,40,1,4,1,2,6,4,2,,2.0,1.0,
1324,05400100401,5,40,1,4,1,2,6,5,2,,2.0,1.0,
1325,05400100401,5,40,1,4,1,2,6,6,2,,2.0,1.0,
1326,05400100401,5,40,1,4,1,2,6,7,2,,2.0,1.0,
1327,05400100401,5,40,1,4,1,2,6,8,2,,2.0,1.0,
1328,05400100401,5,40,1,4,1,2,6,9,2,,2.0,1.0,
1329,05400100401,5,40,1,4,1,2,6,10,2,,2.0,1.0,
1330,05400101101,5,40,1,11,1,2,8,1,2,,1.0,3.0,
1331,05400101101,5,40,1,11,1,2,8,2,2,,2.0,3.0,
1332,05400101101,5,40,1,11,1,2,8,3,2,,2.0,1.0,
1333,05400101101,5,40,1,11,1,2,8,4,2,,2.0,1.0,
1334,05400101101,5,40,1,11,1,2,8,5,2,,2.0,3.0,
1335,05400101101,5,40,1,11,1,2,8,6,2,,2.0,3.0,
1336,05400101101,5,40,1,11,1,2,8,7,2,,2.0,3.0,
1337,05400101101,5,40,1,11,1,2,8,8,2,,2.0,5.0,
1338,05400101101,5,40,1,11,1,2,8,9,2,,2.0,3.0,
1339,05400101101,5,40,1,11,1,2,8,10,2,,2.0,3.0,
1340,05400101201,5,40,1,12,1,2,7,1,1,1.0,,,2.0
1341,05400101201,5,40,1,12,1,2,7,2,2,,2.0,1.0,
1342,05400101201,5,40,1,12,1,2,7,3,2,,2.0,1.0,
1343,05400101201,5,40,1,12,1,2,7,4,2,,2.0,1.0,
1344,05400101201,5,40,1,12,1,2,7,5,2,,2.0,3.0,
1345,05400101201,5,40,1,12,1,2,7,6,2,,2.0,1.0,
1346,05400101201,5,40,1,12,1,2,7,7,2,,2.0,1.0,
1347,05400101201,5,40,1,12,1,2,7,8,2,,2.0,1.0,
1348,05400101201,5,40,1,12,1,2,7,9,2,,2.0,1.0,
1349,05400101201,5,40,1,12,1,2,7,10,2,,2.0,3.0,
1350,05400300103,5,40,3,1,3,1,3,1,2,,1.0,5.0,
1351,05400300103,5,40,3,1,3,1,3,2,2,,2.0,3.0,
1352,05400300103,5,40,3,1,3,1,3,3,2,,2.0,3.0,
1353,05400300103,5,40,3,1,3,1,3,4,2,,2.0,5.0,
1354,05400300103,5,40,3,1,3,1,3,5,2,,1.0,3.0,
1355,05400300103,5,40,3,1,3,1,3,6,2,,1.0,5.0,
1356,05400300103,5,40,3,1,3,1,3,7,2,,2.0,3.0,
1357,05400300103,5,40,3,1,3,1,3,8,2,,2.0,1.0,
1358,05400300103,5,40,3,1,3,1,3,9,2,,1.0,3.0,
1359,05400300103,5,40,3,1,3,1,3,10,2,,2.0,1.0,
1360,05400301101,5,40,3,11,1,2,1,1,2,,1.0,3.0,
1361,05400301101,5,40,3,11,1,2,1,2,2,,1.0,3.0,
1362,05400301101,5,40,3,11,1,2,1,3,2,,1.0,3.0,
1363,05400301101,5,40,3,11,1,2,1,4,2,,2.0,1.0,
1364,05400301101,5,40,3,11,1,2,1,5,2,,1.0,3.0,
1365,05400301101,5,40,3,11,1,2,1,6,2,,1.0,3.0,
1366,05400301101,5,40,3,11,1,2,1,7,2,,2.0,1.0,
1367,05400301101,5,40,3,11,1,2,1,8,2,,2.0,1.0,
1368,05400301101,5,40,3,11,1,2,1,9,2,,2.0,1.0,
1369,05400301101,5,40,3,11,1,2,1,10,2,,1.0,1.0,
1370,05400401501,5,40,4,15,1,2,2,1,1,5.0,,,1.0
1371,05400401501,5,40,4,15,1,2,2,2,2,,1.0,1.0,
1372,05400401501,5,40,4,15,1,2,2,3,2,,1.0,1.0,
1373,05400401501,5,40,4,15,1,2,2,4,2,,1.0,1.0,
1374,05400401501,5,40,4,15,1,2,2,5,2,,1.0,1.0,
1375,05400401501,5,40,4,15,1,2,2,6,2,,1.0,1.0,
1376,05400401501,5,40,4,15,1,2,2,7,2,,2.0,1.0,
1377,05400401501,5,40,4,15,1,2,2,8,2,,2.0,1.0,
1378,05400401501,5,40,4,15,1,2,2,9,2,,2.0,1.0,
1379,05400401501,5,40,4,15,1,2,2,10,2,,1.0,1.0,
1380,05410415801,5,41,4,158,1,2,1,1,2,,1.0,3.0,
1381,05410415801,5,41,4,158,1,2,1,2,2,,2.0,3.0,
1382,05410415801,5,41,4,158,1,2,1,3,2,,1.0,3.0,
1383,05410415801,5,41,4,158,1,2,1,4,2,,1.0,3.0,
1384,05410415801,5,41,4,158,1,2,1,5,2,,2.0,3.0,
1385,05410415801,5,41,4,158,1,2,1,6,2,,2.0,1.0,
1386,05410415801,5,41,4,158,1,2,1,7,2,,2.0,3.0,
1387,05410415801,5,41,4,158,1,2,1,8,2,,1.0,3.0,
1388,05410415801,5,41,4,158,1,2,1,9,2,,1.0,3.0,
1389,05410415801,5,41,4,158,1,2,1,10,2,,2.0,1.0,
1390,05410603406,5,41,6,34,6,2,4,1,1,1.0,,,2.0
1391,05410603406,5,41,6,34,6,2,4,2,2,,2.0,1.0,
1392,05410603406,5,41,6,34,6,2,4,3,2,,2.0,1.0,
1393,05410603406,5,41,6,34,6,2,4,4,2,,2.0,1.0,
1394,05410603406,5,41,6,34,6,2,4,5,2,,2.0,1.0,
1395,05410603406,5,41,6,34,6,2,4,6,2,,2.0,1.0,
1396,05410603406,5,41,6,34,6,2,4,7,2,,2.0,5.0,
1397,05410603406,5,41,6,34,6,2,4,8,2,,2.0,3.0,
1398,05410603406,5,41,6,34,6,2,4,9,2,,2.0,5.0,
1399,05410603406,5,41,6,34,6,2,4,10,2,,2.0,1.0,
1400,05410700901,5,41,7,9,1,2,2,1,2,,2.0,5.0,
1401,05410700901,5,41,7,9,1,2,2,2,2,,2.0,5.0,
1402,05410700901,5,41,7,9,1,2,2,3,2,,2.0,5.0,
1403,05410700901,5,41,7,9,1,2,2,4,2,,2.0,3.0,
1404,05410700901,5,41,7,9,1,2,2,5,2,,2.0,5.0,
1405,05410700901,5,41,7,9,1,2,2,6,2,,2.0,5.0,
1406,05410700901,5,41,7,9,1,2,2,7,2,,2.0,5.0,
1407,05410700901,5,41,7,9,1,2,2,8,2,,2.0,5.0,
1408,05410700901,5,41,7,9,1,2,2,9,2,,2.0,5.0,
1409,05410700901,5,41,7,9,1,2,2,10,2,,2.0,1.0,
1410,05420299912,5,42,2,999,12,1,5,1,1,3.0,,,2.0
1411,05420299912,5,42,2,999,12,1,5,2,2,,2.0,1.0,
1412,05420299912,5,42,2,999,12,1,5,3,2,,2.0,1.0,
1413,05420299912,5,42,2,999,12,1,5,4,2,,2.0,1.0,
1414,05420299912,5,42,2,999,12,1,5,5,2,,2.0,1.0,
1415,05420299912,5,42,2,999,12,1,5,6,2,,2.0,1.0,
1416,05420299912,5,42,2,999,12,1,5,7,2,,2.0,1.0,
1417,05420299912,5,42,2,999,12,1,5,8,2,,2.0,1.0,
1418,05420299912,5,42,2,999,12,1,5,9,2,,2.0,1.0,
1419,05420299912,5,42,2,999,12,1,5,10,2,,2.0,1.0,
1420,06460301303,6,46,3,13,3,2,13,1,2,,2.0,1.0,
1421,06460301303,6,46,3,13,3,2,13,2,2,,2.0,1.0,
1422,06460301303,6,46,3,13,3,2,13,3,2,,2.0,1.0,
1423,06460301303,6,46,3,13,3,2,13,4,2,,2.0,1.0,
1424,06460301303,6,46,3,13,3,2,13,5,2,,2.0,1.0,
1425,06460301303,6,46,3,13,3,2,13,6,2,,2.0,1.0,
1426,06460301303,6,46,3,13,3,2,13,7,2,,2.0,1.0,
1427,06460301303,6,46,3,13,3,2,13,8,2,,2.0,1.0,
1428,06460301303,6,46,3,13,3,2,13,9,2,,2.0,1.0,
1429,06460301303,6,46,3,13,3,2,13,10,2,,2.0,1.0,
1430,06460500108,6,46,5,1,8,1,5,1,1,1.0,,,1.0
1431,06460500108,6,46,5,1,8,1,5,2,2,,2.0,2.0,
1432,06460500108,6,46,5,1,8,1,5,3,2,,1.0,4.0,
1433,06460500108,6,46,5,1,8,1,5,4,2,,2.0,2.0,
1434,06460500108,6,46,5,1,8,1,5,5,2,,1.0,4.0,
1435,06460500108,6,46,5,1,8,1,5,6,2,,2.0,1.0,
1436,06460500108,6,46,5,1,8,1,5,7,2,,1.0,1.0,
1437,06460500108,6,46,5,1,8,1,5,8,2,,2.0,2.0,
1438,06460500108,6,46,5,1,8,1,5,9,2,,2.0,2.0,
1439,06460500108,6,46,5,1,8,1,5,10,2,,2.0,2.0,
1440,06460701104,6,46,7,11,4,2,12,1,2,,2.0,1.0,
1441,06460701104,6,46,7,11,4,2,12,2,2,,2.0,1.0,
1442,06460701104,6,46,7,11,4,2,12,3,2,,2.0,1.0,
1443,06460701104,6,46,7,11,4,2,12,4,2,,2.0,1.0,
1444,06460701104,6,46,7,11,4,2,12,5,2,,2.0,1.0,
1445,06460701104,6,46,7,11,4,2,12,6,2,,2.0,1.0,
1446,06460701104,6,46,7,11,4,2,12,7,2,,2.0,1.0,
1447,06460701104,6,46,7,11,4,2,12,8,2,,2.0,1.0,
1448,06460701104,6,46,7,11,4,2,12,9,2,,2.0,1.0,
1449,06460701104,6,46,7,11,4,2,12,10,2,,2.0,1.0,
1450,06460701302,6,46,7,13,2,2,11,1,2,,2.0,1.0,
1451,06460701302,6,46,7,13,2,2,11,2,2,,2.0,1.0,
1452,06460701302,6,46,7,13,2,2,11,3,2,,2.0,1.0,
1453,06460701302,6,46,7,13,2,2,11,4,2,,2.0,1.0,
1454,06460701302,6,46,7,13,2,2,11,5,2,,2.0,1.0,
1455,06460701302,6,46,7,13,2,2,11,6,2,,2.0,1.0,
1456,06460701302,6,46,7,13,2,2,11,7,2,,2.0,1.0,
1457,06460701302,6,46,7,13,2,2,11,8,2,,2.0,1.0,
1458,06460701302,6,46,7,13,2,2,11,9,2,,2.0,1.0,
1459,06460701302,6,46,7,13,2,2,11,10,2,,2.0,1.0,
1460,06470300204,6,47,3,2,4,1,1,1,2,,2.0,1.0,
1461,06470300204,6,47,3,2,4,1,1,2,2,,2.0,1.0,
1462,06470300204,6,47,3,2,4,1,1,3,1,1.0,,,2.0
1463,06470300204,6,47,3,2,4,1,1,4,2,,2.0,1.0,
1464,06470300204,6,47,3,2,4,1,1,5,2,,2.0,1.0,
1465,06470300204,6,47,3,2,4,1,1,6,2,,2.0,1.0,
1466,06470300204,6,47,3,2,4,1,1,7,2,,2.0,1.0,
1467,06470300204,6,47,3,2,4,1,1,8,2,,2.0,1.0,
1468,06470300204,6,47,3,2,4,1,1,9,2,,2.0,1.0,
1469,06470300204,6,47,3,2,4,1,1,10,2,,2.0,1.0,
1470,06470300314,6,47,3,3,14,1,1,1,1,1.0,,,1.0
1471,06470300314,6,47,3,3,14,1,1,2,1,1.0,,,1.0
1472,06470300314,6,47,3,3,14,1,1,3,2,,2.0,1.0,
1473,06470300314,6,47,3,3,14,1,1,4,2,,2.0,2.0,
1474,06470300314,6,47,3,3,14,1,1,5,2,,2.0,2.0,
1475,06470300314,6,47,3,3,14,1,1,6,2,,2.0,1.0,
1476,06470300314,6,47,3,3,14,1,1,7,1,1.0,,,1.0
1477,06470300314,6,47,3,3,14,1,1,8,2,,2.0,1.0,
1478,06470300314,6,47,3,3,14,1,1,9,2,,2.0,2.0,
1479,06470300314,6,47,3,3,14,1,1,10,2,,2.0,1.0,
1480,06470301201,6,47,3,12,1,2,1,1,2,,2.0,1.0,
1481,06470301201,6,47,3,12,1,2,1,2,2,,2.0,1.0,
1482,06470301201,6,47,3,12,1,2,1,3,2,,2.0,1.0,
1483,06470301201,6,47,3,12,1,2,1,4,2,,2.0,1.0,
1484,06470301201,6,47,3,12,1,2,1,5,2,,2.0,1.0,
1485,06470301201,6,47,3,12,1,2,1,6,2,,2.0,1.0,
1486,06470301201,6,47,3,12,1,2,1,7,2,,2.0,1.0,
1487,06470301201,6,47,3,12,1,2,1,8,2,,2.0,1.0,
1488,06470301201,6,47,3,12,1,2,1,9,2,,2.0,1.0,
1489,06470301201,6,47,3,12,1,2,1,10,2,,2.0,1.0,
1490,06470305101,6,47,3,51,1,2,1,1,2,,2.0,1.0,
1491,06470305101,6,47,3,51,1,2,1,2,2,,2.0,1.0,
1492,06470305101,6,47,3,51,1,2,1,3,2,,2.0,1.0,
1493,06470305101,6,47,3,51,1,2,1,4,2,,2.0,1.0,
1494,06470305101,6,47,3,51,1,2,1,5,2,,2.0,1.0,
1495,06470305101,6,47,3,51,1,2,1,6,2,,2.0,1.0,
1496,06470305101,6,47,3,51,1,2,1,7,2,,2.0,1.0,
1497,06470305101,6,47,3,51,1,2,1,8,2,,2.0,1.0,
1498,06470305101,6,47,3,51,1,2,1,9,2,,2.0,1.0,
1499,06470305101,6,47,3,51,1,2,1,10,1,1.0,,,1.0
1500,06480200101,6,48,2,1,1,1,1,1,1,3.0,,,1.0
1501,06480200101,6,48,2,1,1,1,1,2,2,,2.0,1.0,
1502,06480200101,6,48,2,1,1,1,1,3,2,,2.0,1.0,
1503,06480200101,6,48,2,1,1,1,1,4,2,,2.0,1.0,
1504,06480200101,6,48,2,1,1,1,1,5,2,,2.0,1.0,
1505,06480200101,6,48,2,1,1,1,1,6,2,,2.0,1.0,
1506,06480200101,6,48,2,1,1,1,1,7,2,,2.0,1.0,
1507,06480200101,6,48,2,1,1,1,1,8,2,,2.0,1.0,
1508,06480200101,6,48,2,1,1,1,1,9,1,3.0,,,1.0
1509,06480200101,6,48,2,1,1,1,1,10,2,,2.0,1.0,
1510,06480201401,6,48,2,14,1,2,1,1,2,,2.0,1.0,
1511,06480201401,6,48,2,14,1,2,1,2,2,,2.0,1.0,
1512,06480201401,6,48,2,14,1,2,1,3,2,,2.0,1.0,
1513,06480201401,6,48,2,14,1,2,1,4,2,,2.0,1.0,
1514,06480201401,6,48,2,14,1,2,1,5,2,,2.0,1.0,
1515,06480201401,6,48,2,14,1,2,1,6,2,,2.0,1.0,
1516,06480201401,6,48,2,14,1,2,1,7,2,,2.0,1.0,
1517,06480201401,6,48,2,14,1,2,1,8,2,,2.0,1.0,
1518,06480201401,6,48,2,14,1,2,1,9,2,,2.0,1.0,
1519,06480201401,6,48,2,14,1,2,1,10,2,,2.0,1.0,
1520,06490800103,6,49,8,1,3,1,1,1,1,1.0,,,1.0
1521,06490800103,6,49,8,1,3,1,1,2,2,,2.0,1.0,
1522,06490800103,6,49,8,1,3,1,1,3,2,,2.0,2.0,
1523,06490800103,6,49,8,1,3,1,1,4,2,,2.0,2.0,
1524,06490800103,6,49,8,1,3,1,1,5,2,,2.0,2.0,
1525,06490800103,6,49,8,1,3,1,1,6,2,,2.0,2.0,
1526,06490800103,6,49,8,1,3,1,1,7,2,,2.0,2.0,
1527,06490800103,6,49,8,1,3,1,1,8,2,,2.0,1.0,
1528,06490800103,6,49,8,1,3,1,1,9,2,,2.0,2.0,
1529,06490800103,6,49,8,1,3,1,1,10,2,,2.0,1.0,
1530,07500600204,7,50,6,2,4,2,2,1,2,,2.0,1.0,
1531,07500600204,7,50,6,2,4,2,2,2,2,,2.0,1.0,
1532,07500600204,7,50,6,2,4,2,2,3,2,,2.0,1.0,
1533,07500600204,7,50,6,2,4,2,2,4,2,,2.0,1.0,
1534,07500600204,7,50,6,2,4,2,2,5,2,,2.0,1.0,
1535,07500600204,7,50,6,2,4,2,2,6,2,,2.0,1.0,
1536,07500600204,7,50,6,2,4,2,2,7,2,,2.0,1.0,
1537,07500600204,7,50,6,2,4,2,2,8,2,,2.0,1.0,
1538,07500600204,7,50,6,2,4,2,2,9,2,,2.0,1.0,
1539,07500600204,7,50,6,2,4,2,2,10,2,,1.0,1.0,
1540,07500601802,7,50,6,18,2,2,1,1,2,,1.0,1.0,
1541,07500601802,7,50,6,18,2,2,1,2,2,,1.0,1.0,
1542,07500601802,7,50,6,18,2,2,1,3,2,,1.0,1.0,
1543,07500601802,7,50,6,18,2,2,1,4,2,,1.0,1.0,
1544,07500601802,7,50,6,18,2,2,1,5,2,,2.0,1.0,
1545,07500601802,7,50,6,18,2,2,1,6,2,,2.0,1.0,
1546,07500601802,7,50,6,18,2,2,1,7,2,,2.0,1.0,
1547,07500601802,7,50,6,18,2,2,1,8,2,,2.0,1.0,
1548,07500601802,7,50,6,18,2,2,1,9,2,,1.0,1.0,
1549,07500601802,7,50,6,18,2,2,1,10,2,,1.0,1.0,
1550,07500901704,7,50,9,17,4,2,3,1,1,1.0,,,1.0
1551,07500901704,7,50,9,17,4,2,3,2,1,2.0,,,1.0
1552,07500901704,7,50,9,17,4,2,3,3,1,4.0,,,1.0
1553,07500901704,7,50,9,17,4,2,3,4,2,,1.0,1.0,
1554,07500901704,7,50,9,17,4,2,3,5,2,,2.0,1.0,
1555,07500901704,7,50,9,17,4,2,3,6,2,,2.0,1.0,
1556,07500901704,7,50,9,17,4,2,3,7,2,,2.0,1.0,
1557,07500901704,7,50,9,17,4,2,3,8,2,,2.0,1.0,
1558,07500901704,7,50,9,17,4,2,3,9,2,,1.0,1.0,
1559,07500901704,7,50,9,17,4,2,3,10,2,,1.0,1.0,
1560,07501400105,7,50,14,1,5,1,1,1,1,1.0,,,1.0
1561,07501400105,7,50,14,1,5,1,1,2,2,,2.0,2.0,
1562,07501400105,7,50,14,1,5,1,1,3,2,,2.0,2.0,
1563,07501400105,7,50,14,1,5,1,1,4,2,,2.0,2.0,
1564,07501400105,7,50,14,1,5,1,1,5,2,,2.0,2.0,
1565,07501400105,7,50,14,1,5,1,1,6,2,,2.0,2.0,
1566,07501400105,7,50,14,1,5,1,1,7,2,,2.0,2.0,
1567,07501400105,7,50,14,1,5,1,1,8,2,,2.0,2.0,
1568,07501400105,7,50,14,1,5,1,1,9,1,1.0,,,1.0
1569,07501400105,7,50,14,1,5,1,1,10,2,,2.0,2.0,
