,HHID,H2,H3,H4,H5,H6,H7,H8,H9,H12,H13,H14,H14_unit,H15,C2
57204,07620300101004,15,2,,,,,,,,,,,,2
57205,07620300101004,16,2,,,,,,,,,,,,2
57206,07620300101004,17,2,,,,,,,,,,,,2
57207,07620300101004,18,2,,,,,,,,,,,,2
57208,07620300101004,19,2,,,,,,,,,,,,2
57209,07620300101007,1,2,,,,,,,,,,,,2
57210,07620300101007,2,2,,,,,,,,,,,,2
57211,07620300101007,3,1,,1.0,,,,,4.0,11.0,2.0,12.0,50.0,2
57212,07620300101007,4,2,,,,,,,,,,,,2
57213,07620300101007,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57214,07620300101007,6,2,,,,,,,,,,,,2
57215,07620300101007,7,2,,,,,,,,,,,,2
57216,07620300101007,8,2,,,,,,,,,,,,2
57217,07620300101007,9,2,,,,,,,,,,,,2
57218,07620300101007,10,2,,,,,,,,,,,,2
57219,07620300101007,11,2,,,,,,,,,,,,2
57220,07620300101007,12,2,,,,,,,,,,,,2
57221,07620300101007,13,2,,,,,,,,,,,,2
57222,07620300101007,14,2,,,,,,,,,,,,2
57223,07620300101007,15,2,,,,,,,,,,,,2
57224,07620300101007,16,2,,,,,,,,,,,,2
57225,07620300101007,17,2,,,,,,,,,,,,2
57226,07620300101007,18,2,,,,,,,,,,,,2
57227,07620300101007,19,2,,,,,,,,,,,,2
57228,07620300101020,1,2,,,,,,,,,,,,1
57229,07620300101020,2,1,,1.0,,,,,1.0,3.0,4.0,3.0,160.0,1
57230,07620300101020,3,2,,,,,,,,,,,,1
57231,07620300101020,4,1,,1.0,,,,,7.0,8.0,1.0,2.0,100.0,1
57232,07620300101020,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57233,07620300101020,6,2,,,,,,,,,,,,1
57234,07620300101020,7,2,,,,,,,,,,,,1
57235,07620300101020,8,2,,,,,,,,,,,,1
57236,07620300101020,9,2,,,,,,,,,,,,1
57237,07620300101020,10,2,,,,,,,,,,,,1
57238,07620300101020,11,2,,,,,,,,,,,,1
57239,07620300101020,12,2,,,,,,,,,,,,1
57240,07620300101020,13,2,,,,,,,,,,,,1
57241,07620300101020,14,1,1.0,,,,,,6.0,15.0,26.0,15.0,10.0,1
57242,07620300101020,15,2,,,,,,,,,,,,1
57243,07620300101020,16,2,,,,,,,,,,,,1
57244,07620300101020,17,2,,,,,,,,,,,,1
57245,07620300101020,18,2,,,,,,,,,,,,1
57246,07620300101020,19,2,,,,,,,,,,,,1
57247,07620300101038,1,2,,,,,,,,,,,,1
57248,07620300101038,2,1,,1.0,,,,,1.0,12.0,2.0,3.0,80.0,1
57249,07620300101038,3,2,,,,,,,,,,,,1
57250,07620300101038,4,1,,1.0,,,,,7.0,8.0,1.0,2.0,100.0,1
57251,07620300101038,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57252,07620300101038,6,2,,,,,,,,,,,,1
57253,07620300101038,7,2,,,,,,,,,,,,1
57254,07620300101038,8,2,,,,,,,,,,,,1
57255,07620300101038,9,2,,,,,,,,,,,,1
57256,07620300101038,10,2,,,,,,,,,,,,1
57257,07620300101038,11,2,,,,,,,,,,,,1
57258,07620300101038,12,2,,,,,,,,,,,,1
57259,07620300101038,13,2,,,,,,,,,,,,1
57260,07620300101038,14,1,1.0,,,,,,54.0,15.0,,,100.0,1
57261,07620300101038,15,2,,,,,,,,,,,,1
57262,07620300101038,16,2,,,,,,,,,,,,1
57263,07620300101038,17,2,,,,,,,,,,,,1
57264,07620300101038,18,2,,,,,,,,,,,,1
57265,07620300101038,19,2,,,,,,,,,,,,1
57266,07620300101056,1,2,,,,,,,,,,,,1
57267,07620300101056,2,1,,1.0,,,,,1.0,3.0,4.0,3.0,120.0,1
57268,07620300101056,3,2,,,,,,,,,,,,1
57269,07620300101056,4,1,,1.0,,,,,1.0,5.0,2.0,5.0,140.0,1
57270,07620300101056,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57271,07620300101056,6,2,,,,,,,,,,,,1
57272,07620300101056,7,2,,,,,,,,,,,,1
57273,07620300101056,8,2,,,,,,,,,,,,1
57274,07620300101056,9,2,,,,,,,,,,,,1
57275,07620300101056,10,2,,,,,,,,,,,,1
57276,07620300101056,11,2,,,,,,,,,,,,1
57277,07620300101056,12,2,,,,,,,,,,,,1
57278,07620300101056,13,2,,,,,,,,,,,,1
57279,07620300101056,14,1,1.0,,,,,,12.0,15.0,47.0,15.0,16.0,1
57280,07620300101056,15,2,,,,,,,,,,,,1
57281,07620300101056,16,2,,,,,,,,,,,,1
57282,07620300101056,17,2,,,,,,,,,,,,1
57283,07620300101056,18,2,,,,,,,,,,,,1
57284,07620300101056,19,2,,,,,,,,,,,,1
57285,07620300101074,1,2,,,,,,,,,,,,1
57286,07620300101074,2,1,,1.0,,,,,7.0,3.0,30.0,3.0,750.0,1
57287,07620300101074,3,2,,,,,,,,,,,,1
57288,07620300101074,4,1,,1.0,,,,,1.0,4.0,1.0,4.0,120.0,1
57289,07620300101074,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57290,07620300101074,6,2,,,,,,,,,,,,1
57291,07620300101074,7,2,,,,,,,,,,,,1
57292,07620300101074,8,2,,,,,,,,,,,,1
57293,07620300101074,9,2,,,,,,,,,,,,1
57294,07620300101074,10,2,,,,,,,,,,,,1
57295,07620300101074,11,2,,,,,,,,,,,,1
57296,07620300101074,12,2,,,,,,,,,,,,1
57297,07620300101074,13,2,,,,,,,,,,,,1
57298,07620300101074,14,1,1.0,,,,,,8.0,15.0,26.0,15.0,10.0,1
57299,07620300101074,15,2,,,,,,,,,,,,1
57300,07620300101074,16,2,,,,,,,,,,,,1
57301,07620300101074,17,2,,,,,,,,,,,,1
57302,07620300101074,18,2,,,,,,,,,,,,1
57303,07620300101074,19,2,,,,,,,,,,,,1
57304,07620300101092,1,2,,,,,,,,,,,,1
57305,07620300101092,2,1,,1.0,,,,,2.0,11.0,10.0,11.0,200.0,1
57306,07620300101092,3,2,,,,,,,,,,,,1
57307,07620300101092,4,1,,1.0,,,,,1.0,5.0,2.0,5.0,120.0,1
57308,07620300101092,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57309,07620300101092,6,2,,,,,,,,,,,,1
57310,07620300101092,7,2,,,,,,,,,,,,1
57311,07620300101092,8,2,,,,,,,,,,,,1
57312,07620300101092,9,2,,,,,,,,,,,,1
57313,07620300101092,10,2,,,,,,,,,,,,1
57314,07620300101092,11,2,,,,,,,,,,,,1
57315,07620300101092,12,2,,,,,,,,,,,,1
57316,07620300101092,13,2,,,,,,,,,,,,1
57317,07620300101092,14,1,1.0,,,,,,13.0,15.0,51.0,15.0,20.0,1
57318,07620300101092,15,2,,,,,,,,,,,,1
57319,07620300101092,16,2,,,,,,,,,,,,1
57320,07620300101092,17,2,,,,,,,,,,,,1
57321,07620300101092,18,2,,,,,,,,,,,,1
57322,07620300101092,19,2,,,,,,,,,,,,1
57323,07620300101110,1,2,,,,,,,,,,,,1
57324,07620300101110,2,1,,1.0,,,,,1.0,3.0,1.0,3.0,35.0,1
57325,07620300101110,3,2,,,,,,,,,,,,1
57326,07620300101110,4,1,,1.0,,,,,1.0,5.0,1.0,4.0,70.0,1
57327,07620300101110,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57328,07620300101110,6,2,,,,,,,,,,,,1
57329,07620300101110,7,2,,,,,,,,,,,,1
57330,07620300101110,8,2,,,,,,,,,,,,1
57331,07620300101110,9,2,,,,,,,,,,,,1
57332,07620300101110,10,2,,,,,,,,,,,,1
57333,07620300101110,11,2,,,,,,,,,,,,1
57334,07620300101110,12,2,,,,,,,,,,,,1
57335,07620300101110,13,2,,,,,,,,,,,,1
57336,07620300101110,14,1,1.0,,,,,,8.0,15.0,26.0,15.0,10.0,1
57337,07620300101110,15,2,,,,,,,,,,,,1
57338,07620300101110,16,2,,,,,,,,,,,,1
57339,07620300101110,17,2,,,,,,,,,,,,1
57340,07620300101110,18,2,,,,,,,,,,,,1
57341,07620300101110,19,2,,,,,,,,,,,,1
57342,07620300101128,1,2,,,,,,,,,,,,1
57343,07620300101128,2,1,,1.0,,,,,2.0,3.0,8.0,3.0,240.0,1
57344,07620300101128,3,2,,,,,,,,,,,,1
57345,07620300101128,4,1,,1.0,,,,,1.0,4.0,2.0,4.0,100.0,1
57346,07620300101128,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57347,07620300101128,6,2,,,,,,,,,,,,1
57348,07620300101128,7,2,,,,,,,,,,,,1
57349,07620300101128,8,2,,,,,,,,,,,,1
57350,07620300101128,9,2,,,,,,,,,,,,1
57351,07620300101128,10,2,,,,,,,,,,,,1
57352,07620300101128,11,2,,,,,,,,,,,,1
57353,07620300101128,12,2,,,,,,,,,,,,1
57354,07620300101128,13,2,,,,,,,,,,,,1
57355,07620300101128,14,1,1.0,,,,,,13.0,15.0,51.0,15.0,20.0,1
57356,07620300101128,15,2,,,,,,,,,,,,1
57357,07620300101128,16,2,,,,,,,,,,,,1
57358,07620300101128,17,2,,,,,,,,,,,,1
57359,07620300101128,18,2,,,,,,,,,,,,1
57360,07620300101128,19,2,,,,,,,,,,,,1
57361,07620300101146,1,2,,,,,,,,,,,,1
57362,07620300101146,2,1,,1.0,,,,,1.0,3.0,2.0,3.0,60.0,1
57363,07620300101146,3,2,,,,,,,,,,,,1
57364,07620300101146,4,1,,1.0,,,,,1.0,4.0,1.0,4.0,70.0,1
57365,07620300101146,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
57366,07620300101146,6,2,,,,,,,,,,,,1
57367,07620300101146,7,2,,,,,,,,,,,,1
57368,07620300101146,8,2,,,,,,,,,,,,1
57369,07620300101146,9,2,,,,,,,,,,,,1
57370,07620300101146,10,2,,,,,,,,,,,,1
57371,07620300101146,11,2,,,,,,,,,,,,1
57372,07620300101146,12,2,,,,,,,,,,,,1
57373,07620300101146,13,2,,,,,,,,,,,,1
57374,07620300101146,14,1,1.0,,,,,,13.0,15.0,51.0,15.0,20.0,1
57375,07620300101146,15,2,,,,,,,,,,,,1
57376,07620300101146,16,2,,,,,,,,,,,,1
57377,07620300101146,17,2,,,,,,,,,,,,1
57378,07620300101146,18,2,,,,,,,,,,,,1
57379,07620300101146,19,2,,,,,,,,,,,,1
57380,07630101203007,1,2,,,,,,,,,,,,2
57381,07630101203007,2,2,,,,,,,,,,,,2
57382,07630101203007,3,1,,1.0,1.0,1.0,,,2.0,12.0,8.0,12.0,240.0,2
57383,07630101203007,4,2,,,,,,,,,,,,2
57384,07630101203007,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57385,07630101203007,6,2,,,,,,,,,,,,2
57386,07630101203007,7,2,,,,,,,,,,,,2
57387,07630101203007,8,2,,,,,,,,,,,,2
57388,07630101203007,9,2,,,,,,,,,,,,2
57389,07630101203007,10,2,,,,,,,,,,,,2
57390,07630101203007,11,2,,,,,,,,,,,,2
57391,07630101203007,12,2,,,,,,,,,,,,2
57392,07630101203007,13,2,,,,,,,,,,,,2
57393,07630101203007,14,2,,,,,,,,,,,,2
57394,07630101203007,15,2,,,,,,,,,,,,2
57395,07630101203007,16,2,,,,,,,,,,,,2
57396,07630101203007,17,2,,,,,,,,,,,,2
57397,07630101203007,18,2,,,,,,,,,,,,2
57398,07630101203007,19,2,,,,,,,,,,,,2
57399,07630101203023,1,2,,,,,,,,,,,,2
57400,07630101203023,2,2,,,,,,,,,,,,2
57401,07630101203023,3,1,,1.0,1.0,1.0,,,3.0,12.0,12.0,12.0,360.0,2
57402,07630101203023,4,2,,,,,,,,,,,,2
57403,07630101203023,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57404,07630101203023,6,1,1.0,,,,,,333.0,16.0,1.0,7.0,24.0,2
57405,07630101203023,7,2,,,,,,,,,,,,2
57406,07630101203023,8,2,,,,,,,,,,,,2
57407,07630101203023,9,2,,,,,,,,,,,,2
57408,07630101203023,10,2,,,,,,,,,,,,2
57409,07630101203023,11,2,,,,,,,,,,,,2
57410,07630101203023,12,2,,,,,,,,,,,,2
57411,07630101203023,13,2,,,,,,,,,,,,2
57412,07630101203023,14,2,,,,,,,,,,,,2
57413,07630101203023,15,2,,,,,,,,,,,,2
57414,07630101203023,16,2,,,,,,,,,,,,2
57415,07630101203023,17,2,,,,,,,,,,,,2
57416,07630101203023,18,2,,,,,,,,,,,,2
57417,07630101203023,19,2,,,,,,,,,,,,2
57418,07630101203039,1,2,,,,,,,,,,,,2
57419,07630101203039,2,2,,,,,,,,,,,,2
57420,07630101203039,3,1,,1.0,1.0,1.0,,,2.0,12.0,9.0,12.0,270.0,2
57421,07630101203039,4,2,,,,,,,,,,,,2
57422,07630101203039,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57423,07630101203039,6,2,,,,,,,,,,,,2
57424,07630101203039,7,2,,,,,,,,,,,,2
57425,07630101203039,8,2,,,,,,,,,,,,2
57426,07630101203039,9,2,,,,,,,,,,,,2
57427,07630101203039,10,2,,,,,,,,,,,,2
57428,07630101203039,11,2,,,,,,,,,,,,2
57429,07630101203039,12,2,,,,,,,,,,,,2
57430,07630101203039,13,2,,,,,,,,,,,,2
57431,07630101203039,14,2,,,,,,,,,,,,2
57432,07630101203039,15,2,,,,,,,,,,,,2
57433,07630101203039,16,2,,,,,,,,,,,,2
57434,07630101203039,17,2,,,,,,,,,,,,2
57435,07630101203039,18,2,,,,,,,,,,,,2
57436,07630101203039,19,2,,,,,,,,,,,,2
57437,07630101203055,1,2,,,,,,,,,,,,2
57438,07630101203055,2,2,,,,,,,,,,,,2
57439,07630101203055,3,1,,1.0,1.0,1.0,,,3.0,12.0,12.0,12.0,360.0,2
57440,07630101203055,4,2,,,,,,,,,,,,2
57441,07630101203055,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57442,07630101203055,6,2,,,,,,,,,,,,2
57443,07630101203055,7,2,,,,,,,,,,,,2
57444,07630101203055,8,2,,,,,,,,,,,,2
57445,07630101203055,9,2,,,,,,,,,,,,2
57446,07630101203055,10,2,,,,,,,,,,,,2
57447,07630101203055,11,2,,,,,,,,,,,,2
57448,07630101203055,12,2,,,,,,,,,,,,2
57449,07630101203055,13,2,,,,,,,,,,,,2
57450,07630101203055,14,2,,,,,,,,,,,,2
57451,07630101203055,15,2,,,,,,,,,,,,2
57452,07630101203055,16,2,,,,,,,,,,,,2
57453,07630101203055,17,2,,,,,,,,,,,,2
57454,07630101203055,18,2,,,,,,,,,,,,2
57455,07630101203055,19,2,,,,,,,,,,,,2
57456,07630101203071,1,2,,,,,,,,,,,,2
57457,07630101203071,2,2,,,,,,,,,,,,2
57458,07630101203071,3,1,,1.0,1.0,1.0,,,2.0,11.0,8.0,11.0,160.0,2
57459,07630101203071,4,2,,,,,,,,,,,,2
57460,07630101203071,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57461,07630101203071,6,1,1.0,,,,,,250.0,16.0,1.0,7.0,24.0,2
57462,07630101203071,7,2,,,,,,,,,,,,2
57463,07630101203071,8,2,,,,,,,,,,,,2
57464,07630101203071,9,2,,,,,,,,,,,,2
57465,07630101203071,10,2,,,,,,,,,,,,2
57466,07630101203071,11,2,,,,,,,,,,,,2
57467,07630101203071,12,2,,,,,,,,,,,,2
57468,07630101203071,13,2,,,,,,,,,,,,2
57469,07630101203071,14,2,,,,,,,,,,,,2
57470,07630101203071,15,2,,,,,,,,,,,,2
57471,07630101203071,16,2,,,,,,,,,,,,2
57472,07630101203071,17,2,,,,,,,,,,,,2
57473,07630101203071,18,2,,,,,,,,,,,,2
57474,07630101203071,19,2,,,,,,,,,,,,2
57475,07630101203087,1,2,,,,,,,,,,,,2
57476,07630101203087,2,2,,,,,,,,,,,,2
57477,07630101203087,3,1,,1.0,1.0,1.0,,,4.0,11.0,16.0,11.0,320.0,2
57478,07630101203087,4,2,,,,,,,,,,,,2
57479,07630101203087,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57480,07630101203087,6,1,1.0,,,,,,250.0,16.0,1.0,7.0,24.0,2
57481,07630101203087,7,2,,,,,,,,,,,,2
57482,07630101203087,8,2,,,,,,,,,,,,2
57483,07630101203087,9,2,,,,,,,,,,,,2
57484,07630101203087,10,2,,,,,,,,,,,,2
57485,07630101203087,11,2,,,,,,,,,,,,2
57486,07630101203087,12,2,,,,,,,,,,,,2
57487,07630101203087,13,2,,,,,,,,,,,,2
57488,07630101203087,14,2,,,,,,,,,,,,2
57489,07630101203087,15,2,,,,,,,,,,,,2
57490,07630101203087,16,2,,,,,,,,,,,,2
57491,07630101203087,17,2,,,,,,,,,,,,2
57492,07630101203087,18,2,,,,,,,,,,,,2
57493,07630101203087,19,2,,,,,,,,,,,,2
57494,07630101203103,1,2,,,,,,,,,,,,2
57495,07630101203103,2,2,,,,,,,,,,,,2
57496,07630101203103,3,1,,1.0,1.0,1.0,,,3.0,11.0,12.0,11.0,220.0,2
57497,07630101203103,4,2,,,,,,,,,,,,2
57498,07630101203103,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57499,07630101203103,6,1,1.0,,,,,,250.0,16.0,1.0,7.0,24.0,2
57500,07630101203103,7,2,,,,,,,,,,,,2
57501,07630101203103,8,2,,,,,,,,,,,,2
57502,07630101203103,9,2,,,,,,,,,,,,2
57503,07630101203103,10,2,,,,,,,,,,,,2
57504,07630101203103,11,2,,,,,,,,,,,,2
57505,07630101203103,12,2,,,,,,,,,,,,2
57506,07630101203103,13,2,,,,,,,,,,,,2
57507,07630101203103,14,2,,,,,,,,,,,,2
57508,07630101203103,15,2,,,,,,,,,,,,2
57509,07630101203103,16,2,,,,,,,,,,,,2
57510,07630101203103,17,2,,,,,,,,,,,,2
57511,07630101203103,18,2,,,,,,,,,,,,2
57512,07630101203103,19,2,,,,,,,,,,,,2
57513,07630101203119,1,2,,,,,,,,,,,,2
57514,07630101203119,2,2,,,,,,,,,,,,2
57515,07630101203119,3,1,,1.0,1.0,1.0,,,4.0,11.0,16.0,11.0,250.0,2
57516,07630101203119,4,2,,,,,,,,,,,,2
57517,07630101203119,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57518,07630101203119,6,2,,,,,,,,,,,,2
57519,07630101203119,7,2,,,,,,,,,,,,2
57520,07630101203119,8,2,,,,,,,,,,,,2
57521,07630101203119,9,2,,,,,,,,,,,,2
57522,07630101203119,10,2,,,,,,,,,,,,2
57523,07630101203119,11,2,,,,,,,,,,,,2
57524,07630101203119,12,2,,,,,,,,,,,,2
57525,07630101203119,13,2,,,,,,,,,,,,2
57526,07630101203119,14,2,,,,,,,,,,,,2
57527,07630101203119,15,2,,,,,,,,,,,,2
57528,07630101203119,16,2,,,,,,,,,,,,2
57529,07630101203119,17,2,,,,,,,,,,,,2
57530,07630101203119,18,2,,,,,,,,,,,,2
57531,07630101203119,19,2,,,,,,,,,,,,2
57532,07630101203135,1,2,,,,,,,,,,,,2
57533,07630101203135,2,2,,,,,,,,,,,,2
57534,07630101203135,3,1,,1.0,1.0,1.0,,,4.0,12.0,16.0,12.0,400.0,2
57535,07630101203135,4,2,,,,,,,,,,,,2
57536,07630101203135,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57537,07630101203135,6,1,1.0,,,,,,660.0,16.0,2.6,7.0,80.0,2
57538,07630101203135,7,2,,,,,,,,,,,,2
57539,07630101203135,8,2,,,,,,,,,,,,2
57540,07630101203135,9,2,,,,,,,,,,,,2
57541,07630101203135,10,1,,1.0,,1.0,,,1.0,4.0,4.0,4.0,120.0,2
57542,07630101203135,11,2,,,,,,,,,,,,2
57543,07630101203135,12,2,,,,,,,,,,,,2
57544,07630101203135,13,2,,,,,,,,,,,,2
57545,07630101203135,14,2,,,,,,,,,,,,2
57546,07630101203135,15,2,,,,,,,,,,,,2
57547,07630101203135,16,2,,,,,,,,,,,,2
57548,07630101203135,17,2,,,,,,,,,,,,2
57549,07630101203135,18,2,,,,,,,,,,,,2
57550,07630101203135,19,2,,,,,,,,,,,,2
57551,07630101203151,1,2,,,,,,,,,,,,2
57552,07630101203151,2,2,,,,,,,,,,,,2
57553,07630101203151,3,1,,1.0,1.0,1.0,,,2.0,12.0,8.0,12.0,200.0,2
57554,07630101203151,4,2,,,,,,,,,,,,2
57555,07630101203151,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57556,07630101203151,6,1,1.0,,,,,,330.0,16.0,1.3,7.0,40.0,2
57557,07630101203151,7,2,,,,,,,,,,,,2
57558,07630101203151,8,2,,,,,,,,,,,,2
57559,07630101203151,9,2,,,,,,,,,,,,2
57560,07630101203151,10,1,,1.0,,1.0,,,1.0,5.0,4.0,5.0,60.0,2
57561,07630101203151,11,2,,,,,,,,,,,,2
57562,07630101203151,12,2,,,,,,,,,,,,2
57563,07630101203151,13,2,,,,,,,,,,,,2
57564,07630101203151,14,2,,,,,,,,,,,,2
57565,07630101203151,15,2,,,,,,,,,,,,2
57566,07630101203151,16,2,,,,,,,,,,,,2
57567,07630101203151,17,2,,,,,,,,,,,,2
57568,07630101203151,18,2,,,,,,,,,,,,2
57569,07630101203151,19,2,,,,,,,,,,,,2
57570,07630101203167,1,2,,,,,,,,,,,,2
57571,07630101203167,2,2,,,,,,,,,,,,2
57572,07630101203167,3,1,,1.0,,1.0,,,3.0,12.0,12.0,12.0,300.0,2
57573,07630101203167,4,2,,,,,,,,,,,,2
57574,07630101203167,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57575,07630101203167,6,1,1.0,,,,,,330.0,16.0,1.3,7.0,40.0,2
57576,07630101203167,7,2,,,,,,,,,,,,2
57577,07630101203167,8,2,,,,,,,,,,,,2
57578,07630101203167,9,2,,,,,,,,,,,,2
57579,07630101203167,10,1,,1.0,,1.0,,,1.0,4.0,6.0,4.0,180.0,2
57580,07630101203167,11,2,,,,,,,,,,,,2
57581,07630101203167,12,2,,,,,,,,,,,,2
57582,07630101203167,13,2,,,,,,,,,,,,2
57583,07630101203167,14,2,,,,,,,,,,,,2
57584,07630101203167,15,2,,,,,,,,,,,,2
57585,07630101203167,16,2,,,,,,,,,,,,2
57586,07630101203167,17,2,,,,,,,,,,,,2
57587,07630101203167,18,2,,,,,,,,,,,,2
57588,07630101203167,19,2,,,,,,,,,,,,2
57589,07630101203183,1,2,,,,,,,,,,,,2
57590,07630101203183,2,2,,,,,,,,,,,,2
57591,07630101203183,3,1,,1.0,,1.0,,,3.0,12.0,12.0,12.0,300.0,2
57592,07630101203183,4,2,,,,,,,,,,,,2
57593,07630101203183,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57594,07630101203183,6,1,1.0,,,,,,660.0,16.0,2.6,7.0,80.0,2
57595,07630101203183,7,2,,,,,,,,,,,,2
57596,07630101203183,8,2,,,,,,,,,,,,2
57597,07630101203183,9,2,,,,,,,,,,,,2
57598,07630101203183,10,1,,1.0,,1.0,,,1.0,4.0,4.0,4.0,120.0,2
57599,07630101203183,11,2,,,,,,,,,,,,2
57600,07630101203183,12,2,,,,,,,,,,,,2
57601,07630101203183,13,2,,,,,,,,,,,,2
57602,07630101203183,14,2,,,,,,,,,,,,2
57603,07630101203183,15,2,,,,,,,,,,,,2
57604,07630101203183,16,2,,,,,,,,,,,,2
57605,07630101203183,17,2,,,,,,,,,,,,2
57606,07630101203183,18,2,,,,,,,,,,,,2
57607,07630101203183,19,2,,,,,,,,,,,,2
57608,07630102501005,1,2,,,,,,,,,,,,2
57609,07630102501005,2,2,,,,,,,,,,,,2
57610,07630102501005,3,1,,1.0,,1.0,,,2.0,12.0,8.0,12.0,240.0,2
57611,07630102501005,4,2,,,,,,,,,,,,2
57612,07630102501005,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57613,07630102501005,6,1,1.0,,,,,,250.0,16.0,1.0,7.0,30.0,2
57614,07630102501005,7,2,,,,,,,,,,,,2
57615,07630102501005,8,2,,,,,,,,,,,,2
57616,07630102501005,9,2,,,,,,,,,,,,2
57617,07630102501005,10,2,,,,,,,,,,,,2
57618,07630102501005,11,2,,,,,,,,,,,,2
57619,07630102501005,12,2,,,,,,,,,,,,2
57620,07630102501005,13,2,,,,,,,,,,,,2
57621,07630102501005,14,2,,,,,,,,,,,,2
57622,07630102501005,15,2,,,,,,,,,,,,2
57623,07630102501005,16,2,,,,,,,,,,,,2
57624,07630102501005,17,2,,,,,,,,,,,,2
57625,07630102501005,18,2,,,,,,,,,,,,2
57626,07630102501005,19,2,,,,,,,,,,,,2
57627,07630102501023,1,2,,,,,,,,,,,,2
57628,07630102501023,2,2,,,,,,,,,,,,2
57629,07630102501023,3,1,,1.0,,1.0,,,1.0,12.0,5.0,12.0,150.0,2
57630,07630102501023,4,2,,,,,,,,,,,,2
57631,07630102501023,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57632,07630102501023,6,1,1.0,,,,,,250.0,16.0,1.0,7.0,24.0,2
57633,07630102501023,7,2,,,,,,,,,,,,2
57634,07630102501023,8,2,,,,,,,,,,,,2
57635,07630102501023,9,2,,,,,,,,,,,,2
57636,07630102501023,10,2,,,,,,,,,,,,2
57637,07630102501023,11,2,,,,,,,,,,,,2
57638,07630102501023,12,2,,,,,,,,,,,,2
57639,07630102501023,13,2,,,,,,,,,,,,2
57640,07630102501023,14,2,,,,,,,,,,,,2
57641,07630102501023,15,2,,,,,,,,,,,,2
57642,07630102501023,16,2,,,,,,,,,,,,2
57643,07630102501023,17,2,,,,,,,,,,,,2
57644,07630102501023,18,2,,,,,,,,,,,,2
57645,07630102501023,19,2,,,,,,,,,,,,2
57646,07630102501041,1,2,,,,,,,,,,,,2
57647,07630102501041,2,2,,,,,,,,,,,,2
57648,07630102501041,3,1,,1.0,,1.0,,,2.0,12.0,8.0,12.0,240.0,2
57649,07630102501041,4,2,,,,,,,,,,,,2
57650,07630102501041,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57651,07630102501041,6,1,1.0,,,,,,500.0,16.0,2.0,7.0,48.0,2
57652,07630102501041,7,2,,,,,,,,,,,,2
57653,07630102501041,8,2,,,,,,,,,,,,2
57654,07630102501041,9,2,,,,,,,,,,,,2
57655,07630102501041,10,2,,,,,,,,,,,,2
57656,07630102501041,11,2,,,,,,,,,,,,2
57657,07630102501041,12,2,,,,,,,,,,,,2
57658,07630102501041,13,2,,,,,,,,,,,,2
57659,07630102501041,14,2,,,,,,,,,,,,2
57660,07630102501041,15,2,,,,,,,,,,,,2
57661,07630102501041,16,2,,,,,,,,,,,,2
57662,07630102501041,17,2,,,,,,,,,,,,2
57663,07630102501041,18,2,,,,,,,,,,,,2
57664,07630102501041,19,2,,,,,,,,,,,,2
57665,07630102501059,1,2,,,,,,,,,,,,2
57666,07630102501059,2,2,,,,,,,,,,,,2
57667,07630102501059,3,1,,1.0,,1.0,,,2.0,12.0,8.0,12.0,240.0,2
57668,07630102501059,4,2,,,,,,,,,,,,2
57669,07630102501059,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
57670,07630102501059,6,1,1.0,,,,,,250.0,16.0,1.0,7.0,24.0,2
57671,07630102501059,7,2,,,,,,,,,,,,2
57672,07630102501059,8,2,,,,,,,,,,,,2
57673,07630102501059,9,2,,,,,,,,,,,,2
57674,07630102501059,10,2,,,,,,,,,,,,2
57675,07630102501059,11,2,,,,,,,,,,,,2
57676,07630102501059,12,2,,,,,,,,,,,,2
57677,07630102501059,13,2,,,,,,,,,,,,2
