,HHID,I35,I36_1,I36_2,HI_1o
3786,14770600201002,2.0,60.0,5.0,10:31:03
3787,14770600201003,,100.0,0.0,03:51:24
3788,14770600201004,1.0,25.0,0.0,13:18:21
3789,14770600201005,2.0,160.0,160.0,10:49:13
3790,14770600201006,,150.0,150.0,00:32:48
3791,14770600201007,,120.0,120.0,16:51:55
3792,14770600201008,3.0,-888.0,0.0,17:04:23
3793,14770600201010,1.0,80.0,0.0,11:52:12
3794,14770600201011,2.0,160.0,160.0,16:04:43
3795,14770600201012,1.0,100.0,0.0,14:46:41
3796,14770600201017,,15.0,0.0,09:46:46
3797,14770600305001,5.0,56.0,200.0,16:40:23
3798,14770600305002,4.0,60.0,125.0,03:34:45
3799,14770600305004,5.0,100.0,0.0,13:23:48
3800,14770600305006,5.0,96.0,170.0,11:02:48
3801,14770600305008,4.0,568.0,0.0,11:53:33
3802,14770600305009,5.0,100.0,50.0,18:38:31
3803,14770600305010,5.0,200.0,80.0,11:42:26
3804,14770600305011,5.0,150.0,0.0,12:19:15
3805,14770600305012,5.0,70.0,0.0,12:18:51
3806,14770600305013,4.0,88.0,90.0,16:48:29
3807,14770600305014,5.0,36.0,0.0,13:56:16
3808,14770600305015,,96.0,177.0,19:04:49
3809,14770600305016,,104.0,0.0,10:55:46
3810,14770600305017,3.0,-888.0,320.0,15:36:15
3811,14770600305018,4.0,38.0,65.0,10:31:41
3812,14770600305019,5.0,350.0,150.0,09:34:35
3813,14770600305020,1.0,250.0,250.0,16:38:26
3814,14770600305022,4.0,40.0,0.0,15:42:30
3815,14770600404001,2.0,0.0,0.0,05:30:44
3816,14770600404002,,0.0,0.0,07:06:47
3817,14770600404003,2.0,0.0,0.0,07:02:15
3818,14770600404005,3.0,0.0,0.0,06:37:49
3819,14770600404006,,0.0,0.0,08:31:43
3820,14770600404007,2.0,0.0,0.0,09:18:53
3821,14770600404008,2.0,0.0,0.0,05:17:33
3822,14770600404009,,0.0,0.0,04:35:53
3823,14770600404010,,0.0,0.0,05:37:24
3824,14770600404011,2.0,80.0,100.0,08:54:19
3825,14770600404012,,50.0,230.0,20:08:30
3826,14770600404013,,61.0,250.0,10:13:48
3827,14770600404014,,55.0,50.0,04:55:08
3828,14770600404015,5.0,58.0,85.0,06:22:52
3829,14770600404016,4.0,160.0,75.0,09:14:35
3830,14770600404017,3.0,400.0,400.0,07:29:15
3831,14770600404018,2.0,0.0,0.0,19:36:16
3832,14770600404019,3.0,125.0,125.0,17:31:21
3833,14770600404020,4.0,64.0,64.0,19:41:49
3834,14770600528001,,150.0,150.0,23:36:18
3835,14770600528002,2.0,279.0,279.0,22:37:11
3836,14770600528010,2.0,77.0,77.0,05:19:09
3837,14770600528014,,0.0,0.0,12:19:33
3838,14770600528015,5.0,0.0,0.0,10:07:34
3839,14770600528016,5.0,22.0,180.0,00:55:13
3840,14770600528017,,50.0,0.0,16:21:45
3841,14770600528018,2.0,30.0,30.0,01:27:34
3842,14770600528026,5.0,20.0,20.0,14:08:32
3843,14770600528034,5.0,700.0,40.0,14:54:00
3844,14770600528042,2.0,380.0,35.0,17:37:41
3845,14770600528058,,16.0,16.0,12:38:56
3846,14770600528066,3.0,35.0,15.0,12:17:36
3847,14770600528074,3.0,80.0,40.0,11:02:52
3848,14770600528082,3.0,114.0,50.0,10:34:46
3849,14770600528090,3.0,121.0,50.0,09:48:30
3850,14770600528098,5.0,43.0,175.0,10:03:40
3851,14770600528099,,20.0,150.0,23:31:54
3852,14770600528146,,60.0,60.0,05:55:35
3853,14770600528154,1.0,80.0,80.0,04:34:32
3854,14770600625001,3.0,160.0,160.0,14:52:52
3855,14770600625008,3.0,380.0,0.0,21:29:44
3856,14770600625009,3.0,300.0,300.0,20:44:35
3857,14770600625011,2.0,100.0,100.0,20:10:04
3858,14770600625012,,196.0,196.0,22:04:03
3859,14770600625013,2.0,97.0,97.0,22:37:48
3860,14770600625014,2.0,140.0,140.0,02:13:18
3861,14770600625015,2.0,392.0,0.0,22:13:51
3862,14770600625016,,41.0,41.0,22:25:12
3863,14770600625017,2.0,511.0,511.0,21:02:33
3864,14770600625018,,140.0,140.0,00:28:14
3865,14770600625019,,90.0,90.0,02:55:59
3866,14770600625020,2.0,100.0,100.0,20:32:11
3867,14770600625022,2.0,56.0,56.0,22:33:06
3868,14770600625029,3.0,90.0,0.0,06:59:56
3869,14770600625036,5.0,64.0,196.0,00:45:47
3870,14770600625043,5.0,33.0,84.0,02:12:06
3871,14770600625050,5.0,59.0,140.0,04:17:56
3872,14770600625064,5.0,90.0,140.0,04:17:51
3873,14770600821003,3.0,150.0,60.0,07:34:59
3874,14770600821005,3.0,50.0,50.0,14:53:08
3875,14770600821006,1.0,168.0,168.0,21:27:13
3876,14770600821007,3.0,150.0,150.0,16:14:51
3877,14770600821008,4.0,52.0,52.0,15:56:55
3878,14770600821009,3.0,300.0,300.0,20:00:58
3879,14770600821010,4.0,30.0,30.0,15:00:15
3880,14770600821011,4.0,255.0,255.0,15:27:29
3881,14770600821012,4.0,95.0,95.0,15:59:35
3882,14770600821018,3.0,300.0,27.0,22:42:53
3883,14770600821033,3.0,150.0,54.0,23:18:07
3884,14770600821048,3.0,150.0,30.0,21:22:18
3885,14770600929002,2.0,0.0,0.0,19:48:47
3886,14770600929003,5.0,50.0,80.0,21:50:09
3887,14770600929004,5.0,160.0,160.0,00:22:36
3888,14770600929005,2.0,170.0,80.0,09:42:00
3889,14770600929006,2.0,300.0,0.0,00:38:44
3890,14770600929007,2.0,0.0,0.0,17:01:28
3891,14770600929008,3.0,150.0,150.0,13:38:24
3892,14770600929009,2.0,219.0,150.0,19:42:07
3893,14770600929010,2.0,0.0,0.0,18:09:29
3894,14770600929012,2.0,0.0,0.0,02:12:11
3895,14770600929014,2.0,50.0,17.0,19:24:08
3896,14770600929015,2.0,0.0,0.0,23:06:04
3897,14770600929016,,0.0,0.0,21:15:54
3898,14770600929017,2.0,0.0,0.0,17:28:49
3899,14770600929018,3.0,160.0,160.0,10:15:16
3900,14770600929019,5.0,0.0,0.0,23:42:43
3901,14770600929020,,0.0,0.0,18:12:25
3902,14780700220001,2.0,0.0,0.0,07:40:17
3903,14780700220002,1.0,140.0,140.0,05:40:57
3904,14780700220003,2.0,550.0,550.0,10:34:27
3905,14780700220004,2.0,0.0,0.0,04:09:36
3906,14780700220005,,0.0,0.0,08:42:27
3907,14780700220006,2.0,0.0,0.0,04:22:02
3908,14780700220007,2.0,0.0,0.0,06:56:15
3909,14780700220008,2.0,0.0,0.0,05:11:17
3910,14780700220009,2.0,0.0,0.0,09:35:40
3911,14780700220010,2.0,0.0,0.0,04:16:07
3912,14780700220011,2.0,0.0,0.0,06:23:07
3913,14780700220012,,0.0,0.0,04:06:02
3914,14780700524001,3.0,0.0,0.0,06:33:40
3915,14780700524002,3.0,0.0,0.0,09:03:19
3916,14780700524003,3.0,0.0,0.0,07:51:44
3917,14780700524004,,,,
3918,14780700524005,3.0,0.0,0.0,03:50:36
3919,14780700524006,3.0,0.0,0.0,08:24:12
3920,14780700524007,3.0,60.0,0.0,10:54:29
3921,14780700524008,3.0,0.0,0.0,06:53:54
3922,14780700524009,3.0,200.0,0.0,04:41:59
3923,14780700524010,3.0,0.0,0.0,05:54:56
3924,14780700524011,3.0,50.0,0.0,06:42:56
3925,14780700524012,3.0,38.0,0.0,08:57:12
3926,14780700911001,1.0,100.0,110.0,06:32:57
3927,14780700911003,1.0,100.0,50.0,09:24:02
3928,14780700911004,3.0,0.0,0.0,05:12:29
3929,14780700911005,1.0,100.0,100.0,04:28:19
3930,14780700911006,,150.0,85.0,03:33:32
3931,14780700911007,1.0,150.0,95.0,04:51:50
3932,14780700911008,1.0,280.0,280.0,05:50:52
3933,14780700911014,1.0,0.0,0.0,09:59:32
3934,14780700911035,,,,
3935,14780700911037,,0.0,0.0,08:38:23
3936,14780700911080,1.0,35.0,140.0,09:14:56
3937,14780700911089,1.0,100.0,14.0,05:27:48
3938,14790800116001,3.0,53.0,10.0,07:11:18
3939,14790800116002,,58.0,25.0,08:39:25
3940,14790800116003,5.0,163.0,0.0,15:05:04
3941,14790800116012,5.0,72.0,80.0,10:41:47
3942,14790800116021,5.0,82.0,0.0,12:00:46
3943,14790800116030,5.0,182.0,0.0,13:26:51
3944,14790800116033,,58.0,25.0,04:46:17
3945,14790800116039,5.0,0.0,0.0,02:44:59
3946,14790800116048,5.0,0.0,0.0,00:43:13
3947,14790800116057,5.0,50.0,0.0,00:36:48
3948,14790800116066,5.0,0.0,0.0,23:07:02
3949,14790800116093,,72.0,30.0,06:10:18
3950,14790800116111,5.0,150.0,0.0,03:54:03
3951,14790800116120,5.0,150.0,0.0,04:43:17
3952,14790800116129,5.0,150.0,0.0,05:48:09
3953,14790800116138,5.0,150.0,0.0,06:34:57
3954,14790800116147,3.0,45.0,0.0,11:35:45
3955,14790800116156,3.0,50.0,0.0,13:20:16
3956,14790800116165,3.0,15.0,0.0,13:01:20
3957,14790800116174,3.0,60.0,0.0,12:39:09
3958,14790800152001,1.0,160.0,0.0,09:47:16
3959,14790800152002,1.0,160.0,0.0,12:27:12
3960,14790800152003,3.0,150.0,0.0,14:19:55
3961,14790800152004,3.0,0.0,150.0,15:26:19
3962,14790800152005,1.0,360.0,0.0,11:45:52
3963,14790800152006,3.0,320.0,0.0,12:13:24
3964,14790800152007,3.0,0.0,0.0,15:27:39
3965,14790800152008,2.0,0.0,60.0,09:44:48
3966,14790800152009,4.0,0.0,0.0,11:21:55
3967,14790800152010,1.0,400.0,0.0,13:14:19
3968,14790800152011,1.0,160.0,160.0,09:28:30
3969,14790800152012,1.0,400.0,0.0,11:25:15
3970,14790800204001,5.0,30.0,20.0,20:38:20
3971,14790800204002,5.0,40.0,30.0,11:45:20
3972,14790800204003,1.0,150.0,0.0,16:13:41
3973,14790800204004,,40.0,0.0,14:46:59
3974,14790800204005,5.0,60.0,30.0,16:11:41
3975,14790800204006,5.0,60.0,60.0,13:01:59
3976,14790800204007,5.0,80.0,0.0,12:27:34
3977,14790800204008,5.0,300.0,0.0,16:00:37
3978,14790800204009,5.0,250.0,0.0,16:45:50
3979,14790800204010,5.0,250.0,0.0,17:51:56
3980,14790800204011,5.0,100.0,0.0,11:53:24
3981,14790800204012,1.0,150.0,50.0,14:09:47
3982,14790800204013,1.0,120.0,0.0,15:58:50
3983,14790800204014,5.0,20.0,0.0,13:07:41
3984,14790800204015,5.0,200.0,0.0,14:24:30
3985,14790800204016,5.0,150.0,0.0,16:36:34
3986,14790800204017,5.0,220.0,0.0,07:26:41
3987,14790800204018,5.0,150.0,0.0,08:35:43
3988,14790800204019,5.0,120.0,0.0,09:39:54
3989,14790800204020,5.0,120.0,0.0,12:46:37
3990,14790800217001,5.0,90.0,0.0,12:47:43
3991,14790800217002,5.0,60.0,0.0,15:30:04
3992,14790800217003,5.0,0.0,0.0,11:32:23
3993,14790800217004,5.0,8.0,0.0,14:27:08
3994,14790800217005,5.0,150.0,450.0,10:30:15
3995,14790800217006,5.0,500.0,0.0,11:28:19
3996,14790800217007,1.0,6.0,25.0,11:43:28
3997,14790800217008,5.0,100.0,25.0,15:37:37
3998,14790800217009,5.0,140.0,0.0,13:26:05
3999,14790800217010,5.0,130.0,20.0,14:17:22
4000,14790800217011,5.0,60.0,180.0,11:33:34
4001,14790800217012,5.0,1.0,75.0,12:44:14
4002,14790800217013,5.0,108.0,30.0,14:38:39
4003,14790800217014,5.0,80.0,20.0,11:04:08
4004,14790800217015,5.0,160.0,6.0,12:04:23
4005,14790800217016,1.0,320.0,0.0,14:04:49
4006,14790800217017,5.0,40.0,90.0,14:55:37
4007,14790800217018,5.0,70.0,60.0,20:05:24
4008,14790800217019,5.0,80.0,30.0,11:12:15
4009,14790800217020,3.0,150.0,180.0,10:37:32
4010,14790800503001,1.0,1.0,1.0,14:59:58
4011,14790800503002,5.0,30.0,20.0,16:11:25
4012,14790800503003,1.0,50.0,20.0,11:20:06
4013,14790800503004,5.0,150.0,50.0,10:53:01
4014,14790800503005,5.0,100.0,50.0,15:03:58
4015,14790800503006,5.0,80.0,16.0,10:44:56
4016,14790800503007,5.0,360.0,100.0,14:31:20
4017,14790800503008,5.0,250.0,20.0,16:35:55
4018,14790800503009,1.0,250.0,0.0,10:02:28
4019,14790800503010,5.0,50.0,150.0,12:28:23
4020,14790800503011,5.0,250.0,0.0,10:40:05
4021,14790800503012,5.0,250.0,40.0,12:36:54
4022,14790800503013,5.0,250.0,13.0,15:18:04
4023,14790800503014,2.0,35.0,0.0,10:04:36
4024,14790800503015,5.0,25.0,0.0,11:39:44
4025,14790800503016,5.0,150.0,0.0,14:39:55
4026,14790800503017,5.0,250.0,80.0,09:09:16
4027,14790800503018,5.0,100.0,150.0,11:14:29
4028,14790800503019,5.0,160.0,155.0,13:55:09
4029,14790800503020,2.0,160.0,160.0,16:25:07
4030,14790800514001,,0.0,0.0,14:40:43
4031,14790800514002,1.0,50.0,0.0,11:03:54
4032,14790800514003,1.0,50.0,0.0,16:18:44
4033,14790800514004,5.0,320.0,320.0,10:54:39
4034,14790800514005,,0.0,0.0,15:33:08
4035,14790800514006,1.0,20.0,20.0,10:24:43
4036,14790800514007,1.0,85.0,0.0,14:58:59
4037,14790800514008,1.0,250.0,0.0,16:31:27
4038,14790800514009,1.0,16.0,0.0,16:01:43
4039,14790800514010,1.0,130.0,0.0,18:18:18
4040,14790800514011,,50.0,0.0,15:39:22
4041,14790800514012,5.0,150.0,0.0,17:34:54
4042,14790800514013,5.0,150.0,0.0,19:34:42
4043,14790800514014,,150.0,0.0,15:33:40
4044,14790800514015,5.0,350.0,0.0,17:41:43
4045,14790800514016,5.0,120.0,0.0,21:08:29
4046,14790800514017,5.0,165.0,0.0,15:32:23
4047,14790800514018,5.0,165.0,0.0,16:48:59
4048,14790800514019,5.0,150.0,0.0,17:54:32
4049,14790800514020,5.0,200.0,0.0,19:55:49
4050,14790800611001,5.0,400.0,0.0,02:52:08
4051,14790800611002,1.0,160.0,150.0,22:41:03
4052,14790800611003,5.0,160.0,0.0,22:51:10
4053,14790800611004,5.0,150.0,0.0,01:28:34
4054,14790800611005,5.0,150.0,0.0,02:55:42
4055,14790800611006,5.0,140.0,0.0,21:12:29
4056,14790800611007,5.0,80.0,350.0,01:24:46
4057,14790800611008,5.0,0.0,0.0,22:47:22
4058,14790800611009,5.0,160.0,160.0,23:37:43
4059,14790800611010,5.0,160.0,0.0,00:43:46
4060,14790800611011,5.0,160.0,0.0,01:37:36
4061,14790800611012,5.0,160.0,0.0,01:59:19
4062,14790800611013,5.0,400.0,0.0,10:45:53
4063,14790800611014,5.0,400.0,0.0,13:14:30
4064,14790800611015,5.0,150.0,0.0,17:53:42
4065,14790800611016,,400.0,0.0,18:19:44
4066,14790800611017,5.0,300.0,0.0,18:39:38
4067,14790800611018,5.0,160.0,0.0,12:00:42
4068,14790800611019,5.0,160.0,0.0,09:30:47
4069,14790800611020,5.0,150.0,0.0,10:13:08
4070,14790800622001,5.0,180.0,50.0,02:26:19
4071,14790800622002,,140.0,100.0,13:13:18
4072,14790800622003,5.0,0.0,0.0,10:13:50
4073,14790800622004,5.0,0.0,0.0,08:03:52
4074,14790800622005,5.0,0.0,0.0,09:51:31
4075,14790800622006,5.0,0.0,0.0,01:50:31
4076,14790800622007,5.0,0.0,120.0,07:54:06
4077,14790800622008,1.0,125.0,0.0,02:03:58
4078,14790800622009,5.0,90.0,25.0,05:39:14
4079,14790800622010,,80.0,100.0,12:35:21
4080,14790800622011,5.0,0.0,0.0,08:06:24
4081,14790800622012,1.0,100.0,100.0,04:55:29
4082,14790800622013,5.0,120.0,250.0,18:46:57
4083,14790800622014,5.0,30.0,30.0,21:33:41
4084,14790800622015,5.0,100.0,100.0,23:33:47
4085,14790800622016,5.0,90.0,90.0,07:51:53
4086,14790800622017,5.0,130.0,130.0,11:43:48
4087,14790800622018,5.0,30.0,80.0,14:29:46
4088,14790800622019,5.0,70.0,0.0,01:06:35
4089,14790800622020,,0.0,0.0,01:40:30
4090,14790800720002,5.0,500.0,0.0,19:04:06
4091,14790800720010,,40.0,0.0,15:31:47
4092,14790800720011,,75.0,0.0,20:23:04
4093,14790800720012,,0.0,0.0,17:13:16
4094,14790800720013,5.0,300.0,0.0,16:14:41
4095,14790800720014,,0.0,0.0,17:42:27
4096,14790800720015,5.0,300.0,0.0,18:41:37
4097,14790800720016,,30.0,0.0,16:49:25
4098,14790800720018,5.0,300.0,40.0,17:46:45
4099,14790800720022,5.0,300.0,0.0,17:57:30
4100,14790800720026,5.0,400.0,400.0,20:37:19
4101,14790800720034,,400.0,400.0,16:39:45
4102,14790800720042,5.0,300.0,0.0,17:49:32
4103,14790800720050,5.0,300.0,0.0,16:32:55
4104,14790800720058,4.0,500.0,0.0,17:23:49
4105,14790800720066,5.0,300.0,0.0,18:19:52
4106,14790800720074,4.0,450.0,50.0,21:23:53
4107,14790800720082,,100.0,0.0,20:00:40
4108,14790800720090,,80.0,0.0,17:06:07
4109,14790800720098,,50.0,50.0,19:10:05
4110,14790800733001,1.0,100.0,100.0,19:20:59
4111,14790800733002,5.0,50.0,200.0,15:04:42
4112,14790800733003,1.0,7.0,60.0,16:51:11
4113,14790800733004,,0.0,0.0,17:11:48
4114,14790800733005,,0.0,0.0,20:27:10
4115,14790800733006,,0.0,0.0,12:28:09
4116,14790800733007,,0.0,0.0,17:52:53
4117,14790800733008,,80.0,80.0,15:00:45
4118,14790800733009,,0.0,0.0,20:17:04
4119,14790800733010,,0.0,0.0,18:24:49
4120,14790800733011,,750.0,7.0,02:19:09
4121,14790800733012,,2.0,5.0,17:56:31
4122,14790800733013,,0.0,0.0,11:21:09
4123,14790800733014,,0.0,0.0,20:19:50
4124,14790800733015,,0.0,0.0,15:41:26
4125,14790800733016,,0.0,0.0,18:27:50
4126,14790800733017,,100.0,200.0,16:55:40
4127,14790800733018,,80.0,100.0,17:30:40
4128,14790800733019,,0.0,0.0,03:03:33
4129,14790800733020,,0.0,0.0,11:58:53
4130,14790800812002,,0.0,0.0,08:41:11
4131,14790800812004,,0.0,0.0,05:47:46
4132,14790800812009,,0.0,0.0,14:45:34
4133,14790800812011,,0.0,0.0,15:18:33
4134,14790800812012,5.0,80.0,100.0,05:16:11
4135,14790800812016,,0.0,0.0,05:51:40
4136,14790800812018,,0.0,0.0,05:06:57
4137,14790800812025,,0.0,0.0,12:56:29
4138,14790800812032,1.0,2.0,2.0,04:42:50
4139,14790800812039,,0.0,0.0,06:01:41
4140,14790800812046,,0.0,0.0,09:40:25
4141,14790800812053,4.0,5.0,80.0,14:06:24
4142,14790800812057,2.0,0.0,0.0,06:32:54
4143,14790800812060,,0.0,0.0,11:59:03
4144,14790800812067,,0.0,0.0,15:21:39
4145,14790800812074,5.0,55.0,50.0,10:27:21
4146,14790800812081,,0.0,0.0,05:15:05
4147,14790800812088,,0.0,0.0,10:25:43
4148,14790800812095,,0.0,0.0,04:53:01
4149,14800900214007,3.0,100.0,80.0,20:32:23
4150,14800900214017,3.0,100.0,50.0,06:04:14
4151,14800900214027,3.0,150.0,140.0,16:09:21
4152,14800900214037,1.0,200.0,100.0,14:58:01
4153,14800900214047,3.0,150.0,100.0,15:11:18
4154,14800900214057,3.0,100.0,50.0,05:23:45
4155,14800900214067,3.0,100.0,40.0,13:50:07
4156,14800900214077,3.0,50.0,40.0,10:23:13
4157,14800900214087,3.0,100.0,50.0,11:22:14
4158,14800900214097,3.0,140.0,120.0,13:19:10
4159,14800900214107,3.0,150.0,40.0,11:50:18
4160,14800900214117,3.0,100.0,40.0,10:53:37
4161,14800900559009,5.0,25.0,15.0,11:05:56
4162,14800900559020,5.0,60.0,60.0,14:22:53
4163,14800900559031,1.0,31.0,31.0,15:37:40
4164,14800900559042,5.0,80.0,60.0,15:19:44
4165,14800900559053,5.0,35.0,30.0,14:18:37
4166,14800900559064,5.0,220.0,150.0,10:05:17
4167,14800900559075,5.0,50.0,45.0,15:31:03
4168,14800900559086,5.0,25.0,20.0,16:32:56
4169,14800900559097,5.0,50.0,35.0,11:15:29
4170,14800900559108,2.0,90.0,65.0,10:42:54
4171,14800900559119,5.0,150.0,140.0,15:44:27
4172,14800900559130,2.0,25.0,25.0,13:25:12
4173,14800900802004,2.0,40.0,40.0,05:07:31
4174,14800900802011,5.0,270.0,270.0,01:02:00
4175,14800900802018,2.0,266.0,266.0,09:46:10
4176,14800900802025,2.0,82.0,82.0,00:43:59
4177,14800900802032,5.0,72.0,72.0,22:23:15
4178,14800900802039,5.0,105.0,105.0,04:01:44
4179,14800900802046,5.0,200.0,200.0,07:26:44
4180,14800900802053,2.0,70.0,70.0,00:02:30
4181,14800900802060,2.0,130.0,130.0,23:02:14
4182,14800900802067,2.0,200.0,200.0,22:34:21
4183,14800900802074,2.0,200.0,200.0,02:20:38
4184,14800900802081,2.0,277.0,277.0,05:23:26
4185,14811000201003,2.0,30.0,30.0,09:27:02
4186,14811000201008,1.0,80.0,80.0,14:15:05
4187,14811000201013,2.0,100.0,100.0,15:58:14
4188,14811000201018,5.0,20.0,20.0,11:03:03
4189,14811000201023,,140.0,140.0,13:10:47
4190,14811000201028,5.0,150.0,150.0,15:20:38
4191,14811000201033,2.0,70.0,70.0,11:11:13
4192,14811000201038,1.0,38.0,38.0,13:59:22
4193,14811000201043,,0.0,0.0,14:37:06
4194,14811000201048,2.0,75.0,75.0,17:14:47
4195,14811000201053,5.0,600.0,600.0,09:29:34
4196,14811000201058,5.0,80.0,80.0,10:58:36
4197,14811000527009,5.0,150.0,0.0,01:47:56
4198,14811000527010,5.0,80.0,250.0,04:17:11
4199,14811000527020,1.0,100.0,0.0,01:56:47
4200,14811000527031,,30.0,30.0,23:38:00
4201,14811000527042,,460.0,80.0,04:15:12
4202,14811000527053,1.0,0.0,0.0,23:06:44
4203,14811000527064,,40.0,20.0,00:29:06
4204,14811000527075,5.0,80.0,300.0,23:07:50
4205,14811000527086,5.0,1.0,300.0,00:40:21
4206,14811000527097,1.0,450.0,80.0,02:21:48
4207,14811000527119,5.0,120.0,25.0,23:45:16
4208,14811000527130,5.0,150.0,0.0,02:05:44
4209,14811000825005,4.0,30.0,35.0,13:35:57
4210,14811000825013,2.0,70.0,22.0,21:34:06
4211,14811000825021,5.0,0.0,0.0,11:18:08
4212,14811000825029,4.0,20.0,45.0,12:02:47
4213,14811000825037,1.0,35.0,30.0,14:51:04
4214,14811000825045,4.0,0.0,0.0,21:05:24
4215,14811000825053,2.0,0.0,0.0,06:30:08
4216,14811000825061,1.0,37.0,120.0,14:45:39
4217,14811000825069,5.0,0.0,38.0,13:37:51
4218,14811000825077,2.0,30.0,30.0,15:27:21
4219,14811000825085,2.0,0.0,0.0,05:08:49
4220,14811000825093,2.0,0.0,0.0,10:29:00
4221,15710100216013,,44.0,20.0,14:59:18
4222,15710100216014,,80.0,100.0,15:53:43
4223,15710100216015,5.0,140.0,170.0,16:44:59
4224,15710100216017,5.0,320.0,240.0,19:22:07
4225,15710100216018,5.0,20.0,125.0,18:29:42
4226,15710100216019,,0.0,0.0,14:56:54
4227,15710100216020,4.0,197.0,240.0,15:57:37
4228,15710100216021,5.0,160.0,80.0,17:08:43
4229,15710100216023,5.0,152.0,200.0,15:38:32
4230,15710100216024,4.0,200.0,660.0,17:14:06
4231,15710100216025,5.0,100.0,0.0,22:39:53
4232,15710100216026,4.0,0.0,100.0,00:58:19
4233,15710100267001,,144.0,250.0,18:41:14
4234,15710100267002,5.0,110.0,150.0,20:01:01
4235,15710100267003,5.0,60.0,0.0,21:10:38
4236,15710100267004,4.0,21.0,250.0,18:47:24
4237,15710100267005,5.0,35.0,350.0,22:32:41
4238,15710100267006,,120.0,100.0,15:40:09
4239,15710100267007,5.0,80.0,80.0,17:40:00
4240,15710100267008,5.0,250.0,240.0,21:49:38
4241,15710100267009,5.0,480.0,500.0,23:13:22
4242,15710100267010,5.0,80.0,80.0,00:19:02
4243,15710100267011,4.0,56.0,80.0,16:56:18
4244,15710100267012,4.0,25.0,500.0,15:23:44
4245,15710100415001,5.0,120.0,40.0,16:12:57
4246,15710100415002,5.0,50.0,0.0,17:05:45
4247,15710100415003,5.0,150.0,30.0,17:54:58
4248,15710100415004,5.0,80.0,40.0,18:58:08
4249,15710100415005,5.0,110.0,90.0,21:47:30
4250,15710100415006,5.0,200.0,0.0,23:00:57
4251,15710100415007,5.0,20.0,30.0,16:45:20
4252,15710100415008,5.0,480.0,0.0,17:57:41
4253,15710100415009,,480.0,120.0,19:03:00
4254,15710100415010,5.0,142.0,300.0,16:50:29
4255,15710100415011,5.0,28.0,0.0,18:36:36
4256,15710100415012,,120.0,0.0,15:53:23
4257,15710100605001,3.0,176.0,176.0,03:41:22
4258,15710100605002,3.0,400.0,400.0,04:44:25
4259,15710100605003,4.0,180.0,0.0,05:52:50
4260,15710100605004,3.0,480.0,480.0,08:03:19
4261,15710100605005,3.0,104.0,104.0,09:08:35
4262,15710100605006,3.0,72.0,300.0,10:01:24
4263,15710100605007,3.0,225.0,300.0,03:52:54
4264,15710100605008,,0.0,0.0,09:48:16
4265,15710100605009,,0.0,0.0,04:32:50
4266,15710100605010,3.0,400.0,400.0,04:23:45
4267,15710100605011,3.0,300.0,300.0,05:35:11
4268,15710100605012,3.0,400.0,25.0,05:47:17
4269,15710100810001,5.0,250.0,600.0,15:46:12
4270,15710100810002,5.0,72.0,260.0,17:06:41
4271,15710100810003,5.0,300.0,0.0,20:41:47
4272,15710100810004,5.0,200.0,44.0,19:12:25
4273,15710100810005,5.0,400.0,24.0,19:36:57
4274,15710100810006,5.0,30.0,0.0,20:23:10
4275,15710100810007,4.0,56.0,600.0,21:37:48
4276,15710100810008,,208.0,250.0,16:25:32
4277,15710100810009,4.0,56.0,260.0,17:42:56
4278,15710100810010,,80.0,150.0,18:43:22
4279,15710100810011,5.0,50.0,0.0,16:00:36
4280,15710100810012,5.0,270.0,0.0,16:51:11
4281,15710100926001,5.0,200.0,0.0,15:00:25
4282,15710100926002,5.0,510.0,0.0,16:02:39
4283,15710100926003,5.0,100.0,60.0,16:52:02
4284,15710100926004,5.0,80.0,0.0,18:29:21
4285,15710100926005,5.0,250.0,600.0,19:25:03
4286,15710100926006,5.0,40.0,24.0,20:22:37
4287,15710100926007,5.0,30.0,0.0,21:15:56
4288,15710100926008,5.0,600.0,0.0,16:13:46
4289,15710100926009,5.0,300.0,0.0,17:06:15
4290,15710100926010,,44.0,12.0,18:00:31
4291,15710100926011,5.0,60.0,20.0,19:58:55
4292,15710100926012,5.0,20.0,0.0,19:08:44
4293,15710101201001,1.0,0.0,0.0,03:55:49
4294,15710101201002,,0.0,0.0,05:17:48
4295,15710101201003,,0.0,0.0,07:23:19
4296,15710101201004,,0.0,0.0,21:37:55
4297,15710101201005,,0.0,0.0,03:31:15
4298,15710101201006,,0.0,0.0,04:40:39
4299,15710101201007,,0.0,0.0,07:50:43
4300,15710101201008,,0.0,0.0,09:25:08
4301,15710101201009,,0.0,0.0,03:06:13
4302,15710101201010,,0.0,0.0,04:12:50
4303,15710101201011,,0.0,0.0,07:35:58
4304,15710101201012,,0.0,0.0,09:00:22
4305,15710101301010,2.0,0.0,0.0,09:06:35
4306,15710101301028,2.0,0.0,0.0,12:50:11
4307,15710101301046,2.0,0.0,0.0,19:51:56
4308,15710101301064,2.0,0.0,0.0,01:38:02
4309,15710101301082,2.0,0.0,0.0,03:05:11
4310,15710101301100,2.0,0.0,0.0,16:38:07
4311,15710101301118,,180.0,140.0,20:08:11
4312,15710101301136,,200.0,0.0,11:22:19
4313,15710101301154,,440.0,0.0,15:57:01
4314,15710101301172,,320.0,0.0,13:52:52
4315,15710101301190,,280.0,0.0,22:32:31
4316,15710101301208,,280.0,150.0,16:26:25
