,HHID,M_a,M_b,M1
42439,07560201903186,0.0,,12
42440,07560201903186,0.0,,13
42441,07560201903186,0.0,,14
42442,07560201903186,0.0,,15
42443,07560202402004,0.0,,1
42444,07560202402004,0.0,,2
42445,07560202402004,0.0,,3
42446,07560202402004,0.0,,4
42447,07560202402004,0.0,,5
42448,07560202402004,0.0,,6
42449,07560202402004,0.0,,7
42450,07560202402004,0.0,,8
42451,07560202402004,0.0,,9
42452,07560202402004,1.0,,10
42453,07560202402004,0.0,,11
42454,07560202402004,0.0,,12
42455,07560202402004,0.0,,13
42456,07560202402004,0.0,,14
42457,07560202402004,0.0,,15
42458,07560202402006,0.0,,1
42459,07560202402006,0.0,,2
42460,07560202402006,0.0,,3
42461,07560202402006,0.0,,4
42462,07560202402006,0.0,,5
42463,07560202402006,0.0,,6
42464,07560202402006,0.0,,7
42465,07560202402006,6.0,,8
42466,07560202402006,0.0,,9
42467,07560202402006,1.0,,10
42468,07560202402006,0.0,,11
42469,07560202402006,0.0,,12
42470,07560202402006,0.0,,13
42471,07560202402006,0.0,,14
42472,07560202402006,0.0,,15
42473,07560202402021,0.0,,1
42474,07560202402021,0.0,,2
42475,07560202402021,0.0,,3
42476,07560202402021,0.0,,4
42477,07560202402021,0.0,,5
42478,07560202402021,0.0,,6
42479,07560202402021,0.0,,7
42480,07560202402021,2.0,,8
42481,07560202402021,0.0,,9
42482,07560202402021,0.0,,10
42483,07560202402021,0.0,,11
42484,07560202402021,0.0,,12
42485,07560202402021,0.0,,13
42486,07560202402021,0.0,,14
42487,07560202402021,0.0,,15
42488,07560202402029,0.0,,1
42489,07560202402029,0.0,,2
42490,07560202402029,0.0,,3
42491,07560202402029,0.0,,4
42492,07560202402029,0.0,,5
42493,07560202402029,0.0,,6
42494,07560202402029,0.0,,7
42495,07560202402029,5.0,,8
42496,07560202402029,0.0,,9
42497,07560202402029,1.0,,10
42498,07560202402029,0.0,,11
42499,07560202402029,0.0,,12
42500,07560202402029,0.0,,13
42501,07560202402029,0.0,,14
42502,07560202402029,0.0,,15
42503,07560202402038,0.0,,1
42504,07560202402038,0.0,,2
42505,07560202402038,0.0,,3
42506,07560202402038,0.0,,4
42507,07560202402038,0.0,,5
42508,07560202402038,0.0,,6
42509,07560202402038,0.0,,7
42510,07560202402038,0.0,,8
42511,07560202402038,0.0,,9
42512,07560202402038,0.0,,10
42513,07560202402038,0.0,,11
42514,07560202402038,0.0,,12
42515,07560202402038,0.0,,13
42516,07560202402038,0.0,,14
42517,07560202402038,0.0,,15
42518,07560202402052,0.0,,1
42519,07560202402052,0.0,,2
42520,07560202402052,0.0,,3
42521,07560202402052,0.0,,4
42522,07560202402052,0.0,,5
42523,07560202402052,0.0,,6
42524,07560202402052,0.0,,7
42525,07560202402052,2.0,,8
42526,07560202402052,0.0,,9
42527,07560202402052,0.0,,10
42528,07560202402052,0.0,,11
42529,07560202402052,0.0,,12
42530,07560202402052,0.0,,13
42531,07560202402052,0.0,,14
42532,07560202402052,0.0,,15
42533,07560202402055,0.0,,1
42534,07560202402055,0.0,,2
42535,07560202402055,0.0,,3
42536,07560202402055,0.0,,4
42537,07560202402055,0.0,,5
42538,07560202402055,0.0,,6
42539,07560202402055,0.0,,7
42540,07560202402055,1.0,,8
42541,07560202402055,0.0,,9
42542,07560202402055,0.0,,10
42543,07560202402055,0.0,,11
42544,07560202402055,0.0,,12
42545,07560202402055,0.0,,13
42546,07560202402055,0.0,,14
42547,07560202402055,0.0,,15
42548,07560202402072,0.0,,1
42549,07560202402072,0.0,,2
42550,07560202402072,0.0,,3
42551,07560202402072,0.0,,4
42552,07560202402072,0.0,,5
42553,07560202402072,0.0,,6
42554,07560202402072,0.0,,7
42555,07560202402072,2.0,,8
42556,07560202402072,0.0,,9
42557,07560202402072,0.0,,10
42558,07560202402072,0.0,,11
42559,07560202402072,0.0,,12
42560,07560202402072,0.0,,13
42561,07560202402072,0.0,,14
42562,07560202402072,0.0,,15
42563,07560202402089,0.0,,1
42564,07560202402089,0.0,,2
42565,07560202402089,0.0,,3
42566,07560202402089,0.0,,4
42567,07560202402089,0.0,,5
42568,07560202402089,0.0,,6
42569,07560202402089,0.0,,7
42570,07560202402089,1.0,,8
42571,07560202402089,0.0,,9
42572,07560202402089,0.0,,10
42573,07560202402089,0.0,,11
42574,07560202402089,0.0,,12
42575,07560202402089,0.0,,13
42576,07560202402089,0.0,,14
42577,07560202402089,0.0,,15
42578,07560202402106,0.0,,1
42579,07560202402106,0.0,,2
42580,07560202402106,0.0,,3
42581,07560202402106,0.0,,4
42582,07560202402106,0.0,,5
42583,07560202402106,0.0,,6
42584,07560202402106,0.0,,7
42585,07560202402106,0.0,,8
42586,07560202402106,0.0,,9
42587,07560202402106,2.0,,10
42588,07560202402106,0.0,,11
42589,07560202402106,0.0,,12
42590,07560202402106,0.0,,13
42591,07560202402106,0.0,,14
42592,07560202402106,0.0,,15
42593,07560202402123,0.0,,1
42594,07560202402123,0.0,,2
42595,07560202402123,0.0,,3
42596,07560202402123,0.0,,4
42597,07560202402123,0.0,,5
42598,07560202402123,0.0,,6
42599,07560202402123,0.0,,7
42600,07560202402123,7.0,,8
42601,07560202402123,0.0,,9
42602,07560202402123,2.0,,10
42603,07560202402123,4.0,,11
42604,07560202402123,0.0,,12
42605,07560202402123,0.0,,13
42606,07560202402123,0.0,,14
42607,07560202402123,0.0,,15
42608,07560202402140,0.0,,1
42609,07560202402140,0.0,,2
42610,07560202402140,0.0,,3
42611,07560202402140,0.0,,4
42612,07560202402140,0.0,,5
42613,07560202402140,0.0,,6
42614,07560202402140,0.0,,7
42615,07560202402140,1.0,,8
42616,07560202402140,0.0,,9
42617,07560202402140,0.0,,10
42618,07560202402140,0.0,,11
42619,07560202402140,0.0,,12
42620,07560202402140,0.0,,13
42621,07560202402140,0.0,,14
42622,07560202402140,0.0,,15
42623,07570900601001,0.0,,1
42624,07570900601001,0.0,,2
42625,07570900601001,0.0,,3
42626,07570900601001,0.0,,4
42627,07570900601001,0.0,,5
42628,07570900601001,0.0,,6
42629,07570900601001,0.0,,7
42630,07570900601001,12.0,,8
42631,07570900601001,0.0,,9
42632,07570900601001,3.0,,10
42633,07570900601001,15.0,,11
42634,07570900601001,4.0,,12
42635,07570900601001,0.0,,13
42636,07570900601001,0.0,,14
42637,07570900601001,0.0,,15
42638,07570900601002,0.0,,1
42639,07570900601002,0.0,,2
42640,07570900601002,0.0,,3
42641,07570900601002,0.0,,4
42642,07570900601002,0.0,,5
42643,07570900601002,0.0,,6
42644,07570900601002,0.0,,7
42645,07570900601002,4.0,,8
42646,07570900601002,0.0,,9
42647,07570900601002,2.0,,10
42648,07570900601002,6.0,,11
42649,07570900601002,5.0,,12
42650,07570900601002,0.0,,13
42651,07570900601002,0.0,,14
42652,07570900601002,0.0,,15
42653,07570900601003,0.0,,1
42654,07570900601003,0.0,,2
42655,07570900601003,0.0,,3
42656,07570900601003,0.0,,4
42657,07570900601003,0.0,,5
42658,07570900601003,0.0,,6
42659,07570900601003,0.0,,7
42660,07570900601003,6.0,,8
42661,07570900601003,0.0,,9
42662,07570900601003,2.0,,10
42663,07570900601003,4.0,,11
42664,07570900601003,4.0,,12
42665,07570900601003,0.0,,13
42666,07570900601003,0.0,,14
42667,07570900601003,0.0,,15
42668,07570900601004,0.0,,1
42669,07570900601004,0.0,,2
42670,07570900601004,0.0,,3
42671,07570900601004,0.0,,4
42672,07570900601004,0.0,,5
42673,07570900601004,0.0,,6
42674,07570900601004,0.0,,7
42675,07570900601004,6.0,,8
42676,07570900601004,0.0,,9
42677,07570900601004,1.0,,10
42678,07570900601004,8.0,,11
42679,07570900601004,4.0,,12
42680,07570900601004,0.0,,13
42681,07570900601004,0.0,,14
42682,07570900601004,0.0,,15
42683,07570900601005,0.0,,1
42684,07570900601005,0.0,,2
42685,07570900601005,0.0,,3
42686,07570900601005,0.0,,4
42687,07570900601005,0.0,,5
42688,07570900601005,0.0,,6
42689,07570900601005,0.0,,7
42690,07570900601005,7.0,,8
42691,07570900601005,0.0,,9
42692,07570900601005,0.0,,10
42693,07570900601005,2.0,,11
42694,07570900601005,1.0,,12
42695,07570900601005,0.0,,13
42696,07570900601005,0.0,,14
42697,07570900601005,0.0,,15
42698,07570900601006,0.0,,1
42699,07570900601006,0.0,,2
42700,07570900601006,0.0,,3
42701,07570900601006,0.0,,4
42702,07570900601006,0.0,,5
42703,07570900601006,0.0,,6
42704,07570900601006,0.0,,7
42705,07570900601006,2.0,,8
42706,07570900601006,0.0,,9
42707,07570900601006,0.0,,10
42708,07570900601006,1.0,,11
42709,07570900601006,1.0,,12
42710,07570900601006,0.0,,13
42711,07570900601006,0.0,,14
42712,07570900601006,0.0,,15
42713,07570900601007,0.0,,1
42714,07570900601007,0.0,,2
42715,07570900601007,0.0,,3
42716,07570900601007,0.0,,4
42717,07570900601007,0.0,,5
42718,07570900601007,0.0,,6
42719,07570900601007,0.0,,7
42720,07570900601007,6.0,,8
42721,07570900601007,0.0,,9
42722,07570900601007,0.0,,10
42723,07570900601007,2.0,,11
42724,07570900601007,2.0,,12
42725,07570900601007,0.0,,13
42726,07570900601007,0.0,,14
42727,07570900601007,0.0,,15
42728,07570900601008,0.0,,1
42729,07570900601008,0.0,,2
42730,07570900601008,0.0,,3
42731,07570900601008,0.0,,4
42732,07570900601008,0.0,,5
42733,07570900601008,0.0,,6
42734,07570900601008,0.0,,7
42735,07570900601008,2.0,,8
42736,07570900601008,0.0,,9
42737,07570900601008,0.0,,10
42738,07570900601008,0.0,,11
42739,07570900601008,2.0,,12
42740,07570900601008,0.0,,13
42741,07570900601008,0.0,,14
42742,07570900601008,0.0,,15
42743,07570900601009,0.0,,1
42744,07570900601009,0.0,,2
42745,07570900601009,0.0,,3
42746,07570900601009,0.0,,4
42747,07570900601009,0.0,,5
42748,07570900601009,0.0,,6
42749,07570900601009,0.0,,7
42750,07570900601009,2.0,,8
42751,07570900601009,0.0,,9
42752,07570900601009,0.0,,10
42753,07570900601009,0.0,,11
42754,07570900601009,1.0,,12
42755,07570900601009,0.0,,13
42756,07570900601009,0.0,,14
42757,07570900601009,0.0,,15
42758,07570900601010,0.0,,1
42759,07570900601010,0.0,,2
42760,07570900601010,0.0,,3
42761,07570900601010,0.0,,4
42762,07570900601010,0.0,,5
42763,07570900601010,0.0,,6
42764,07570900601010,0.0,,7
42765,07570900601010,5.0,,8
42766,07570900601010,0.0,,9
42767,07570900601010,0.0,,10
42768,07570900601010,3.0,,11
42769,07570900601010,1.0,,12
42770,07570900601010,0.0,,13
42771,07570900601010,0.0,,14
42772,07570900601010,0.0,,15
42773,07570900601011,0.0,,1
42774,07570900601011,0.0,,2
42775,07570900601011,0.0,,3
42776,07570900601011,0.0,,4
42777,07570900601011,0.0,,5
42778,07570900601011,0.0,,6
42779,07570900601011,0.0,,7
42780,07570900601011,5.0,,8
42781,07570900601011,0.0,,9
42782,07570900601011,0.0,,10
42783,07570900601011,2.0,,11
42784,07570900601011,0.0,,12
42785,07570900601011,0.0,,13
42786,07570900601011,0.0,,14
42787,07570900601011,0.0,,15
42788,07570900601012,0.0,,1
42789,07570900601012,0.0,,2
42790,07570900601012,0.0,,3
42791,07570900601012,0.0,,4
42792,07570900601012,0.0,,5
42793,07570900601012,0.0,,6
42794,07570900601012,0.0,,7
42795,07570900601012,2.0,,8
42796,07570900601012,0.0,,9
42797,07570900601012,0.0,,10
42798,07570900601012,0.0,,11
42799,07570900601012,1.0,,12
42800,07570900601012,0.0,,13
42801,07570900601012,0.0,,14
42802,07570900601012,0.0,,15
42803,07570901802001,0.0,,1
42804,07570901802001,0.0,,2
42805,07570901802001,0.0,,3
42806,07570901802001,0.0,,4
42807,07570901802001,0.0,,5
42808,07570901802001,0.0,,6
42809,07570901802001,0.0,,7
42810,07570901802001,4.0,,8
42811,07570901802001,0.0,,9
42812,07570901802001,2.0,,10
42813,07570901802001,2.0,,11
42814,07570901802001,2.0,,12
42815,07570901802001,0.0,,13
42816,07570901802001,0.0,,14
42817,07570901802001,0.0,,15
42818,07570901802002,0.0,,1
42819,07570901802002,0.0,,2
42820,07570901802002,0.0,,3
42821,07570901802002,0.0,,4
42822,07570901802002,0.0,,5
42823,07570901802002,0.0,,6
42824,07570901802002,0.0,,7
42825,07570901802002,2.0,,8
42826,07570901802002,0.0,,9
42827,07570901802002,1.0,,10
42828,07570901802002,2.0,,11
42829,07570901802002,1.0,,12
42830,07570901802002,0.0,,13
42831,07570901802002,0.0,,14
42832,07570901802002,0.0,,15
42833,07570901802003,0.0,,1
42834,07570901802003,0.0,,2
42835,07570901802003,0.0,,3
42836,07570901802003,0.0,,4
42837,07570901802003,0.0,,5
42838,07570901802003,0.0,,6
42839,07570901802003,0.0,,7
42840,07570901802003,4.0,,8
42841,07570901802003,0.0,,9
42842,07570901802003,1.0,,10
42843,07570901802003,2.0,,11
42844,07570901802003,4.0,,12
42845,07570901802003,0.0,,13
42846,07570901802003,0.0,,14
42847,07570901802003,0.0,,15
42848,07570901802004,0.0,,1
42849,07570901802004,0.0,,2
42850,07570901802004,0.0,,3
42851,07570901802004,0.0,,4
42852,07570901802004,0.0,,5
42853,07570901802004,0.0,,6
42854,07570901802004,0.0,,7
42855,07570901802004,4.0,,8
42856,07570901802004,0.0,,9
42857,07570901802004,0.0,,10
42858,07570901802004,3.0,,11
42859,07570901802004,2.0,,12
42860,07570901802004,0.0,,13
42861,07570901802004,0.0,,14
42862,07570901802004,0.0,,15
42863,07570901802005,0.0,,1
42864,07570901802005,0.0,,2
42865,07570901802005,0.0,,3
42866,07570901802005,0.0,,4
42867,07570901802005,0.0,,5
42868,07570901802005,0.0,,6
42869,07570901802005,0.0,,7
42870,07570901802005,0.0,,8
42871,07570901802005,0.0,,9
42872,07570901802005,0.0,,10
42873,07570901802005,0.0,,11
42874,07570901802005,0.0,,12
42875,07570901802005,0.0,,13
42876,07570901802005,0.0,,14
42877,07570901802005,0.0,,15
42878,07570901802006,0.0,,1
42879,07570901802006,0.0,,2
42880,07570901802006,0.0,,3
42881,07570901802006,0.0,,4
42882,07570901802006,0.0,,5
42883,07570901802006,0.0,,6
42884,07570901802006,0.0,,7
42885,07570901802006,2.0,,8
42886,07570901802006,0.0,,9
42887,07570901802006,0.0,,10
42888,07570901802006,1.0,,11
42889,07570901802006,0.0,,12
42890,07570901802006,0.0,,13
42891,07570901802006,0.0,,14
42892,07570901802006,0.0,,15
42893,07570901802007,0.0,,1
42894,07570901802007,0.0,,2
42895,07570901802007,0.0,,3
42896,07570901802007,0.0,,4
42897,07570901802007,0.0,,5
42898,07570901802007,0.0,,6
42899,07570901802007,0.0,,7
42900,07570901802007,2.0,,8
42901,07570901802007,0.0,,9
42902,07570901802007,0.0,,10
42903,07570901802007,0.0,,11
42904,07570901802007,0.0,,12
42905,07570901802007,0.0,,13
42906,07570901802007,0.0,,14
42907,07570901802007,0.0,,15
42908,07570901802008,0.0,,1
42909,07570901802008,0.0,,2
42910,07570901802008,0.0,,3
42911,07570901802008,0.0,,4
42912,07570901802008,0.0,,5
42913,07570901802008,0.0,,6
42914,07570901802008,0.0,,7
42915,07570901802008,0.0,,8
42916,07570901802008,0.0,,9
42917,07570901802008,0.0,,10
42918,07570901802008,0.0,,11
42919,07570901802008,0.0,,12
42920,07570901802008,0.0,,13
42921,07570901802008,0.0,,14
42922,07570901802008,0.0,,15
42923,07570901802009,0.0,,1
42924,07570901802009,0.0,,2
42925,07570901802009,0.0,,3
42926,07570901802009,0.0,,4
42927,07570901802009,0.0,,5
42928,07570901802009,0.0,,6
42929,07570901802009,0.0,,7
42930,07570901802009,3.0,,8
42931,07570901802009,0.0,,9
42932,07570901802009,1.0,,10
42933,07570901802009,2.0,,11
42934,07570901802009,4.0,,12
42935,07570901802009,0.0,,13
42936,07570901802009,0.0,,14
42937,07570901802009,0.0,,15
42938,07570901802010,0.0,,1
42939,07570901802010,0.0,,2
42940,07570901802010,0.0,,3
42941,07570901802010,0.0,,4
42942,07570901802010,0.0,,5
42943,07570901802010,0.0,,6
42944,07570901802010,0.0,,7
42945,07570901802010,4.0,,8
42946,07570901802010,0.0,,9
42947,07570901802010,0.0,,10
42948,07570901802010,0.0,,11
42949,07570901802010,3.0,,12
42950,07570901802010,0.0,,13
42951,07570901802010,0.0,,14
42952,07570901802010,0.0,,15
42953,07570901802011,0.0,,1
42954,07570901802011,0.0,,2
42955,07570901802011,0.0,,3
42956,07570901802011,0.0,,4
42957,07570901802011,0.0,,5
42958,07570901802011,0.0,,6
42959,07570901802011,0.0,,7
42960,07570901802011,2.0,,8
42961,07570901802011,0.0,,9
42962,07570901802011,1.0,,10
42963,07570901802011,0.0,,11
42964,07570901802011,0.0,,12
42965,07570901802011,0.0,,13
42966,07570901802011,0.0,,14
42967,07570901802011,0.0,,15
42968,07570901802012,0.0,,1
42969,07570901802012,0.0,,2
42970,07570901802012,0.0,,3
42971,07570901802012,0.0,,4
42972,07570901802012,0.0,,5
42973,07570901802012,0.0,,6
42974,07570901802012,0.0,,7
42975,07570901802012,3.0,,8
42976,07570901802012,0.0,,9
42977,07570901802012,1.0,,10
42978,07570901802012,2.0,,11
42979,07570901802012,2.0,,12
42980,07570901802012,0.0,,13
42981,07570901802012,0.0,,14
42982,07570901802012,0.0,,15
42983,07580100101001,0.0,,1
42984,07580100101001,0.0,,2
42985,07580100101001,0.0,,3
42986,07580100101001,0.0,,4
42987,07580100101001,0.0,,5
42988,07580100101001,0.0,,6
42989,07580100101001,0.0,,7
42990,07580100101001,0.0,,8
42991,07580100101001,0.0,,9
42992,07580100101001,0.0,,10
42993,07580100101001,0.0,,11
42994,07580100101001,0.0,,12
42995,07580100101001,0.0,,13
42996,07580100101001,0.0,,14
42997,07580100101001,0.0,,15
42998,07580100101003,0.0,,1
42999,07580100101003,0.0,,2
43000,07580100101003,0.0,,3
43001,07580100101003,0.0,,4
43002,07580100101003,0.0,,5
43003,07580100101003,0.0,,6
43004,07580100101003,0.0,,7
43005,07580100101003,1.0,,8
43006,07580100101003,0.0,,9
43007,07580100101003,0.0,,10
43008,07580100101003,0.0,,11
43009,07580100101003,0.0,,12
43010,07580100101003,0.0,,13
43011,07580100101003,0.0,,14
43012,07580100101003,0.0,,15
43013,07580100101005,0.0,,1
43014,07580100101005,0.0,,2
43015,07580100101005,0.0,,3
43016,07580100101005,0.0,,4
43017,07580100101005,0.0,,5
43018,07580100101005,0.0,,6
43019,07580100101005,0.0,,7
43020,07580100101005,5.0,,8
43021,07580100101005,0.0,,9
43022,07580100101005,1.0,,10
43023,07580100101005,1.0,,11
43024,07580100101005,1.0,,12
43025,07580100101005,0.0,,13
43026,07580100101005,0.0,,14
43027,07580100101005,0.0,,15
43028,07580100101009,0.0,,1
43029,07580100101009,0.0,,2
43030,07580100101009,0.0,,3
43031,07580100101009,0.0,,4
43032,07580100101009,0.0,,5
43033,07580100101009,0.0,,6
43034,07580100101009,0.0,,7
43035,07580100101009,1.0,,8
43036,07580100101009,0.0,,9
43037,07580100101009,0.0,,10
43038,07580100101009,0.0,,11
43039,07580100101009,0.0,,12
43040,07580100101009,0.0,,13
43041,07580100101009,0.0,,14
43042,07580100101009,0.0,,15
43043,07580100101021,0.0,,1
43044,07580100101021,0.0,,2
43045,07580100101021,0.0,,3
43046,07580100101021,0.0,,4
43047,07580100101021,0.0,,5
43048,07580100101021,0.0,,6
43049,07580100101021,0.0,,7
43050,07580100101021,3.0,,8
43051,07580100101021,0.0,,9
43052,07580100101021,0.0,,10
43053,07580100101021,0.0,,11
43054,07580100101021,2.0,,12
43055,07580100101021,0.0,,13
43056,07580100101021,0.0,,14
43057,07580100101021,0.0,,15
43058,07580100101039,0.0,,1
43059,07580100101039,0.0,,2
43060,07580100101039,0.0,,3
43061,07580100101039,0.0,,4
43062,07580100101039,0.0,,5
43063,07580100101039,0.0,,6
43064,07580100101039,0.0,,7
43065,07580100101039,2.0,,8
43066,07580100101039,0.0,,9
43067,07580100101039,0.0,,10
43068,07580100101039,0.0,,11
43069,07580100101039,0.0,,12
43070,07580100101039,0.0,,13
43071,07580100101039,0.0,,14
43072,07580100101039,0.0,,15
43073,07580100101057,0.0,,1
43074,07580100101057,0.0,,2
43075,07580100101057,0.0,,3
43076,07580100101057,0.0,,4
43077,07580100101057,0.0,,5
43078,07580100101057,0.0,,6
43079,07580100101057,0.0,,7
43080,07580100101057,0.0,,8
43081,07580100101057,0.0,,9
43082,07580100101057,0.0,,10
43083,07580100101057,0.0,,11
43084,07580100101057,0.0,,12
43085,07580100101057,0.0,,13
43086,07580100101057,0.0,,14
43087,07580100101057,0.0,,15
43088,07580100101075,0.0,,1
43089,07580100101075,0.0,,2
43090,07580100101075,0.0,,3
43091,07580100101075,0.0,,4
43092,07580100101075,0.0,,5
43093,07580100101075,0.0,,6
43094,07580100101075,0.0,,7
43095,07580100101075,0.0,,8
43096,07580100101075,0.0,,9
43097,07580100101075,0.0,,10
43098,07580100101075,0.0,,11
43099,07580100101075,0.0,,12
43100,07580100101075,0.0,,13
43101,07580100101075,0.0,,14
43102,07580100101075,0.0,,15
43103,07580100101093,0.0,,1
43104,07580100101093,0.0,,2
43105,07580100101093,0.0,,3
43106,07580100101093,0.0,,4
43107,07580100101093,0.0,,5
43108,07580100101093,0.0,,6
43109,07580100101093,0.0,,7
43110,07580100101093,1.0,,8
43111,07580100101093,0.0,,9
43112,07580100101093,0.0,,10
43113,07580100101093,0.0,,11
43114,07580100101093,2.0,,12
43115,07580100101093,0.0,,13
43116,07580100101093,0.0,,14
43117,07580100101093,0.0,,15
43118,07580100101111,0.0,,1
43119,07580100101111,0.0,,2
43120,07580100101111,0.0,,3
43121,07580100101111,0.0,,4
43122,07580100101111,0.0,,5
43123,07580100101111,0.0,,6
43124,07580100101111,0.0,,7
43125,07580100101111,0.0,,8
43126,07580100101111,0.0,,9
43127,07580100101111,0.0,,10
43128,07580100101111,1.0,,11
43129,07580100101111,0.0,,12
43130,07580100101111,0.0,,13
43131,07580100101111,0.0,,14
43132,07580100101111,0.0,,15
43133,07580100101129,0.0,,1
43134,07580100101129,0.0,,2
43135,07580100101129,0.0,,3
43136,07580100101129,0.0,,4
43137,07580100101129,0.0,,5
43138,07580100101129,0.0,,6
43139,07580100101129,0.0,,7
43140,07580100101129,0.0,,8
43141,07580100101129,0.0,,9
43142,07580100101129,0.0,,10
43143,07580100101129,0.0,,11
43144,07580100101129,0.0,,12
43145,07580100101129,0.0,,13
43146,07580100101129,0.0,,14
43147,07580100101129,0.0,,15
43148,07580100101147,0.0,,1
43149,07580100101147,0.0,,2
43150,07580100101147,0.0,,3
