,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KE_a,KE_b,KE_73,KE_74,KE_75
1958,07610101505,7,61,1,15,5,2,11,9,2,,2.0,1.0,
1959,07610101505,7,61,1,15,5,2,11,10,2,,1.0,1.0,
1960,07610101604,7,61,1,16,4,2,10,1,2,,2.0,1.0,
1961,07610101604,7,61,1,16,4,2,10,2,2,,2.0,1.0,
1962,07610101604,7,61,1,16,4,2,10,3,2,,2.0,1.0,
1963,07610101604,7,61,1,16,4,2,10,4,2,,2.0,1.0,
1964,07610101604,7,61,1,16,4,2,10,5,2,,2.0,1.0,
1965,07610101604,7,61,1,16,4,2,10,6,2,,1.0,1.0,
1966,07610101604,7,61,1,16,4,2,10,7,2,,2.0,1.0,
1967,07610101604,7,61,1,16,4,2,10,8,2,,2.0,1.0,
1968,07610101604,7,61,1,16,4,2,10,9,2,,2.0,1.0,
1969,07610101604,7,61,1,16,4,2,10,10,2,,2.0,1.0,
1970,07630101203,7,63,1,12,3,2,14,1,2,,1.0,1.0,
1971,07630101203,7,63,1,12,3,2,14,2,2,,1.0,1.0,
1972,07630101203,7,63,1,12,3,2,14,3,2,,1.0,1.0,
1973,07630101203,7,63,1,12,3,2,14,4,2,,1.0,1.0,
1974,07630101203,7,63,1,12,3,2,14,5,2,,2.0,1.0,
1975,07630101203,7,63,1,12,3,2,14,6,2,,2.0,1.0,
1976,07630101203,7,63,1,12,3,2,14,7,2,,2.0,1.0,
1977,07630101203,7,63,1,12,3,2,14,8,2,,2.0,1.0,
1978,07630101203,7,63,1,12,3,2,14,9,2,,1.0,1.0,
1979,07630101203,7,63,1,12,3,2,14,10,2,,1.0,1.0,
1980,07630102501,7,63,1,25,1,2,15,1,2,,1.0,1.0,
1981,07630102501,7,63,1,25,1,2,15,2,2,,1.0,1.0,
1982,07630102501,7,63,1,25,1,2,15,3,2,,1.0,1.0,
1983,07630102501,7,63,1,25,1,2,15,4,2,,2.0,1.0,
1984,07630102501,7,63,1,25,1,2,15,5,2,,2.0,1.0,
1985,07630102501,7,63,1,25,1,2,15,6,2,,2.0,1.0,
1986,07630102501,7,63,1,25,1,2,15,7,2,,2.0,1.0,
1987,07630102501,7,63,1,25,1,2,15,8,2,,1.0,1.0,
1988,07630102501,7,63,1,25,1,2,15,9,2,,1.0,1.0,
1989,07630102501,7,63,1,25,1,2,15,10,2,,1.0,1.0,
1990,07640101801,7,64,1,18,1,2,22,1,1,1.0,,,2.0
1991,07640101801,7,64,1,18,1,2,22,2,2,,1.0,1.0,
1992,07640101801,7,64,1,18,1,2,22,3,2,,1.0,1.0,
1993,07640101801,7,64,1,18,1,2,22,4,2,,1.0,1.0,
1994,07640101801,7,64,1,18,1,2,22,5,2,,2.0,1.0,
1995,07640101801,7,64,1,18,1,2,22,6,2,,2.0,1.0,
1996,07640101801,7,64,1,18,1,2,22,7,2,,2.0,1.0,
1997,07640101801,7,64,1,18,1,2,22,8,2,,2.0,1.0,
1998,07640101801,7,64,1,18,1,2,22,9,2,,2.0,1.0,
1999,07640101801,7,64,1,18,1,2,22,10,2,,2.0,1.0,
2000,07640300502,7,64,3,5,2,2,23,1,1,1.0,,,2.0
2001,07640300502,7,64,3,5,2,2,23,2,2,,1.0,2.0,
2002,07640300502,7,64,3,5,2,2,23,3,2,,1.0,2.0,
2003,07640300502,7,64,3,5,2,2,23,4,1,1.0,,,2.0
2004,07640300502,7,64,3,5,2,2,23,5,2,,2.0,6.0,
2005,07640300502,7,64,3,5,2,2,23,6,2,,2.0,6.0,
2006,07640300502,7,64,3,5,2,2,23,7,2,,1.0,1.0,
2007,07640300502,7,64,3,5,2,2,23,8,2,,2.0,1.0,
2008,07640300502,7,64,3,5,2,2,23,9,2,,2.0,1.0,
2009,07640300502,7,64,3,5,2,2,23,10,2,,1.0,1.0,
2010,07650101206,7,65,1,12,6,2,21,1,2,,1.0,1.0,
2011,07650101206,7,65,1,12,6,2,21,2,2,,2.0,1.0,
2012,07650101206,7,65,1,12,6,2,21,3,2,,1.0,1.0,
2013,07650101206,7,65,1,12,6,2,21,4,2,,1.0,1.0,
2014,07650101206,7,65,1,12,6,2,21,5,2,,2.0,1.0,
2015,07650101206,7,65,1,12,6,2,21,6,2,,2.0,1.0,
2016,07650101206,7,65,1,12,6,2,21,7,2,,2.0,1.0,
2017,07650101206,7,65,1,12,6,2,21,8,2,,2.0,1.0,
2018,07650101206,7,65,1,12,6,2,21,9,2,,2.0,1.0,
2019,07650101206,7,65,1,12,6,2,21,10,2,,2.0,1.0,
2020,07650105703,7,65,1,57,3,2,20,1,2,,1.0,1.0,
2021,07650105703,7,65,1,57,3,2,20,2,2,,1.0,1.0,
2022,07650105703,7,65,1,57,3,2,20,3,2,,2.0,1.0,
2023,07650105703,7,65,1,57,3,2,20,4,1,1.0,,,1.0
2024,07650105703,7,65,1,57,3,2,20,5,2,,2.0,1.0,
2025,07650105703,7,65,1,57,3,2,20,6,2,,2.0,1.0,
2026,07650105703,7,65,1,57,3,2,20,7,2,,2.0,1.0,
2027,07650105703,7,65,1,57,3,2,20,8,2,,2.0,1.0,
2028,07650105703,7,65,1,57,3,2,20,9,2,,2.0,1.0,
2029,07650105703,7,65,1,57,3,2,20,10,2,,2.0,1.0,
2030,07661900106,7,66,19,1,6,1,1,1,1,2.0,,,1.0
2031,07661900106,7,66,19,1,6,1,1,2,2,,2.0,1.0,
2032,07661900106,7,66,19,1,6,1,1,3,1,2.0,,,2.0
2033,07661900106,7,66,19,1,6,1,1,4,2,,1.0,1.0,
2034,07661900106,7,66,19,1,6,1,1,5,2,,1.0,1.0,
2035,07661900106,7,66,19,1,6,1,1,6,2,,2.0,1.0,
2036,07661900106,7,66,19,1,6,1,1,7,2,,1.0,1.0,
2037,07661900106,7,66,19,1,6,1,1,8,2,,2.0,1.0,
2038,07661900106,7,66,19,1,6,1,1,9,2,,2.0,1.0,
2039,07661900106,7,66,19,1,6,1,1,10,2,,2.0,1.0,
2040,07661900421,7,66,19,4,21,1,1,1,1,2.0,,,1.0
2041,07661900421,7,66,19,4,21,1,1,2,1,1.0,,,1.0
2042,07661900421,7,66,19,4,21,1,1,3,1,1.0,,,1.0
2043,07661900421,7,66,19,4,21,1,1,4,2,,1.0,1.0,
2044,07661900421,7,66,19,4,21,1,1,5,2,,1.0,1.0,
2045,07661900421,7,66,19,4,21,1,1,6,2,,1.0,1.0,
2046,07661900421,7,66,19,4,21,1,1,7,1,1.0,,,1.0
2047,07661900421,7,66,19,4,21,1,1,8,2,,1.0,1.0,
2048,07661900421,7,66,19,4,21,1,1,9,1,2.0,,,1.0
2049,07661900421,7,66,19,4,21,1,1,10,2,,1.0,1.0,
2050,12670500701,12,67,5,7,1,2,1,1,2,,2.0,5.0,
2051,12670500701,12,67,5,7,1,2,1,2,2,,2.0,5.0,
2052,12670500701,12,67,5,7,1,2,1,3,2,,2.0,3.0,
2053,12670500701,12,67,5,7,1,2,1,4,2,,2.0,1.0,
2054,12670500701,12,67,5,7,1,2,1,5,2,,2.0,1.0,
2055,12670500701,12,67,5,7,1,2,1,6,2,,2.0,1.0,
2056,12670500701,12,67,5,7,1,2,1,7,2,,2.0,1.0,
2057,12670500701,12,67,5,7,1,2,1,8,2,,2.0,1.0,
2058,12670500701,12,67,5,7,1,2,1,9,2,,2.0,1.0,
2059,12670500701,12,67,5,7,1,2,1,10,2,,2.0,1.0,
2060,12690101901,12,69,1,19,1,2,1,1,1,,,,
2061,12690101901,12,69,1,19,1,2,1,2,2,,2.0,1.0,
2062,12690101901,12,69,1,19,1,2,1,3,2,,2.0,1.0,
2063,12690101901,12,69,1,19,1,2,1,4,2,,2.0,1.0,
2064,12690101901,12,69,1,19,1,2,1,5,2,,2.0,1.0,
2065,12690101901,12,69,1,19,1,2,1,6,2,,2.0,1.0,
2066,12690101901,12,69,1,19,1,2,1,7,2,,2.0,1.0,
2067,12690101901,12,69,1,19,1,2,1,8,2,,2.0,1.0,
2068,12690101901,12,69,1,19,1,2,1,9,2,,2.0,1.0,
2069,12690101901,12,69,1,19,1,2,1,10,2,,2.0,1.0,
2070,13700100901,13,70,1,9,1,1,2,1,1,16.0,,,1.0
2071,13700100901,13,70,1,9,1,1,2,2,1,1.0,,,1.0
2072,13700100901,13,70,1,9,1,1,2,3,1,30.0,,,1.0
2073,13700100901,13,70,1,9,1,1,2,4,2,,1.0,2.0,
2074,13700100901,13,70,1,9,1,1,2,5,2,,2.0,1.0,
2075,13700100901,13,70,1,9,1,1,2,6,2,,2.0,1.0,
2076,13700100901,13,70,1,9,1,1,2,7,1,1.0,,,1.0
2077,13700100901,13,70,1,9,1,1,2,8,2,,2.0,1.0,
2078,13700100901,13,70,1,9,1,1,2,9,2,,2.0,1.0,
2079,13700100901,13,70,1,9,1,1,2,10,2,,2.0,1.0,
2080,13700101901,13,70,1,19,1,1,4,1,1,96.0,,,
2081,13700101901,13,70,1,19,1,1,4,2,1,1.0,,,
2082,13700101901,13,70,1,19,1,1,4,3,1,5.0,,,
2083,13700101901,13,70,1,19,1,1,4,4,2,,1.0,2.0,
2084,13700101901,13,70,1,19,1,1,4,5,2,,2.0,1.0,
2085,13700101901,13,70,1,19,1,1,4,6,2,,2.0,1.0,
2086,13700101901,13,70,1,19,1,1,4,7,2,,1.0,2.0,
2087,13700101901,13,70,1,19,1,1,4,8,2,,2.0,1.0,
2088,13700101901,13,70,1,19,1,1,4,9,2,,2.0,1.0,
2089,13700101901,13,70,1,19,1,1,4,10,2,,2.0,1.0,
2090,14720100113,14,72,1,1,13,1,2,1,1,57.0,,,1.0
2091,14720100113,14,72,1,1,13,1,2,2,1,3.0,,,1.0
2092,14720100113,14,72,1,1,13,1,2,3,1,12.0,,,1.0
2093,14720100113,14,72,1,1,13,1,2,4,2,,1.0,1.0,
2094,14720100113,14,72,1,1,13,1,2,5,2,,2.0,1.0,
2095,14720100113,14,72,1,1,13,1,2,6,2,,2.0,1.0,
2096,14720100113,14,72,1,1,13,1,2,7,2,,2.0,1.0,
2097,14720100113,14,72,1,1,13,1,2,8,2,,2.0,1.0,
2098,14720100113,14,72,1,1,13,1,2,9,2,,2.0,1.0,
2099,14720100113,14,72,1,1,13,1,2,10,2,,2.0,1.0,
2100,14720100211,14,72,1,2,11,1,4,1,1,34.0,,,1.0
2101,14720100211,14,72,1,2,11,1,4,2,1,1.0,,,1.0
2102,14720100211,14,72,1,2,11,1,4,3,1,12.0,,,1.0
2103,14720100211,14,72,1,2,11,1,4,4,2,,1.0,1.0,
2104,14720100211,14,72,1,2,11,1,4,5,2,,2.0,1.0,
2105,14720100211,14,72,1,2,11,1,4,6,2,,2.0,1.0,
2106,14720100211,14,72,1,2,11,1,4,7,2,,2.0,1.0,
2107,14720100211,14,72,1,2,11,1,4,8,2,,2.0,1.0,
2108,14720100211,14,72,1,2,11,1,4,9,2,,2.0,1.0,
2109,14720100211,14,72,1,2,11,1,4,10,2,,2.0,2.0,
2110,14720100326,14,72,1,3,26,1,3,1,1,45.0,,,1.0
2111,14720100326,14,72,1,3,26,1,3,2,1,1.0,,,1.0
2112,14720100326,14,72,1,3,26,1,3,3,1,7.0,,,1.0
2113,14720100326,14,72,1,3,26,1,3,4,2,,1.0,1.0,
2114,14720100326,14,72,1,3,26,1,3,5,2,,2.0,2.0,
2115,14720100326,14,72,1,3,26,1,3,6,2,,2.0,1.0,
2116,14720100326,14,72,1,3,26,1,3,7,2,,2.0,1.0,
2117,14720100326,14,72,1,3,26,1,3,8,2,,2.0,1.0,
2118,14720100326,14,72,1,3,26,1,3,9,2,,1.0,1.0,
2119,14720100326,14,72,1,3,26,1,3,10,2,,2.0,2.0,
2120,14720100702,14,72,1,7,2,1,1,1,1,65.0,,,1.0
2121,14720100702,14,72,1,7,2,1,1,2,1,1.0,,,1.0
2122,14720100702,14,72,1,7,2,1,1,3,1,35.0,,,1.0
2123,14720100702,14,72,1,7,2,1,1,4,2,,1.0,1.0,
2124,14720100702,14,72,1,7,2,1,1,5,2,,2.0,1.0,
2125,14720100702,14,72,1,7,2,1,1,6,2,,2.0,1.0,
2126,14720100702,14,72,1,7,2,1,1,7,2,,2.0,1.0,
2127,14720100702,14,72,1,7,2,1,1,8,2,,1.0,1.0,
2128,14720100702,14,72,1,7,2,1,1,9,2,,2.0,1.0,
2129,14720100702,14,72,1,7,2,1,1,10,2,,2.0,1.0,
2130,14760500507,14,76,5,5,7,1,9,1,1,56.0,,,1.0
2131,14760500507,14,76,5,5,7,1,9,2,1,2.0,,,1.0
2132,14760500507,14,76,5,5,7,1,9,3,1,33.0,,,1.0
2133,14760500507,14,76,5,5,7,1,9,4,1,1.0,,,1.0
2134,14760500507,14,76,5,5,7,1,9,5,2,,2.0,1.0,
2135,14760500507,14,76,5,5,7,1,9,6,2,,2.0,1.0,
2136,14760500507,14,76,5,5,7,1,9,7,2,,2.0,1.0,
2137,14760500507,14,76,5,5,7,1,9,8,2,,2.0,1.0,
2138,14760500507,14,76,5,5,7,1,9,9,2,,2.0,1.0,
2139,14760500507,14,76,5,5,7,1,9,10,2,,2.0,1.0,
2140,14760500517,14,76,5,5,17,1,8,1,1,56.0,,,1.0
2141,14760500517,14,76,5,5,17,1,8,2,1,2.0,,,1.0
2142,14760500517,14,76,5,5,17,1,8,3,1,33.0,,,1.0
2143,14760500517,14,76,5,5,17,1,8,4,1,1.0,,,1.0
2144,14760500517,14,76,5,5,17,1,8,5,2,,2.0,1.0,
2145,14760500517,14,76,5,5,17,1,8,6,2,,2.0,1.0,
2146,14760500517,14,76,5,5,17,1,8,7,2,,2.0,1.0,
2147,14760500517,14,76,5,5,17,1,8,8,2,,2.0,1.0,
2148,14760500517,14,76,5,5,17,1,8,9,2,,2.0,1.0,
2149,14760500517,14,76,5,5,17,1,8,10,2,,1.0,1.0,
2150,14760500527,14,76,5,5,27,1,7,1,1,56.0,,,1.0
2151,14760500527,14,76,5,5,27,1,7,2,1,2.0,,,1.0
2152,14760500527,14,76,5,5,27,1,7,3,1,33.0,,,1.0
2153,14760500527,14,76,5,5,27,1,7,4,1,1.0,,,1.0
2154,14760500527,14,76,5,5,27,1,7,5,2,,2.0,1.0,
2155,14760500527,14,76,5,5,27,1,7,6,2,,2.0,1.0,
2156,14760500527,14,76,5,5,27,1,7,7,2,,2.0,1.0,
2157,14760500527,14,76,5,5,27,1,7,8,2,,2.0,1.0,
2158,14760500527,14,76,5,5,27,1,7,9,2,,2.0,1.0,
2159,14760500527,14,76,5,5,27,1,7,10,2,,2.0,1.0,
2160,14760500532,14,76,5,5,32,1,10,1,1,56.0,,,1.0
2161,14760500532,14,76,5,5,32,1,10,2,1,2.0,,,1.0
2162,14760500532,14,76,5,5,32,1,10,3,1,33.0,,,1.0
2163,14760500532,14,76,5,5,32,1,10,4,1,1.0,,,1.0
2164,14760500532,14,76,5,5,32,1,10,5,2,,2.0,1.0,
2165,14760500532,14,76,5,5,32,1,10,6,2,,2.0,1.0,
2166,14760500532,14,76,5,5,32,1,10,7,2,,2.0,1.0,
2167,14760500532,14,76,5,5,32,1,10,8,2,,2.0,1.0,
2168,14760500532,14,76,5,5,32,1,10,9,2,,2.0,1.0,
2169,14760500532,14,76,5,5,32,1,10,10,2,,1.0,1.0,
2170,14760500802,14,76,5,8,2,1,11,1,1,32.0,,,1.0
2171,14760500802,14,76,5,8,2,1,11,2,1,3.0,,,1.0
2172,14760500802,14,76,5,8,2,1,11,3,1,34.0,,,1.0
2173,14760500802,14,76,5,8,2,1,11,4,1,1.0,,,1.0
2174,14760500802,14,76,5,8,2,1,11,5,2,,2.0,1.0,
2175,14760500802,14,76,5,8,2,1,11,6,2,,2.0,1.0,
2176,14760500802,14,76,5,8,2,1,11,7,2,,2.0,1.0,
2177,14760500802,14,76,5,8,2,1,11,8,2,,2.0,1.0,
2178,14760500802,14,76,5,8,2,1,11,9,2,,2.0,1.0,
2179,14760500802,14,76,5,8,2,1,11,10,2,,1.0,1.0,
2180,14760500811,14,76,5,8,11,1,12,1,1,32.0,,,1.0
2181,14760500811,14,76,5,8,11,1,12,2,1,3.0,,,1.0
2182,14760500811,14,76,5,8,11,1,12,3,1,34.0,,,1.0
2183,14760500811,14,76,5,8,11,1,12,4,1,1.0,,,1.0
2184,14760500811,14,76,5,8,11,1,12,5,2,,2.0,1.0,
2185,14760500811,14,76,5,8,11,1,12,6,2,,2.0,1.0,
2186,14760500811,14,76,5,8,11,1,12,7,2,,2.0,1.0,
2187,14760500811,14,76,5,8,11,1,12,8,2,,2.0,1.0,
2188,14760500811,14,76,5,8,11,1,12,9,2,,2.0,1.0,
2189,14760500811,14,76,5,8,11,1,12,10,2,,1.0,1.0,
2190,15710100810,15,71,1,8,10,1,11,1,1,336.0,,,1.0
2191,15710100810,15,71,1,8,10,1,11,2,1,4.0,,,1.0
2192,15710100810,15,71,1,8,10,1,11,3,1,41.0,,,1.0
2193,15710100810,15,71,1,8,10,1,11,4,1,14.0,,,1.0
2194,15710100810,15,71,1,8,10,1,11,5,1,36.0,,,1.0
2195,15710100810,15,71,1,8,10,1,11,6,2,,2.0,1.0,
2196,15710100810,15,71,1,8,10,1,11,7,1,4.0,,,1.0
2197,15710100810,15,71,1,8,10,1,11,8,2,,2.0,1.0,
2198,15710100810,15,71,1,8,10,1,11,9,2,,2.0,1.0,
2199,15710100810,15,71,1,8,10,1,11,10,2,,2.0,1.0,
2200,15710101201,15,71,1,12,1,2,3,1,2,,1.0,3.0,
2201,15710101201,15,71,1,12,1,2,3,2,2,,1.0,3.0,
2202,15710101201,15,71,1,12,1,2,3,3,2,,1.0,3.0,
2203,15710101201,15,71,1,12,1,2,3,4,2,,1.0,3.0,
2204,15710101201,15,71,1,12,1,2,3,5,2,,1.0,3.0,
2205,15710101201,15,71,1,12,1,2,3,6,2,,1.0,3.0,
2206,15710101201,15,71,1,12,1,2,3,7,2,,1.0,3.0,
2207,15710101201,15,71,1,12,1,2,3,8,2,,2.0,1.0,
2208,15710101201,15,71,1,12,1,2,3,9,2,,2.0,1.0,
2209,15710101201,15,71,1,12,1,2,3,10,2,,1.0,1.0,
