,HHID,Q,Q_a,Q_b,Q_c,Q_d
22454,05400401501188,5,-888,-888,-888,-888
22455,05400401501188,6,-888,-888,-888,-888
22456,05400401501188,7,-888,-888,-888,-888
22457,05400401501188,8,-888,-888,-888,-888
22458,05400401501188,9,180,-888,120,60
22459,05400401501188,10,-888,-888,-888,-888
22460,05400401501216,1,40,-888,30,-888
22461,05400401501216,2,15,-888,-888,-888
22462,05400401501216,3,180,-888,-888,-888
22463,05400401501216,4,12,-888,-888,-888
22464,05400401501216,5,-888,-888,-888,-888
22465,05400401501216,6,-888,-888,-888,-888
22466,05400401501216,7,-888,-888,-888,-888
22467,05400401501216,8,-888,-888,-888,-888
22468,05400401501216,9,-888,-888,-888,-888
22469,05400401501216,10,-888,-888,-888,-888
22470,05400401501244,1,120,-888,120,-888
22471,05400401501244,2,60,-888,90,-888
22472,05400401501244,3,150,-888,-888,-888
22473,05400401501244,4,6,-888,-888,-888
22474,05400401501244,5,-888,-888,-888,-888
22475,05400401501244,6,-888,-888,-888,-888
22476,05400401501244,7,60,-888,90,-888
22477,05400401501244,8,-888,-888,-888,-888
22478,05400401501244,9,-888,-888,180,-888
22479,05400401501244,10,-888,-888,-888,-888
22480,05400401501270,1,-888,-888,-888,-888
22481,05400401501270,2,30,-888,40,-888
22482,05400401501270,3,180,-888,-888,-888
22483,05400401501270,4,6,-888,-888,-888
22484,05400401501270,5,-888,-888,-888,-888
22485,05400401501270,6,-888,-888,-888,-888
22486,05400401501270,7,-888,-888,-888,-888
22487,05400401501270,8,-888,-888,-888,-888
22488,05400401501270,9,-888,60,180,-888
22489,05400401501270,10,-888,-888,-888,-888
22490,05400401501286,1,30,-888,20,-888
22491,05400401501286,2,-888,-888,-888,-888
22492,05400401501286,3,140,-888,-888,-888
22493,05400401501286,4,10,-888,-888,-888
22494,05400401501286,5,-888,-888,-888,-888
22495,05400401501286,6,-888,-888,-888,-888
22496,05400401501286,7,-888,-888,-888,-888
22497,05400401501286,8,-888,-888,-888,-888
22498,05400401501286,9,120,-888,-888,-888
22499,05400401501286,10,-888,-888,-888,-888
22500,05400401501302,1,60,-888,-888,-888
22501,05400401501302,2,40,-888,60,-888
22502,05400401501302,3,120,-888,-888,-888
22503,05400401501302,4,15,-888,-888,-888
22504,05400401501302,5,-888,-888,-888,-888
22505,05400401501302,6,-888,-888,-888,-888
22506,05400401501302,7,-888,-888,-888,-888
22507,05400401501302,8,-888,-888,-888,-888
22508,05400401501302,9,-888,-888,-888,120
22509,05400401501302,10,-888,-888,-888,-888
22510,05400601201005,1,120,-888,90,-888
22511,05400601201005,2,60,-888,40,-888
22512,05400601201005,3,120,-888,-888,-888
22513,05400601201005,4,15,-888,-888,-888
22514,05400601201005,5,-888,-888,-888,-888
22515,05400601201005,6,-888,-888,-888,-888
22516,05400601201005,7,120,-888,90,-888
22517,05400601201005,8,-888,-888,-888,-888
22518,05400601201005,9,-888,-888,-888,-888
22519,05400601201005,10,-888,-888,-888,-888
22520,05400601201015,1,60,-888,-888,-888
22521,05400601201015,2,30,-888,-888,-888
22522,05400601201015,3,90,-888,-888,-888
22523,05400601201015,4,5,-888,-888,-888
22524,05400601201015,5,-888,-888,-888,-888
22525,05400601201015,6,-888,-888,-888,-888
22526,05400601201015,7,60,-888,-888,-888
22527,05400601201015,8,-888,-888,-888,-888
22528,05400601201015,9,-888,-888,-888,-888
22529,05400601201015,10,-888,-888,-888,-888
22530,05400601201025,1,120,-888,180,90
22531,05400601201025,2,60,-888,90,60
22532,05400601201025,3,180,-888,-888,-888
22533,05400601201025,4,15,-888,-888,-888
22534,05400601201025,5,-888,-888,-888,-888
22535,05400601201025,6,-888,-888,-888,-888
22536,05400601201025,7,90,-888,60,60
22537,05400601201025,8,-888,-888,-888,-888
22538,05400601201025,9,-888,-888,-888,180
22539,05400601201025,10,-888,-888,-888,-888
22540,05400601201035,1,120,-888,90,-888
22541,05400601201035,2,40,-888,60,-888
22542,05400601201035,3,120,-888,-888,-888
22543,05400601201035,4,-888,-888,-888,-888
22544,05400601201035,5,-888,-888,-888,-888
22545,05400601201035,6,-888,-888,-888,-888
22546,05400601201035,7,80,-888,60,-888
22547,05400601201035,8,-888,-888,-888,-888
22548,05400601201035,9,-888,-888,-888,-888
22549,05400601201035,10,-888,-888,-888,-888
22550,05400601201045,1,80,60,60,-888
22551,05400601201045,2,30,20,60,40
22552,05400601201045,3,180,60,-888,-888
22553,05400601201045,4,6,-888,-888,-888
22554,05400601201045,5,-888,-888,-888,-888
22555,05400601201045,6,-888,-888,-888,-888
22556,05400601201045,7,60,30,90,70
22557,05400601201045,8,-888,-888,-888,-888
22558,05400601201045,9,-888,-888,-888,120
22559,05400601201045,10,-888,-888,-888,-888
22560,05400601201055,1,120,-888,120,-888
22561,05400601201055,2,60,-888,90,-888
22562,05400601201055,3,160,-888,-888,-888
22563,05400601201055,4,12,-888,-888,-888
22564,05400601201055,5,-888,-888,-888,-888
22565,05400601201055,6,-888,-888,-888,-888
22566,05400601201055,7,60,-888,80,-888
22567,05400601201055,8,-888,-888,-888,-888
22568,05400601201055,9,-888,-888,-888,-888
22569,05400601201055,10,-888,-888,-888,-888
22570,05400601201065,1,60,0,45,0
22571,05400601201065,2,0,0,10,0
22572,05400601201065,3,75,0,0,0
22573,05400601201065,4,12,0,0,0
22574,05400601201065,5,0,0,0,0
22575,05400601201065,6,0,0,0,0
22576,05400601201065,7,0,0,0,0
22577,05400601201065,8,0,0,0,0
22578,05400601201065,9,0,0,0,60
22579,05400601201065,10,0,0,0,0
22580,05400601201075,1,40,-888,0,-888
22581,05400601201075,2,0,-888,7,-888
22582,05400601201075,3,80,-888,0,-888
22583,05400601201075,4,8,-888,0,-888
22584,05400601201075,5,0,-888,0,0
22585,05400601201075,6,0,-888,0,-888
22586,05400601201075,7,0,-888,0,-888
22587,05400601201075,8,0,-888,0,-888
22588,05400601201075,9,0,-888,0,-888
22589,05400601201075,10,0,-888,0,-888
22590,05400601201085,1,50,30,0,-888
22591,05400601201085,2,0,0,0,-888
22592,05400601201085,3,70,50,0,-888
22593,05400601201085,4,15,6,0,-888
22594,05400601201085,5,0,0,0,-888
22595,05400601201085,6,0,0,0,-888
22596,05400601201085,7,0,0,0,-888
22597,05400601201085,8,0,0,0,-888
22598,05400601201085,9,0,65,0,-888
22599,05400601201085,10,0,0,0,0
22600,05400601201095,1,45,-888,0,-888
22601,05400601201095,2,0,-888,0,-888
22602,05400601201095,3,130,-888,0,-888
22603,05400601201095,4,10,-888,0,-888
22604,05400601201095,5,7,-888,0,-888
22605,05400601201095,6,0,-888,0,-888
22606,05400601201095,7,0,-888,0,-888
22607,05400601201095,8,0,-888,0,-888
22608,05400601201095,9,110,-888,0,-888
22609,05400601201095,10,0,-888,0,-888
22610,05400601201105,1,30,-888,0,-888
22611,05400601201105,2,7,-888,0,-888
22612,05400601201105,3,90,-888,0,-888
22613,05400601201105,4,7,-888,0,-888
22614,05400601201105,5,0,-888,0,-888
22615,05400601201105,6,0,-888,0,-888
22616,05400601201105,7,0,-888,0,-888
22617,05400601201105,8,0,-888,0,-888
22618,05400601201105,9,0,-888,0,-888
22619,05400601201105,10,0,-888,0,-888
22620,05400601201115,1,40,-888,0,-888
22621,05400601201115,2,0,-888,0,-888
22622,05400601201115,3,90,-888,0,-888
22623,05400601201115,4,15,-888,0,-888
22624,05400601201115,5,0,-888,0,-888
22625,05400601201115,6,0,-888,0,-888
22626,05400601201115,7,0,-888,0,-888
22627,05400601201115,8,0,-888,0,-888
22628,05400601201115,9,0,-888,0,-888
22629,05400601201115,10,0,-888,0,-888
22630,05410400405001,1,0,-888,-888,-888
22631,05410400405001,2,0,-888,-888,-888
22632,05410400405001,3,60,-888,-888,-888
22633,05410400405001,4,20,-888,-888,-888
22634,05410400405001,5,0,-888,-888,-888
22635,05410400405001,6,0,-888,-888,-888
22636,05410400405001,7,0,-888,-888,-888
22637,05410400405001,8,0,-888,-888,-888
22638,05410400405001,9,0,-888,-888,-888
22639,05410400405001,10,0,-888,-888,-888
22640,05410400405004,1,0,0,0,-888
22641,05410400405004,2,0,-888,0,-888
22642,05410400405004,3,210,-888,0,-888
22643,05410400405004,4,30,-888,0,-888
22644,05410400405004,5,0,-888,0,-888
22645,05410400405004,6,0,-888,0,-888
22646,05410400405004,7,0,-888,0,-888
22647,05410400405004,8,0,-888,0,-888
22648,05410400405004,9,0,60,120,0
22649,05410400405004,10,480,-888,0,-888
22650,05410400405015,1,0,0,0,0
22651,05410400405015,2,0,0,0,0
22652,05410400405015,3,180,0,0,0
22653,05410400405015,4,30,0,0,0
22654,05410400405015,5,0,0,0,0
22655,05410400405015,6,0,0,0,0
22656,05410400405015,7,0,0,0,0
22657,05410400405015,8,720,0,60,0
22658,05410400405015,9,0,0,120,0
22659,05410400405015,10,0,0,480,0
22660,05410400405026,1,0,-888,0,0
22661,05410400405026,2,0,-888,0,0
22662,05410400405026,3,140,-888,0,0
22663,05410400405026,4,20,-888,0,0
22664,05410400405026,5,0,-888,0,0
22665,05410400405026,6,0,-888,0,0
22666,05410400405026,7,0,-888,0,0
22667,05410400405026,8,120,-888,60,0
22668,05410400405026,9,0,-888,0,0
22669,05410400405026,10,0,-888,600,0
22670,05410400405037,1,0,0,0,0
22671,05410400405037,2,0,0,0,0
22672,05410400405037,3,120,0,0,0
22673,05410400405037,4,20,0,0,0
22674,05410400405037,5,0,0,0,0
22675,05410400405037,6,0,0,0,0
22676,05410400405037,7,0,0,0,0
22677,05410400405037,8,720,0,90,0
22678,05410400405037,9,0,0,0,0
22679,05410400405037,10,0,0,480,0
22680,05410400405048,1,0,0,0,0
22681,05410400405048,2,0,0,0,0
22682,05410400405048,3,120,0,0,0
22683,05410400405048,4,20,0,0,0
22684,05410400405048,5,0,0,0,0
22685,05410400405048,6,0,0,0,0
22686,05410400405048,7,0,0,0,0
22687,05410400405048,8,600,60,40,0
22688,05410400405048,9,0,60,60,0
22689,05410400405048,10,0,0,0,0
22690,05410400405059,1,0,0,0,0
22691,05410400405059,2,0,0,0,0
22692,05410400405059,3,90,0,0,0
22693,05410400405059,4,20,0,0,0
22694,05410400405059,5,0,0,0,0
22695,05410400405059,6,0,0,0,0
22696,05410400405059,7,0,0,0,0
22697,05410400405059,8,0,0,0,0
22698,05410400405059,9,0,60,0,60
22699,05410400405059,10,0,0,480,0
22700,05410400405070,1,0,0,0,0
22701,05410400405070,2,0,0,0,0
22702,05410400405070,3,120,0,0,0
22703,05410400405070,4,20,0,0,0
22704,05410400405070,5,0,0,0,0
22705,05410400405070,6,0,0,0,0
22706,05410400405070,7,0,0,0,0
22707,05410400405070,8,600,0,40,0
22708,05410400405070,9,120,0,0,0
22709,05410400405070,10,600,0,480,0
22710,05410400405081,1,0,-888,0,0
22711,05410400405081,2,0,-888,0,0
22712,05410400405081,3,120,-888,0,0
22713,05410400405081,4,20,-888,0,0
22714,05410400405081,5,0,-888,0,0
22715,05410400405081,6,0,-888,0,0
22716,05410400405081,7,0,-888,0,0
22717,05410400405081,8,60,-888,0,0
22718,05410400405081,9,120,-888,0,0
22719,05410400405081,10,0,-888,600,0
22720,05410400405092,1,0,-888,0,0
22721,05410400405092,2,0,-888,0,0
22722,05410400405092,3,210,-888,0,0
22723,05410400405092,4,30,-888,0,0
22724,05410400405092,5,0,-888,0,0
22725,05410400405092,6,0,-888,0,0
22726,05410400405092,7,0,-888,0,0
22727,05410400405092,8,60,-888,30,0
22728,05410400405092,9,0,-888,0,0
22729,05410400405092,10,0,-888,720,-888
22730,05410400405103,1,0,0,-888,0
22731,05410400405103,2,0,0,-888,0
22732,05410400405103,3,120,60,-888,0
22733,05410400405103,4,10,20,-888,0
22734,05410400405103,5,0,0,-888,0
22735,05410400405103,6,0,0,-888,0
22736,05410400405103,7,0,0,0,0
22737,05410400405103,8,210,4,0,0
22738,05410400405103,9,0,90,90,0
22739,05410400405103,10,0,0,0,0
22740,05410400405114,1,-888,-888,0,-888
22741,05410400405114,2,-888,-888,0,-888
22742,05410400405114,3,-888,-888,0,-888
22743,05410400405114,4,-888,-888,0,-888
22744,05410400405114,5,-888,-888,0,-888
22745,05410400405114,6,-888,-888,0,-888
22746,05410400405114,7,-888,-888,0,-888
22747,05410400405114,8,-888,-888,0,-888
22748,05410400405114,9,-888,-888,0,-888
22749,05410400405114,10,-888,-888,480,-888
22750,05410400634003,1,0,0,-888,-888
22751,05410400634003,2,0,0,-888,-888
22752,05410400634003,3,120,0,-888,-888
22753,05410400634003,4,30,0,-888,-888
22754,05410400634003,5,0,0,-888,-888
22755,05410400634003,6,0,0,-888,-888
22756,05410400634003,7,0,0,-888,-888
22757,05410400634003,8,0,0,-888,-888
22758,05410400634003,9,30,90,0,0
22759,05410400634003,10,480,0,-888,-888
22760,05410400634019,1,0,0,0,-888
22761,05410400634019,2,0,0,0,-888
22762,05410400634019,3,180,0,0,-888
22763,05410400634019,4,30,0,0,-888
22764,05410400634019,5,20,0,0,-888
22765,05410400634019,6,0,0,0,-888
22766,05410400634019,7,0,0,0,-888
22767,05410400634019,8,600,0,0,-888
22768,05410400634019,9,0,30,30,-888
22769,05410400634019,10,0,0,720,-888
22770,05410400634035,1,0,-888,0,0
22771,05410400634035,2,0,-888,0,0
22772,05410400634035,3,180,-888,0,0
22773,05410400634035,4,30,-888,0,0
22774,05410400634035,5,20,-888,0,0
22775,05410400634035,6,0,-888,0,0
22776,05410400634035,7,0,-888,0,0
22777,05410400634035,8,240,-888,0,0
22778,05410400634035,9,60,-888,0,0
22779,05410400634035,10,0,-888,720,0
22780,05410400634051,1,0,-888,0,0
22781,05410400634051,2,0,-888,0,0
22782,05410400634051,3,210,-888,0,0
22783,05410400634051,4,30,-888,0,0
22784,05410400634051,5,15,-888,0,0
22785,05410400634051,6,0,-888,0,0
22786,05410400634051,7,0,-888,0,0
22787,05410400634051,8,0,-888,0,0
22788,05410400634051,9,0,-888,0,0
22789,05410400634051,10,0,-888,720,0
22790,05410400634067,1,0,0,0,-888
22791,05410400634067,2,0,0,0,-888
22792,05410400634067,3,180,0,0,-888
22793,05410400634067,4,30,0,0,-888
22794,05410400634067,5,0,0,0,-888
22795,05410400634067,6,0,0,0,-888
22796,05410400634067,7,0,0,0,-888
22797,05410400634067,8,600,0,60,-888
22798,05410400634067,9,60,0,0,-888
22799,05410400634067,10,0,0,480,-888
22800,05410400634083,1,0,0,0,0
22801,05410400634083,2,0,0,0,0
22802,05410400634083,3,240,0,0,0
22803,05410400634083,4,45,0,0,0
22804,05410400634083,5,10,0,0,0
22805,05410400634083,6,0,0,0,0
22806,05410400634083,7,0,0,0,0
22807,05410400634083,8,600,0,120,0
22808,05410400634083,9,60,0,90,0
22809,05410400634083,10,0,0,480,0
22810,05410400634099,1,0,0,0,0
22811,05410400634099,2,0,0,0,0
22812,05410400634099,3,220,0,0,0
22813,05410400634099,4,40,0,0,0
22814,05410400634099,5,0,0,0,0
22815,05410400634099,6,0,0,0,0
22816,05410400634099,7,0,0,0,0
22817,05410400634099,8,660,0,60,0
22818,05410400634099,9,0,0,0,0
22819,05410400634099,10,0,0,660,0
22820,05410400634115,1,0,0,0,-888
22821,05410400634115,2,0,0,0,-888
22822,05410400634115,3,210,0,0,-888
22823,05410400634115,4,30,0,0,-888
22824,05410400634115,5,0,0,0,-888
22825,05410400634115,6,0,0,0,-888
22826,05410400634115,7,0,0,0,-888
22827,05410400634115,8,0,0,0,-888
22828,05410400634115,9,0,120,0,-888
22829,05410400634115,10,480,0,240,-888
22830,05410400634131,1,0,0,0,-888
22831,05410400634131,2,0,0,0,-888
22832,05410400634131,3,220,0,0,-888
22833,05410400634131,4,30,0,0,-888
22834,05410400634131,5,20,0,0,-888
22835,05410400634131,6,0,0,0,-888
22836,05410400634131,7,0,0,0,-888
22837,05410400634131,8,720,0,60,-888
22838,05410400634131,9,0,0,0,-888
22839,05410400634131,10,0,0,480,-888
22840,05410400634147,1,0,-888,0,-888
22841,05410400634147,2,0,-888,0,-888
22842,05410400634147,3,220,-888,45,-888
22843,05410400634147,4,30,-888,10,-888
22844,05410400634147,5,0,-888,0,-888
22845,05410400634147,6,0,-888,0,-888
22846,05410400634147,7,0,-888,0,-888
22847,05410400634147,8,0,-888,0,-888
22848,05410400634147,9,0,-888,0,-888
22849,05410400634147,10,0,-888,720,-888
22850,05410400634163,1,0,-888,0,0
22851,05410400634163,2,0,-888,0,0
22852,05410400634163,3,210,-888,0,0
22853,05410400634163,4,30,-888,0,0
22854,05410400634163,5,0,-888,0,0
22855,05410400634163,6,0,-888,0,0
22856,05410400634163,7,0,-888,0,0
22857,05410400634163,8,0,-888,0,0
22858,05410400634163,9,0,-888,0,0
22859,05410400634163,10,210,-888,660,0
22860,05410400634179,1,0,-888,0,0
22861,05410400634179,2,0,-888,0,0
22862,05410400634179,3,210,-888,0,0
22863,05410400634179,4,20,-888,0,0
22864,05410400634179,5,0,-888,0,0
22865,05410400634179,6,0,-888,0,0
22866,05410400634179,7,0,-888,0,0
22867,05410400634179,8,0,-888,0,0
22868,05410400634179,9,0,-888,180,120
22869,05410400634179,10,0,-888,0,0
22870,05410403801005,1,180,-888,-888,-888
22871,05410403801005,2,200,-888,150,-888
22872,05410403801005,3,120,-888,-888,-888
22873,05410403801005,4,90,-888,-888,-888
22874,05410403801005,5,-888,-888,-888,-888
22875,05410403801005,6,-888,-888,-888,-888
22876,05410403801005,7,140,-888,-888,-888
22877,05410403801005,8,340,230,-888,-888
22878,05410403801005,9,-888,-888,-888,-888
22879,05410403801005,10,-888,-888,570,-888
22880,05410403801014,1,55,50,40,15
22881,05410403801014,2,45,0,55,0
22882,05410403801014,3,35,25,0,0
22883,05410403801014,4,90,0,0,0
22884,05410403801014,5,0,0,0,0
22885,05410403801014,6,0,0,0,0
22886,05410403801014,7,45,50,35,0
22887,05410403801014,8,30,25,0,0
22888,05410403801014,9,0,0,0,0
22889,05410403801014,10,0,0,0,0
22890,05410403801023,1,50,30,15,25
22891,05410403801023,2,35,25,30,0
22892,05410403801023,3,35,40,0,0
22893,05410403801023,4,0,0,0,0
22894,05410403801023,5,0,0,0,0
22895,05410403801023,6,0,0,0,0
22896,05410403801023,7,50,4,35,25
22897,05410403801023,8,55,30,0,0
22898,05410403801023,9,0,0,0,0
22899,05410403801023,10,0,0,0,0
22900,05410403801032,1,35,45,30,15
22901,05410403801032,2,50,15,45,20
22902,05410403801032,3,35,25,15,0
22903,05410403801032,4,60,50,45,0
22904,05410403801032,5,0,0,0,0
22905,05410403801032,6,0,0,0,0
22906,05410403801032,7,60,50,45,30
22907,05410403801032,8,15,25,15,40
22908,05410403801032,9,0,0,0,0
22909,05410403801032,10,0,0,0,0
22910,05410403801041,1,50,35,45,40
22911,05410403801041,2,60,30,55,45
22912,05410403801041,3,40,50,30,0
22913,05410403801041,4,80,60,0,0
22914,05410403801041,5,0,0,0,0
22915,05410403801041,6,45,50,0,0
22916,05410403801041,7,50,55,30,25
22917,05410403801041,8,0,0,0,0
22918,05410403801041,9,30,0,0,0
22919,05410403801041,10,0,0,0,0
22920,05410403801050,1,45,30,40,0
22921,05410403801050,2,35,0,0,0
22922,05410403801050,3,30,0,0,0
22923,05410403801050,4,90,0,0,0
22924,05410403801050,5,20,0,0,0
22925,05410403801050,6,0,0,0,0
22926,05410403801050,7,50,0,0,0
22927,05410403801050,8,40,0,15,0
22928,05410403801050,9,0,0,0,0
22929,05410403801050,10,0,0,0,0
22930,05410403801059,1,50,0,0,0
22931,05410403801059,2,45,0,0,0
22932,05410403801059,3,50,0,0,0
22933,05410403801059,4,45,0,0,0
22934,05410403801059,5,0,0,0,0
22935,05410403801059,6,45,0,0,0
22936,05410403801059,7,45,0,60,0
22937,05410403801059,8,0,0,0,0
22938,05410403801059,9,0,0,0,0
22939,05410403801059,10,0,0,0,0
22940,05410403801068,1,60,30,40,0
22941,05410403801068,2,35,15,50,0
22942,05410403801068,3,50,40,35,0
22943,05410403801068,4,45,30,40,0
22944,05410403801068,5,50,45,30,0
22945,05410403801068,6,0,0,0,0
22946,05410403801068,7,50,40,35,15
22947,05410403801068,8,30,25,35,50
22948,05410403801068,9,0,0,0,0
22949,05410403801068,10,0,0,0,0
22950,05410403801077,1,45,0,50,0
22951,05410403801077,2,30,0,0,0
22952,05410403801077,3,35,40,0,0
22953,05410403801077,4,60,0,0,25
22954,05410403801077,5,0,0,0,0
22955,05410403801077,6,0,0,0,0
22956,05410403801077,7,60,0,45,0
22957,05410403801077,8,35,0,40,0
22958,05410403801077,9,0,0,0,0
22959,05410403801077,10,0,0,0,0
22960,05410403801086,1,50,0,0,0
22961,05410403801086,2,60,0,0,0
22962,05410403801086,3,35,40,0,0
22963,05410403801086,4,120,0,0,0
22964,05410403801086,5,0,0,0,0
22965,05410403801086,6,0,0,0,0
22966,05410403801086,7,100,0,50,0
22967,05410403801086,8,0,0,0,0
22968,05410403801086,9,0,0,0,0
22969,05410403801086,10,0,0,0,0
22970,05410403801095,1,60,35,40,40
22971,05410403801095,2,50,0,0,0
22972,05410403801095,3,45,0,0,0
22973,05410403801095,4,120,65,0,0
22974,05410403801095,5,0,0,0,0
22975,05410403801095,6,0,0,0,0
22976,05410403801095,7,90,45,0,0
22977,05410403801095,8,45,35,20,15
22978,05410403801095,9,0,0,0,0
22979,05410403801095,10,0,0,0,0
22980,05410403801104,1,50,0,0,0
22981,05410403801104,2,60,0,60,0
22982,05410403801104,3,60,0,0,0
22983,05410403801104,4,120,0,0,0
22984,05410403801104,5,0,0,0,0
22985,05410403801104,6,0,0,0,0
22986,05410403801104,7,100,0,0,0
22987,05410403801104,8,0,0,0,0
22988,05410403801104,9,0,0,0,0
22989,05410403801104,10,0,0,0,0
22990,05410415801002,1,120,0,0,0
22991,05410415801002,2,25,0,0,0
22992,05410415801002,3,35,0,0,0
22993,05410415801002,4,180,0,0,0
22994,05410415801002,5,0,0,0,0
22995,05410415801002,6,0,0,0,0
22996,05410415801002,7,50,-888,0,0
22997,05410415801002,8,60,0,0,0
22998,05410415801002,9,0,0,0,0
22999,05410415801002,10,0,0,0,0
23000,05410415801008,1,45,0,30,0
23001,05410415801008,2,50,0,20,0
23002,05410415801008,3,35,0,0,0
23003,05410415801008,4,110,0,0,0
23004,05410415801008,5,0,0,0,0
23005,05410415801008,6,0,0,0,0
23006,05410415801008,7,50,0,35,0
23007,05410415801008,8,100,0,0,0
23008,05410415801008,9,40,60,0,35
23009,05410415801008,10,0,0,0,0
23010,05410415801014,1,60,30,45,20
23011,05410415801014,2,35,50,25,15
23012,05410415801014,3,35,30,25,10
23013,05410415801014,4,120,60,0,0
23014,05410415801014,5,0,0,0,0
23015,05410415801014,6,0,0,0,0
23016,05410415801014,7,60,50,40,25
23017,05410415801014,8,60,30,35,25
23018,05410415801014,9,0,0,0,0
23019,05410415801014,10,0,0,0,0
23020,05410415801015,1,45,30,45,15
23021,05410415801015,2,120,60,45,30
23022,05410415801015,3,45,40,0,0
23023,05410415801015,4,150,50,0,0
23024,05410415801015,5,15,10,0,0
23025,05410415801015,6,0,0,0,0
23026,05410415801015,7,200,100,50,65
23027,05410415801015,8,50,40,35,20
23028,05410415801015,9,150,50,60,0
