,HHID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,HI_7new,HI_14,eaid,A0,zone_csa,wereda_name
3525,14750400612004,14,75,4,6,12,1,4,06/01/17,14040410400612.0,5,4,GULELE-SUB CITY
3526,14750400612005,14,75,4,6,12,1,5,05/01/17,14040410400612.0,5,4,GULELE-SUB CITY
3527,14750400612006,14,75,4,6,12,1,6,06/01/17,14040410400612.0,5,4,GULELE-SUB CITY
3528,14750400612007,14,75,4,6,12,1,7,05/01/17,14040410400612.0,5,4,GULELE-SUB CITY
3529,14750400612008,14,75,4,6,12,1,8,08/01/17,14040410400612.0,3,4,GULELE-SUB CITY
3530,14750400612009,14,75,4,6,12,1,9,08/01/17,14040410400612.0,6,4,GULELE-SUB CITY
3531,14750400612010,14,75,4,6,12,1,10,08/01/17,14040410400612.0,3,4,GULELE-SUB CITY
3532,14750400612011,14,75,4,6,12,1,11,08/01/17,14040410400612.0,2,4,GULELE-SUB CITY
3533,14750400612012,14,75,4,6,12,1,12,12/01/17,14040410400612.0,4,4,GULELE-SUB CITY
3534,14750401001001,14,75,4,10,1,1,1,11/01/17,14040410401001.0,6,4,GULELE-SUB CITY
3535,14750401001002,14,75,4,10,1,1,2,11/01/17,14040410401001.0,7,4,GULELE-SUB CITY
3536,14750401001003,14,75,4,10,1,1,3,11/01/17,14040410401001.0,7,4,GULELE-SUB CITY
3537,14750401001004,14,75,4,10,1,1,4,11/01/17,14040410401001.0,8,4,GULELE-SUB CITY
3538,14750401001005,14,75,4,10,1,1,5,11/01/17,14040410401001.0,6,4,GULELE-SUB CITY
3539,14750401001006,14,75,4,10,1,1,6,11/01/17,14040410401001.0,1,4,GULELE-SUB CITY
3540,14750401001007,14,75,4,10,1,1,7,12/01/17,14040410401001.0,1,4,GULELE-SUB CITY
3541,14750401001008,14,75,4,10,1,1,8,12/01/17,14040410401001.0,6,4,GULELE-SUB CITY
3542,14750401001009,14,75,4,10,1,1,9,11/01/17,14040410401001.0,4,4,GULELE-SUB CITY
3543,14750401001010,14,75,4,10,1,1,10,11/01/17,14040410401001.0,3,4,GULELE-SUB CITY
3544,14750401001011,14,75,4,10,1,1,11,12/01/17,14040410401001.0,3,4,GULELE-SUB CITY
3545,14750401001012,14,75,4,10,1,1,12,12/01/17,14040410401001.0,4,4,GULELE-SUB CITY
3546,14760500307001,14,76,5,3,7,1,1,04/01/17,14050510500307.0,2,5,LIDETA-SUB CITY
3547,14760500307002,14,76,5,3,7,1,2,04/01/17,14050510500307.0,3,5,LIDETA-SUB CITY
3548,14760500307003,14,76,5,3,7,1,3,05/01/17,14050510500307.0,2,5,LIDETA-SUB CITY
3549,14760500307004,14,76,5,3,7,1,4,05/01/17,14050510500307.0,6,5,LIDETA-SUB CITY
3550,14760500307005,14,76,5,3,7,1,5,06/01/17,14050510500307.0,2,5,LIDETA-SUB CITY
3551,14760500307006,14,76,5,3,7,1,6,06/01/17,14050510500307.0,6,5,LIDETA-SUB CITY
3552,14760500307007,14,76,5,3,7,1,7,10/01/17,14050510500307.0,7,5,LIDETA-SUB CITY
3553,14760500307008,14,76,5,3,7,1,8,09/01/17,14050510500307.0,4,5,LIDETA-SUB CITY
3554,14760500307009,14,76,5,3,7,1,9,09/01/17,14050510500307.0,11,5,LIDETA-SUB CITY
3555,14760500307010,14,76,5,3,7,1,10,10/01/17,14050510500307.0,2,5,LIDETA-SUB CITY
3556,14760500307011,14,76,5,3,7,1,11,10/01/17,14050510500307.0,7,5,LIDETA-SUB CITY
3557,14760500307012,14,76,5,3,7,1,12,11/01/17,14050510500307.0,4,5,LIDETA-SUB CITY
3558,14760500307013,14,76,5,3,7,1,13,10/01/17,14050510500307.0,2,5,LIDETA-SUB CITY
3559,14760500307014,14,76,5,3,7,1,14,11/01/17,14050510500307.0,2,5,LIDETA-SUB CITY
3560,14760500307015,14,76,5,3,7,1,15,11/01/17,14050510500307.0,6,5,LIDETA-SUB CITY
3561,14760500307016,14,76,5,3,7,1,16,11/01/17,14050510500307.0,8,5,LIDETA-SUB CITY
3562,14760500307017,14,76,5,3,7,1,17,12/01/17,14050510500307.0,4,5,LIDETA-SUB CITY
3563,14760500307018,14,76,5,3,7,1,18,12/01/17,14050510500307.0,4,5,LIDETA-SUB CITY
3564,14760500307019,14,76,5,3,7,1,19,12/01/17,14050510500307.0,4,5,LIDETA-SUB CITY
3565,14760500307020,14,76,5,3,7,1,20,12/01/17,14050510500307.0,4,5,LIDETA-SUB CITY
3566,14760500318001,14,76,5,3,18,1,1,04/01/17,14050510500318.0,9,5,LIDETA-SUB CITY
3567,14760500318002,14,76,5,3,18,1,2,05/01/17,14050510500318.0,3,5,LIDETA-SUB CITY
3568,14760500318003,14,76,5,3,18,1,3,05/01/17,14050510500318.0,3,5,LIDETA-SUB CITY
3569,14760500318004,14,76,5,3,18,1,4,05/01/17,14050510500318.0,4,5,LIDETA-SUB CITY
3570,14760500318005,14,76,5,3,18,1,5,05/01/17,14050510500318.0,1,5,LIDETA-SUB CITY
3571,14760500318006,14,76,5,3,18,1,6,06/01/17,14050510500318.0,2,5,LIDETA-SUB CITY
3572,14760500318007,14,76,5,3,18,1,7,06/01/17,14050510500318.0,3,5,LIDETA-SUB CITY
3573,14760500318008,14,76,5,3,18,1,8,06/01/17,14050510500318.0,5,5,LIDETA-SUB CITY
3574,14760500318009,14,76,5,3,18,1,9,09/01/17,14050510500318.0,4,5,LIDETA-SUB CITY
3575,14760500318010,14,76,5,3,18,1,10,09/01/17,14050510500318.0,4,5,LIDETA-SUB CITY
3576,14760500318011,14,76,5,3,18,1,11,09/01/17,14050510500318.0,4,5,LIDETA-SUB CITY
3577,14760500318012,14,76,5,3,18,1,12,09/01/17,14050510500318.0,7,5,LIDETA-SUB CITY
3578,14760500318013,14,76,5,3,18,1,13,10/01/17,14050510500318.0,6,5,LIDETA-SUB CITY
3579,14760500318014,14,76,5,3,18,1,14,10/01/17,14050510500318.0,4,5,LIDETA-SUB CITY
3580,14760500318015,14,76,5,3,18,1,15,10/01/17,14050510500318.0,3,5,LIDETA-SUB CITY
3581,14760500318016,14,76,5,3,18,1,16,11/01/17,14050510500318.0,2,5,LIDETA-SUB CITY
3582,14760500318017,14,76,5,3,18,1,17,10/01/17,14050510500318.0,7,5,LIDETA-SUB CITY
3583,14760500318018,14,76,5,3,18,1,18,11/01/17,14050510500318.0,5,5,LIDETA-SUB CITY
3584,14760500318019,14,76,5,3,18,1,19,11/01/17,14050510500318.0,2,5,LIDETA-SUB CITY
3585,14760500318020,14,76,5,3,18,1,20,11/01/17,14050510500318.0,4,5,LIDETA-SUB CITY
3586,14760500330001,14,76,5,3,30,1,1,10/01/17,14050510500330.0,5,5,LIDETA-SUB CITY
3587,14760500330002,14,76,5,3,30,1,2,12/01/17,14050510500330.0,4,5,LIDETA-SUB CITY
3588,14760500330003,14,76,5,3,30,1,3,06/01/17,14050510500330.0,4,5,LIDETA-SUB CITY
3589,14760500330004,14,76,5,3,30,1,4,09/01/17,14050510500330.0,2,5,LIDETA-SUB CITY
3590,14760500330005,14,76,5,3,30,1,5,04/01/17,14050510500330.0,6,5,LIDETA-SUB CITY
3591,14760500330006,14,76,5,3,30,1,6,12/01/17,14050510500330.0,5,5,LIDETA-SUB CITY
3592,14760500330007,14,76,5,3,30,1,7,10/01/17,14050510500330.0,5,5,LIDETA-SUB CITY
3593,14760500330008,14,76,5,3,30,1,8,05/01/17,14050510500330.0,3,5,LIDETA-SUB CITY
3594,14760500330009,14,76,5,3,30,1,9,12/01/17,14050510500330.0,8,5,LIDETA-SUB CITY
3595,14760500330010,14,76,5,3,30,1,10,06/01/17,14050510500330.0,6,5,LIDETA-SUB CITY
3596,14760500330011,14,76,5,3,30,1,11,12/01/17,14050510500330.0,3,5,LIDETA-SUB CITY
3597,14760500330012,14,76,5,3,30,1,12,10/01/17,14050510500330.0,5,5,LIDETA-SUB CITY
3598,14760500330013,14,76,5,3,30,1,13,11/01/17,14050510500330.0,5,5,LIDETA-SUB CITY
3599,14760500330014,14,76,5,3,30,1,14,11/01/17,14050510500330.0,5,5,LIDETA-SUB CITY
3600,14760500330015,14,76,5,3,30,1,15,09/01/17,14050510500330.0,4,5,LIDETA-SUB CITY
3601,14760500330016,14,76,5,3,30,1,16,09/01/17,14050510500330.0,5,5,LIDETA-SUB CITY
3602,14760500330017,14,76,5,3,30,1,17,11/01/17,14050510500330.0,3,5,LIDETA-SUB CITY
3603,14760500330018,14,76,5,3,30,1,18,12/01/17,14050510500330.0,1,5,LIDETA-SUB CITY
3604,14760500330019,14,76,5,3,30,1,19,12/01/17,14050510500330.0,1,5,LIDETA-SUB CITY
3605,14760500330021,14,76,5,3,30,1,21,02/04/17,14050510500330.0,7,5,LIDETA-SUB CITY
3606,14760500409001,14,76,5,4,9,1,1,04/01/17,14050510500409.0,4,5,LIDETA-SUB CITY
3607,14760500409002,14,76,5,4,9,1,2,11/01/17,14050510500409.0,2,5,LIDETA-SUB CITY
3608,14760500409003,14,76,5,4,9,1,3,06/01/17,14050510500409.0,1,5,LIDETA-SUB CITY
3609,14760500409004,14,76,5,4,9,1,4,10/01/17,14050510500409.0,8,5,LIDETA-SUB CITY
3610,14760500409005,14,76,5,4,9,1,5,09/01/17,14050510500409.0,3,5,LIDETA-SUB CITY
3611,14760500409006,14,76,5,4,9,1,6,09/01/17,14050510500409.0,5,5,LIDETA-SUB CITY
3612,14760500409007,14,76,5,4,9,1,7,10/01/17,14050510500409.0,6,5,LIDETA-SUB CITY
3613,14760500409008,14,76,5,4,9,1,8,06/01/17,14050510500409.0,6,5,LIDETA-SUB CITY
3614,14760500409009,14,76,5,4,9,1,9,05/01/17,14050510500409.0,4,5,LIDETA-SUB CITY
3615,14760500409010,14,76,5,4,9,1,10,09/01/17,14050510500409.0,8,5,LIDETA-SUB CITY
3616,14760500409011,14,76,5,4,9,1,11,05/01/17,14050510500409.0,5,5,LIDETA-SUB CITY
3617,14760500409012,14,76,5,4,9,1,12,10/01/17,14050510500409.0,5,5,LIDETA-SUB CITY
3618,14760500409013,14,76,5,4,9,1,13,31/03/17,14050510500409.0,7,5,LIDETA-SUB CITY
3619,14760500409014,14,76,5,4,9,1,14,31/03/17,14050510500409.0,8,5,LIDETA-SUB CITY
3620,14760500409015,14,76,5,4,9,1,15,01/04/17,14050510500409.0,6,5,LIDETA-SUB CITY
3621,14760500409016,14,76,5,4,9,1,16,01/04/17,14050510500409.0,8,5,LIDETA-SUB CITY
3622,14760500409017,14,76,5,4,9,1,17,02/04/17,14050510500409.0,4,5,LIDETA-SUB CITY
3623,14760500409018,14,76,5,4,9,1,18,02/04/17,14050510500409.0,1,5,LIDETA-SUB CITY
3624,14760500409019,14,76,5,4,9,1,19,01/04/17,14050510500409.0,5,5,LIDETA-SUB CITY
3625,14760500409020,14,76,5,4,9,1,20,02/04/17,14050510500409.0,5,5,LIDETA-SUB CITY
3626,14760500430001,14,76,5,4,30,1,1,10/01/17,14050510500430.0,6,5,LIDETA-SUB CITY
3627,14760500430002,14,76,5,4,30,1,2,10/01/17,14050510500430.0,6,5,LIDETA-SUB CITY
3628,14760500430003,14,76,5,4,30,1,3,12/01/17,14050510500430.0,3,5,LIDETA-SUB CITY
3629,14760500430004,14,76,5,4,30,1,4,11/01/17,14050510500430.0,5,5,LIDETA-SUB CITY
3630,14760500430005,14,76,5,4,30,1,5,11/01/17,14050510500430.0,9,5,LIDETA-SUB CITY
3631,14760500430006,14,76,5,4,30,1,6,11/01/17,14050510500430.0,2,5,LIDETA-SUB CITY
3632,14760500430007,14,76,5,4,30,1,7,12/01/17,14050510500430.0,5,5,LIDETA-SUB CITY
3633,14760500430008,14,76,5,4,30,1,8,05/01/17,14050510500430.0,6,5,LIDETA-SUB CITY
3634,14760500430009,14,76,5,4,30,1,9,12/01/17,14050510500430.0,4,5,LIDETA-SUB CITY
3635,14760500430010,14,76,5,4,30,1,10,06/01/17,14050510500430.0,4,5,LIDETA-SUB CITY
3636,14760500430011,14,76,5,4,30,1,11,04/01/17,14050510500430.0,4,5,LIDETA-SUB CITY
3637,14760500430012,14,76,5,4,30,1,12,11/01/17,14050510500430.0,3,5,LIDETA-SUB CITY
3638,14760500430013,14,76,5,4,30,1,13,11/01/17,14050510500430.0,6,5,LIDETA-SUB CITY
3639,14760500430014,14,76,5,4,30,1,14,06/01/17,14050510500430.0,5,5,LIDETA-SUB CITY
3640,14760500430015,14,76,5,4,30,1,15,09/01/17,14050510500430.0,5,5,LIDETA-SUB CITY
3641,14760500430016,14,76,5,4,30,1,16,06/01/17,14050510500430.0,4,5,LIDETA-SUB CITY
3642,14760500430017,14,76,5,4,30,1,17,06/01/17,14050510500430.0,3,5,LIDETA-SUB CITY
3643,14760500430018,14,76,5,4,30,1,18,11/01/17,14050510500430.0,5,5,LIDETA-SUB CITY
3644,14760500430019,14,76,5,4,30,1,19,09/01/17,14050510500430.0,4,5,LIDETA-SUB CITY
3645,14760500430020,14,76,5,4,30,1,20,10/01/17,14050510500430.0,5,5,LIDETA-SUB CITY
3646,14760500507001,14,76,5,5,7,1,1,10/01/17,14050510500507.0,6,5,LIDETA-SUB CITY
3647,14760500507002,14,76,5,5,7,1,2,10/01/17,14050510500507.0,5,5,LIDETA-SUB CITY
3648,14760500507003,14,76,5,5,7,1,3,11/01/17,14050510500507.0,3,5,LIDETA-SUB CITY
3649,14760500507004,14,76,5,5,7,1,4,11/01/17,14050510500507.0,6,5,LIDETA-SUB CITY
3650,14760500507005,14,76,5,5,7,1,5,11/01/17,14050510500507.0,3,5,LIDETA-SUB CITY
3651,14760500507006,14,76,5,5,7,1,6,11/01/17,14050510500507.0,3,5,LIDETA-SUB CITY
3652,14760500507007,14,76,5,5,7,1,7,11/01/17,14050510500507.0,5,5,LIDETA-SUB CITY
3653,14760500507008,14,76,5,5,7,1,8,12/01/17,14050510500507.0,6,5,LIDETA-SUB CITY
3654,14760500507009,14,76,5,5,7,1,9,12/01/17,14050510500507.0,3,5,LIDETA-SUB CITY
3655,14760500507010,14,76,5,5,7,1,10,05/01/17,14050510500507.0,5,5,LIDETA-SUB CITY
3656,14760500507011,14,76,5,5,7,1,11,04/01/17,14050510500507.0,5,5,LIDETA-SUB CITY
3657,14760500507012,14,76,5,5,7,1,12,05/01/17,14050510500507.0,7,5,LIDETA-SUB CITY
3658,14760500507013,14,76,5,5,7,1,13,04/01/17,14050510500507.0,7,5,LIDETA-SUB CITY
3659,14760500507014,14,76,5,5,7,1,14,06/01/17,14050510500507.0,8,5,LIDETA-SUB CITY
3660,14760500507015,14,76,5,5,7,1,15,06/01/17,14050510500507.0,3,5,LIDETA-SUB CITY
3661,14760500507016,14,76,5,5,7,1,16,09/01/17,14050510500507.0,3,5,LIDETA-SUB CITY
3662,14760500507017,14,76,5,5,7,1,17,09/01/17,14050510500507.0,2,5,LIDETA-SUB CITY
3663,14760500507018,14,76,5,5,7,1,18,06/01/17,14050510500507.0,2,5,LIDETA-SUB CITY
3664,14760500507019,14,76,5,5,7,1,19,10/01/17,14050510500507.0,2,5,LIDETA-SUB CITY
3665,14760500507020,14,76,5,5,7,1,20,10/01/17,14050510500507.0,4,5,LIDETA-SUB CITY
3666,14760500517001,14,76,5,5,17,1,1,05/01/17,14050510500517.0,2,5,LIDETA-SUB CITY
3667,14760500517002,14,76,5,5,17,1,2,05/01/17,14050510500517.0,6,5,LIDETA-SUB CITY
3668,14760500517003,14,76,5,5,17,1,3,06/01/17,14050510500517.0,4,5,LIDETA-SUB CITY
3669,14760500517004,14,76,5,5,17,1,4,29/03/17,14050510500517.0,2,5,LIDETA-SUB CITY
3670,14760500517005,14,76,5,5,17,1,5,07/01/17,14050510500517.0,3,5,LIDETA-SUB CITY
3671,14760500517006,14,76,5,5,17,1,6,09/01/17,14050510500517.0,6,5,LIDETA-SUB CITY
3672,14760500517007,14,76,5,5,17,1,7,09/01/17,14050510500517.0,3,5,LIDETA-SUB CITY
3673,14760500517008,14,76,5,5,17,1,8,10/01/17,14050510500517.0,5,5,LIDETA-SUB CITY
3674,14760500517009,14,76,5,5,17,1,9,10/01/17,14050510500517.0,6,5,LIDETA-SUB CITY
3675,14760500517010,14,76,5,5,17,1,10,10/01/17,14050510500517.0,3,5,LIDETA-SUB CITY
3676,14760500517011,14,76,5,5,17,1,11,11/01/17,14050510500517.0,11,5,LIDETA-SUB CITY
3677,14760500517012,14,76,5,5,17,1,12,11/01/17,14050510500517.0,6,5,LIDETA-SUB CITY
3678,14760500517013,14,76,5,5,17,1,13,11/01/17,14050510500517.0,3,5,LIDETA-SUB CITY
3679,14760500517014,14,76,5,5,17,1,14,11/01/17,14050510500517.0,10,5,LIDETA-SUB CITY
3680,14760500517015,14,76,5,5,17,1,15,12/01/17,14050510500517.0,7,5,LIDETA-SUB CITY
3681,14760500517016,14,76,5,5,17,1,16,12/01/17,14050510500517.0,5,5,LIDETA-SUB CITY
3682,14760500517018,14,76,5,5,17,1,18,13/01/17,14050510500517.0,5,5,LIDETA-SUB CITY
3683,14760500517019,14,76,5,5,17,1,19,13/01/17,14050510500517.0,4,5,LIDETA-SUB CITY
3684,14760500517020,14,76,5,5,17,1,20,13/01/17,14050510500517.0,6,5,LIDETA-SUB CITY
3685,14760500517044,14,76,5,5,17,1,44,06/01/17,14050510500517.0,9,5,LIDETA-SUB CITY
3686,14760500527001,14,76,5,5,27,1,1,04/01/17,14050510500527.0,5,5,LIDETA-SUB CITY
3687,14760500527002,14,76,5,5,27,1,2,04/01/17,14050510500527.0,5,5,LIDETA-SUB CITY
3688,14760500527003,14,76,5,5,27,1,3,05/01/17,14050510500527.0,2,5,LIDETA-SUB CITY
3689,14760500527004,14,76,5,5,27,1,4,05/01/17,14050510500527.0,5,5,LIDETA-SUB CITY
3690,14760500527005,14,76,5,5,27,1,5,05/01/17,14050510500527.0,4,5,LIDETA-SUB CITY
3691,14760500527006,14,76,5,5,27,1,6,06/01/17,14050510500527.0,7,5,LIDETA-SUB CITY
3692,14760500527007,14,76,5,5,27,1,7,06/01/17,14050510500527.0,4,5,LIDETA-SUB CITY
3693,14760500527008,14,76,5,5,27,1,8,09/01/17,14050510500527.0,4,5,LIDETA-SUB CITY
3694,14760500527009,14,76,5,5,27,1,9,09/01/17,14050510500527.0,3,5,LIDETA-SUB CITY
3695,14760500527010,14,76,5,5,27,1,10,09/01/17,14050510500527.0,2,5,LIDETA-SUB CITY
3696,14760500527011,14,76,5,5,27,1,11,10/01/17,14050510500527.0,5,5,LIDETA-SUB CITY
3697,14760500527012,14,76,5,5,27,1,12,10/01/17,14050510500527.0,5,5,LIDETA-SUB CITY
3698,14760500527013,14,76,5,5,27,1,13,10/01/17,14050510500527.0,3,5,LIDETA-SUB CITY
3699,14760500527014,14,76,5,5,27,1,14,11/01/17,14050510500527.0,7,5,LIDETA-SUB CITY
3700,14760500527015,14,76,5,5,27,1,15,11/01/17,14050510500527.0,7,5,LIDETA-SUB CITY
3701,14760500527016,14,76,5,5,27,1,16,11/01/17,14050510500527.0,2,5,LIDETA-SUB CITY
3702,14760500527017,14,76,5,5,27,1,17,11/01/17,14050510500527.0,3,5,LIDETA-SUB CITY
3703,14760500527018,14,76,5,5,27,1,18,12/01/17,14050510500527.0,4,5,LIDETA-SUB CITY
3704,14760500527019,14,76,5,5,27,1,19,12/01/17,14050510500527.0,3,5,LIDETA-SUB CITY
3705,14760500527020,14,76,5,5,27,1,20,12/01/17,14050510500527.0,6,5,LIDETA-SUB CITY
3706,14760500532001,14,76,5,5,32,1,1,04/01/17,14050510500532.0,4,5,LIDETA-SUB CITY
3707,14760500532002,14,76,5,5,32,1,2,04/01/17,14050510500532.0,3,5,LIDETA-SUB CITY
3708,14760500532003,14,76,5,5,32,1,3,05/01/17,14050510500532.0,1,5,LIDETA-SUB CITY
3709,14760500532004,14,76,5,5,32,1,4,05/01/17,14050510500532.0,3,5,LIDETA-SUB CITY
3710,14760500532005,14,76,5,5,32,1,5,06/01/17,14050510500532.0,4,5,LIDETA-SUB CITY
3711,14760500532006,14,76,5,5,32,1,6,06/01/17,14050510500532.0,4,5,LIDETA-SUB CITY
3712,14760500532007,14,76,5,5,32,1,7,09/01/17,14050510500532.0,9,5,LIDETA-SUB CITY
3713,14760500532008,14,76,5,5,32,1,8,09/01/17,14050510500532.0,6,5,LIDETA-SUB CITY
3714,14760500532009,14,76,5,5,32,1,9,09/01/17,14050510500532.0,2,5,LIDETA-SUB CITY
3715,14760500532010,14,76,5,5,32,1,10,10/01/17,14050510500532.0,5,5,LIDETA-SUB CITY
3716,14760500532011,14,76,5,5,32,1,11,10/01/17,14050510500532.0,6,5,LIDETA-SUB CITY
3717,14760500532012,14,76,5,5,32,1,12,10/01/17,14050510500532.0,4,5,LIDETA-SUB CITY
3718,14760500532013,14,76,5,5,32,1,13,11/01/17,14050510500532.0,3,5,LIDETA-SUB CITY
3719,14760500532014,14,76,5,5,32,1,14,11/01/17,14050510500532.0,3,5,LIDETA-SUB CITY
3720,14760500532015,14,76,5,5,32,1,15,11/01/17,14050510500532.0,2,5,LIDETA-SUB CITY
3721,14760500532016,14,76,5,5,32,1,16,12/01/17,14050510500532.0,6,5,LIDETA-SUB CITY
3722,14760500532017,14,76,5,5,32,1,17,12/01/17,14050510500532.0,2,5,LIDETA-SUB CITY
3723,14760500532018,14,76,5,5,32,1,18,12/01/17,14050510500532.0,6,5,LIDETA-SUB CITY
3724,14760500532019,14,76,5,5,32,1,19,12/01/17,14050510500532.0,5,5,LIDETA-SUB CITY
3725,14760500532020,14,76,5,5,32,1,20,12/01/17,14050510500532.0,7,5,LIDETA-SUB CITY
3726,14760500613002,14,76,5,6,13,1,2,05/01/17,14050510500613.0,2,5,LIDETA-SUB CITY
3727,14760500613003,14,76,5,6,13,1,3,05/01/17,14050510500613.0,10,5,LIDETA-SUB CITY
3728,14760500613004,14,76,5,6,13,1,4,05/01/17,14050510500613.0,2,5,LIDETA-SUB CITY
3729,14760500613005,14,76,5,6,13,1,5,06/01/17,14050510500613.0,10,5,LIDETA-SUB CITY
3730,14760500613006,14,76,5,6,13,1,6,06/01/17,14050510500613.0,6,5,LIDETA-SUB CITY
3731,14760500613007,14,76,5,6,13,1,7,09/01/17,14050510500613.0,3,5,LIDETA-SUB CITY
3732,14760500613008,14,76,5,6,13,1,8,09/01/17,14050510500613.0,6,5,LIDETA-SUB CITY
3733,14760500613009,14,76,5,6,13,1,9,09/01/17,14050510500613.0,5,5,LIDETA-SUB CITY
3734,14760500613010,14,76,5,6,13,1,10,10/01/17,14050510500613.0,4,5,LIDETA-SUB CITY
3735,14760500613011,14,76,5,6,13,1,11,10/01/17,14050510500613.0,6,5,LIDETA-SUB CITY
3736,14760500613012,14,76,5,6,13,1,12,10/01/17,14050510500613.0,5,5,LIDETA-SUB CITY
3737,14760500613013,14,76,5,6,13,1,13,11/01/17,14050510500613.0,5,5,LIDETA-SUB CITY
3738,14760500613014,14,76,5,6,13,1,14,11/01/17,14050510500613.0,4,5,LIDETA-SUB CITY
3739,14760500613015,14,76,5,6,13,1,15,11/01/17,14050510500613.0,5,5,LIDETA-SUB CITY
3740,14760500613016,14,76,5,6,13,1,16,12/01/17,14050510500613.0,4,5,LIDETA-SUB CITY
3741,14760500613017,14,76,5,6,13,1,17,12/01/17,14050510500613.0,6,5,LIDETA-SUB CITY
3742,14760500613018,14,76,5,6,13,1,18,12/01/17,14050510500613.0,3,5,LIDETA-SUB CITY
3743,14760500613019,14,76,5,6,13,1,19,12/01/17,14050510500613.0,2,5,LIDETA-SUB CITY
3744,14760500613020,14,76,5,6,13,1,20,13/01/17,14050510500613.0,4,5,LIDETA-SUB CITY
3745,14760500802001,14,76,5,8,2,1,1,14/01/17,14050510500802.0,1,5,LIDETA-SUB CITY
3746,14760500802002,14,76,5,8,2,1,2,14/01/17,14050510500802.0,2,5,LIDETA-SUB CITY
3747,14760500802003,14,76,5,8,2,1,3,14/01/17,14050510500802.0,3,5,LIDETA-SUB CITY
3748,14760500802004,14,76,5,8,2,1,4,14/01/17,14050510500802.0,5,5,LIDETA-SUB CITY
3749,14760500802005,14,76,5,8,2,1,5,14/01/17,14050510500802.0,3,5,LIDETA-SUB CITY
3750,14760500802006,14,76,5,8,2,1,6,14/01/17,14050510500802.0,5,5,LIDETA-SUB CITY
3751,14760500802007,14,76,5,8,2,1,7,14/01/17,14050510500802.0,5,5,LIDETA-SUB CITY
3752,14760500802008,14,76,5,8,2,1,8,14/01/17,14050510500802.0,3,5,LIDETA-SUB CITY
3753,14760500802009,14,76,5,8,2,1,9,14/01/17,14050510500802.0,2,5,LIDETA-SUB CITY
3754,14760500802010,14,76,5,8,2,1,10,14/01/17,14050510500802.0,2,5,LIDETA-SUB CITY
3755,14760500802011,14,76,5,8,2,1,11,14/01/17,14050510500802.0,5,5,LIDETA-SUB CITY
3756,14760500802012,14,76,5,8,2,1,12,14/01/17,14050510500802.0,4,5,LIDETA-SUB CITY
3757,14760500802017,14,76,5,8,2,1,17,14/01/17,14050510500802.0,3,5,LIDETA-SUB CITY
3758,14760500802018,14,76,5,8,2,1,18,14/01/17,14050510500802.0,3,5,LIDETA-SUB CITY
3759,14760500802019,14,76,5,8,2,1,19,15/01/17,14050510500802.0,2,5,LIDETA-SUB CITY
3760,14760500802020,14,76,5,8,2,1,20,15/01/17,14050510500802.0,3,5,LIDETA-SUB CITY
3761,14760500802065,14,76,5,8,2,1,65,14/01/17,14050510500802.0,5,5,LIDETA-SUB CITY
3762,14760500802070,14,76,5,8,2,1,70,14/01/17,14050510500802.0,2,5,LIDETA-SUB CITY
3763,14760500802075,14,76,5,8,2,1,75,15/01/17,14050510500802.0,4,5,LIDETA-SUB CITY
3764,14760500802080,14,76,5,8,2,1,80,15/01/17,14050510500802.0,2,5,LIDETA-SUB CITY
3765,14760500811002,14,76,5,8,11,1,2,15/01/17,14050510500811.0,1,5,LIDETA-SUB CITY
3766,14760500811007,14,76,5,8,11,1,7,14/01/17,14050510500811.0,5,5,LIDETA-SUB CITY
3767,14760500811012,14,76,5,8,11,1,12,14/01/17,14050510500811.0,8,5,LIDETA-SUB CITY
3768,14760500811017,14,76,5,8,11,1,17,15/01/17,14050510500811.0,1,5,LIDETA-SUB CITY
3769,14760500811022,14,76,5,8,11,1,22,14/01/17,14050510500811.0,4,5,LIDETA-SUB CITY
3770,14760500811027,14,76,5,8,11,1,27,14/01/17,14050510500811.0,8,5,LIDETA-SUB CITY
3771,14760500811032,14,76,5,8,11,1,32,14/01/17,14050510500811.0,4,5,LIDETA-SUB CITY
3772,14760500811037,14,76,5,8,11,1,37,14/01/17,14050510500811.0,2,5,LIDETA-SUB CITY
3773,14760500811042,14,76,5,8,11,1,42,15/01/17,14050510500811.0,3,5,LIDETA-SUB CITY
3774,14760500811047,14,76,5,8,11,1,47,15/01/17,14050510500811.0,2,5,LIDETA-SUB CITY
3775,14760500811052,14,76,5,8,11,1,52,15/01/17,14050510500811.0,3,5,LIDETA-SUB CITY
3776,14760500811057,14,76,5,8,11,1,57,16/01/17,14050510500811.0,4,5,LIDETA-SUB CITY
3777,14760500811062,14,76,5,8,11,1,62,14/01/17,14050510500811.0,7,5,LIDETA-SUB CITY
3778,14760500811067,14,76,5,8,11,1,67,14/01/17,14050510500811.0,3,5,LIDETA-SUB CITY
3779,14760500811072,14,76,5,8,11,1,72,14/01/17,14050510500811.0,8,5,LIDETA-SUB CITY
3780,14760500811077,14,76,5,8,11,1,77,15/01/17,14050510500811.0,3,5,LIDETA-SUB CITY
3781,14760500811082,14,76,5,8,11,1,82,14/01/17,14050510500811.0,2,5,LIDETA-SUB CITY
3782,14760500811087,14,76,5,8,11,1,87,14/01/17,14050510500811.0,2,5,LIDETA-SUB CITY
